calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"VEM İLAÇ; Yaşam kalitesini yükseltmek için kaliteli ve ileri teknoloji gerektiren ilaçları tıbbın hizmetine sunmayı amaç edinmiştir.,Vem ilaç; Anestezi , Yoğun Bakım , Kardiyoloji, KVC, Göğüs Hastalıkları, Pediatri, Allerji-Immünoloji,  Nefroloji,  Diyaliz, Gastroenteroloji, Dermatoloji, Ortopedi, Fizik Tedavi, Kardiyoloji,  Akut tedavi ürünleri gibi birçok alanda Türkiye genelinde faaliyet göstermekte olup, satış hacmine bakmaksızın çok önemli sağlık sorunlarının tedavilerinde olmazsa olmaz ilaçları tespit ederek bu alandaki ihtiyaçları da karşılamaya çalışmaktadır.,İstikrarla ve hızla büyüyen organizasyonumuza değer katacak, İlaç Sektöründe kariyer hedefleri olan, benzer pozisyonda tecrübeli, aşağıdaki niteliklere  sahip ,İstanbul Avrupa, İstanbul Asya, Antalya ve Kocaeli , illerinde ikamet eden, ,Hastane ve İhale Grubu, için takım arkadaşları aranmaktadır.,·         Tercihen Üniversite mezunu,,.         ÜTT sertifikası olan,,·         ,Hastane çalışmaları ve İhale konusunda bilgi sahibi,,,·         Geniş bölge çalışabilecek,,·         Vem İlaç'ın ürün portföyüne uygun alanlarda çalışmış,,·         Benzer pozisyonda en az 2 yıl deneyimli,,·         Başarma arzusu yüksek ve sonuç odaklı,,·         Sözlü ve yazılı iletişim becerisi gelişmiş,,·         Yoğun çalışma temposuna ayak uydurabilecek,,·         Ekip çalışmasına yatkın,,·         Sürücü belgesine sahip ve aktif olarak araç kullanabilen,,·         Seyahat engeli olmayan,,·         Askerlik hizmetini tamamlamış (Erkek adaylar için)., ",Tıbbi Satış Mümessili (Hastane Grubu),tibbi_tanitim,,,Vem İlaç San. ve Tic. A.Ş.,
,,,"VEM İLAÇ; Yaşam kalitesini yükseltmek için kaliteli ve ileri teknoloji gerektiren ilaçları tıbbın hizmetine sunmayı amaç edinmiştir.,Vem ilaç; Göğüs Hastalıkları, Pediatri, Allerji-Immünoloji, Nefroloji, Diyaliz, Gastroenteroloji, Dermatoloji, Ortopedi, Fizik Tedavi, Kardiyoloji, Anestezi, Yoğun Bakım, Akut ürünleri gibi birçok alanda Türkiye genelinde faaliyet göstermekte olup, satış hacmine bakmaksızın çok önemli sağlık sorunlarının tedavilerinde olmazsa olmaz ilaçları tespit ederek bu alandaki ihtiyaçları da karşılamaya çalışmaktadır.,İstikrarla ve hızla büyüyen organizasyonumuza değer katacak, aşağıdaki niteliklere sahip;,Solunum Grubumuz ,için  Ankara, Muğla, İstanbul Avrupa, İstanbul Anadolu, Eskişehir, Konya , Kayseri ,illerinde,görevlendirilmek üzere takım arkadaşları aramaktayız.,Tercihen Üniversite mezunu,,ÜTT sertifikası olan,,İlaç sektöründe Tıbbi Satış Mümessili alanında en az 2 yıl deneyimli,,Solunum ürün grubu tecrübesi olan,,Vem İlaç'ın ürün portföyüne uygun alanlarda çalışmış,,Başarma arzusu yüksek ve sonuç odaklı,,Sözlü ve yazılı iletişim becerisi gelişmiş,,Yoğun çalışma temposuna ayak uydurabilecek,,Ekip çalışmasına yatkın,,Sürücü belgesine sahip ve aktif olarak araç kullanabilen,,Seyahat engeli olmayan,,Askerlik hizmetini tamamlamış (Erkek adaylar için )",Tıbbi Satış Mümessili (Solunum Grubu),tibbi_tanitim,,,Vem İlaç San. ve Tic. A.Ş.,
,,,"VEM İLAÇ; Yaşam kalitesini yükseltmek için kaliteli ve ileri teknoloji gerektiren ilaçları tıbbın hizmetine sunmayı amaç edinmiştir.,Vem ilaç; Akut Ürünler, Göğüs Hastalıkları, Pediatri, Allerji-Immünoloji,  Nefroloji,  Diyaliz, Gastroenteroloji, Dermatoloji, Ortopedi, Fizik Tedavi, Kardiyoloji, Anestezi, Yoğun Bakım ürünleri gibi birçok alanda Türkiye genelinde faaliyet göstermekte olup, satış hacmine bakmaksızın çok önemli sağlık sorunlarının tedavilerinde olmazsa olmaz ilaçları tespit ederek bu alandaki ihtiyaçları da karşılamaya çalışmaktadır.,İstikrarla ve hızla büyüyen organizasyonumuza değer katacak, aşağıdaki niteliklere sahip;   ,Akut Ürünler Grubumuz için,   İstanbul Avrupa , İstanbul Anadolu, Bolu, Ankara, Bursa, Çanakkale, Kütahya ,Balıkesir ve Konya ,illerinde görevlendirilmek üzere takım arkadaşları aramaktayız.,·         Tercihen Üniversite mezunu,,.         ÜTT sertifikası olan,,·         İlaç sektöründe Tıbbi Satış Mümessili alanında en az 2 yıl deneyimli,,·        , ,Akut ,ürün grubu tecrübesi olan,,·         Vem İlaç'ın ürün portföyüne uygun alanlarda çalışmış,,·         Başarma arzusu yüksek ve sonuç odaklı,,·         Sözlü ve yazılı iletişim becerisi gelişmiş,,·         Yoğun çalışma temposuna ayak uydurabilecek,,·         Ekip çalışmasına yatkın,,·         Sürücü belgesine sahip ve aktif olarak araç kullanabilen,,·         Seyahat engeli olmayan,,·         Askerlik hizmetini tamamlamış (Erkek adaylar için )",Tıbbi Satış Mümessili (Akut Ürün Grubu),tibbi_tanitim,,,Vem İlaç San. ve Tic. A.Ş.,
,,,"VEM İLAÇ; Yaşam kalitesini yükseltmek için kaliteli ve ileri teknoloji gerektiren ilaçları tıbbın hizmetine sunmayı amaç edinmiştir.,Vem ilaç; Diyaliz, Göğüs Hastalıkları, Pediatri, Allerji-Immünoloji,  Nefroloji, Gastroenteroloji, Dermatoloji, Ortopedi, Fizik Tedavi, Kardiyoloji, Anestezi, Yoğun Bakım, Akut ürünler gibi birçok alanda Türkiye genelinde faaliyet göstermekte olup, satış hacmine bakmaksızın çok önemli sağlık sorunlarının tedavilerinde olmazsa olmaz ilaçları tespit ederek bu alandaki ihtiyaçları da karşılamaya çalışmaktadır.,İstikrarla ve hızla büyüyen organizasyonumuza değer katacak, aşağıdaki niteliklere sahip;   ,Diyaliz Grubumuz için,  İstanbul Avrupa Yakası ,ilinde görevlendirilmek üzere takım arkadaşları aramaktayız.,·         Tercihen Üniversite mezunu,,.         ÜTT sertifikası olan,,·         İlaç sektöründe Tıbbi Satış Mümessili alanında en az 2 yıl deneyimli,,·        , ,Diyaliz ,ürün grubu tecrübesi olan,,·         Vem İlaç'ın ürün portföyüne uygun alanlarda çalışmış,,·         Başarma arzusu yüksek ve sonuç odaklı,,·         Sözlü ve yazılı iletişim becerisi gelişmiş,,·         Yoğun çalışma temposuna ayak uydurabilecek,,·         Ekip çalışmasına yatkın,,·         Sürücü belgesine sahip ve aktif olarak araç kullanabilen,,·         Seyahat engeli olmayan,,·         Askerlik hizmetini tamamlamış (Erkek adaylar için )",Tıbbi Satış Mümessili (Diyaliz Grubu),tibbi_tanitim,,,Vem İlaç San. ve Tic. A.Ş.,
Sürekli / Tam zamanlı,Satış,Üniversite(Mezun),"Üniversite mezunu,Sağlık sektöründe minimum 2 yıl satış tecrübesine sahip,Tercihen Kadın Hastalıkları ve Doğum ya da Jinekolojik Onkoloji ,            bölümünde çalışma deneyimi olan,Kilit hekim ilişkileri kuvvetli, müşteri ve başarı odaklı, ilişki geliştirme ve yönetiminde güçlü,Ticari pazarlama ve müzakere becerileri gelişmiş,Aktif araç kullanan,MS ofis uygulamalarında yetkin,Askerlik görevini tamamlamış (erkek adaylar için),ÜTE sertifikasına sahip,Seyahat engeli bulunmayan,Görev Tanımı:,Sorumlu olduğu hastane, servis, kurum ve kuruluşlardaki tanıtım ,           faaliyetlerini, tanıtım programlarına ve stratejilerine uygun olarak ,           yürütmek,Sorumlu olduğu bölge ve ürün portföyü için tahsis edilen kaynakları ,           doğru analiz ve planlamalar yaparak etkin şekilde kullanmak,Sorumlu olduğu bölgede kilit kurum ve hekimlerin belirlenmesi ,            ve ilişkilerin geliştirilmesinde rol almak",Tıbbi Tanıtım Sorumlusu,tibbi_tanitim,"Adana, Ankara, Antalya, Bursa, Denizli, Gaziantep, Mersin, İstanbul(Avr.), İzmir, Samsun, Trabzon, İstanbul(Asya)",Sağlık,HİPER FARMA,En az 2 yıl tecrübeli adaylar
,,,"CAPİCADE ( Saç, Cilt ve Güneş Serisi ) ,Aralık 2014 İtibari ile Türkiye pazarına girmiştir.Tüm Türkiye'de Dermatolog ve Eczane kanalı ile satış ve tanıtımını yapmaktadır.,-Üniversite yada MYO mezunu ,-Tercihen Dermatoloji branşına çalışmış,,-Satış konusunda deneyimli (Tercihen OTC, DERMOKOZMETİK yada İLAÇ),-Analitik düşünebilen rapor ve ekip çalışmasına yatkın,,-Yaratıcı, yenilikçi, problem çözme yeteneğine sahip,-Ms Office programlarını kullanabilen,-Kolay ve etkili iletişim kurabilen ,-Prezantabl,-Diksiyonu düzgün, güle ryüzlü, ikna kabiliyeti yüksek,-Erkek adaylar için askerliğini yapmış,-Seyahat engeli olmayan,-Aktif araç kullanabilen,İŞ TANIMI",Bölge Sorumlusu,tibbi_tanitim,,,Capicade,
,,,"“1953 yılında faaliyete başlayan Bilim İlaç, stratejik önemi olan ilaç konusunda, üretim ve pazarlama faaliyeti gösteren yüzde yüz Türk sermayeli bir şirkettir. Bilim İlaç, üretimini Gebze ve Çerkezköy’de bulunan iki ayrı tesiste gerçekleştirmekte ve 55’ten fazla ülkeye ihracat yapmaktadır. Türkiye’de faaliyet gösteren 457 ilaç firmasının yer aldığı pazarda Bilim İlaç, içinde bulunduğu segmentlerde ilk 3’te yer almakta ve hedeflerini gerçekleştirerek büyümeye devam etmektedir.,”,  ,Üniversite ya da meslek yüksek okulu mezunu, ,B sınıfı sürücü ehliyetine sahip ve aktif araç kullanabilen, ,Seyahat engeli olmayan, ,Türkiye'nin değişik bölgelerinde görev alabilecek, ,Erkek adaylar için askerlik görevini yapmış,,""TIBBİ TANITIM SORUMLULARI"" ,arıyoruz.",Tıbbi Tanıtım Sorumlusu,tibbi_tanitim,,,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,
,,"Ön Lisans(Mezun), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","”insan için değer”,Lisans veya Ön Lisans mezunu, ,Sürücü belgesine sahip ve aktif araç kullanabilen, ,Seyahat engeli bulunmayan, ,Ofis programlarını kullanabilen, ,Erkek adaylar için askerlik görevini tamamlamış, ,Dinamik, başarma azmi yüksek, sonuç odaklı ve yüksek performans kültürüne yatkın,,Kişisel farkındalığı gelişmiş ve pozitif, ,Öğrenmeye ve yeniliğe açık,,İnsan ilişkilerinde başarılı. ,İŞ TANIMI,Düzenli hekim ve eczane ziyaretlerinin yapılması, sorumlu olduğu ürünler ve tedavi alanları ile ilgili gerekli bilgileri sunularak medikal anlamda bilinirliğin arttırılması,,Sorumlu olduğu bölge için tüm tanıtım faaliyetlerini yürütülmesi, ,Oluşturulan aylık çalışma programını eksiksiz şekilde gerçekleştirilmesi ve raporlanması.",Ürün Tanıtım Temsilcisi,tibbi_tanitim,,, İbrahim Etem - Menarini,Tecrübeli ya da tecrübesiz adaylar
,,,İŞ TANIMI,TIBBİ SATIŞ MÜMESSİLİ,tibbi_tanitim,,,Tab İlaç Sanayi A.Ş.,
,,,İŞ TANIMI,TIBBİ SATIŞ MÜMESSİLİ,tibbi_tanitim,,,Tab İlaç Sanayi A.Ş.,
,,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","Üniversite mezunu,,MS Ofis uygulamalarına hakim, ,Sürücü belgesine sahip ve aktif araç kullanabilen,,Askerlik görevini yerine getirmiş (erkek adaylar için),İŞ TANIMI,İnsan ilişkilerinde uyumlu ve takım çalışmasına inanan ,Öğrenmeye istekli ve kişisel gelişmeye açık olan ,Sorumluluk almayı seven ve insiyatif kullanabilen ,Analitik düşünebilen ve planlama yapabilen ,Düzgün olarak doktor ve eczane ziyaretleri yapabilecek ,                        TAKIM ARKADAŞLARI ARIYORUZ...",TIBBİ SATIŞ MÜMESSİLİ,tibbi_tanitim,,,Next,Tecrübeli ya da tecrübesiz adaylar
,,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","Üniversite mezunu,,MS Ofis uygulamalarına hakim, ,Sürücü belgesine sahip ve aktif araç kullanabilen,,Askerlik görevini yerine getirmiş (erkek adaylar için),İŞ TANIMI,İnsan ilişkilerinde uyumlu ve takım çalışmasına inanan ,Öğrenmeye istekli ve kişisel gelişmeye açık olan ,Sorumluluk almayı seven ve insiyatif kullanabilen ,Analitik düşünebilen ve planlama yapabilen ,Düzgün olarak doktor ve eczane ziyaretleri yapabilecek ,                        TAKIM ARKADAŞLARI ARIYORUZ...",TIBBİ SATIŞ MÜMESSİLİ,tibbi_tanitim,,,Next,Tecrübeli ya da tecrübesiz adaylar
,,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","Üniversite mezunu,,MS Ofis uygulamalarına hakim, ,Sürücü belgesine sahip ve aktif araç kullanabilen,,Askerlik görevini yerine getirmiş (erkek adaylar için),İŞ TANIMI,İnsan ilişkilerinde uyumlu ve takım çalışmasına inanan ,Öğrenmeye istekli ve kişisel gelişmeye açık olan ,Sorumluluk almayı seven ve insiyatif kullanabilen ,Analitik düşünebilen ve planlama yapabilen ,Düzgün olarak doktor ve eczane ziyaretleri yapabilecek ,                        TAKIM ARKADAŞLARI ARIYORUZ...",TIBBİ SATIŞ MÜMESSİLİ,tibbi_tanitim,,,Next,Tecrübeli ya da tecrübesiz adaylar
,,,"Üniversite mezunu,,Nöroloji ve Kadın doğum branşlarında tecrübeli,,ÜTE yeterlilik belgesi olan,,İletişim becerisi ve ikna kabiliyeti yüksek olan,,Sektör tecrübesi olan, Gelişime açık ve analitik düşünebilen,,Takipçi, çözüm üretebilen ve sonuç odaklı çalışan,,Prezantabl,,Seyahat engeli bulunmayan,,B sınıfı sürücü belgesine sahip ve aktif olarak araç kullanabilen,,Erkek adaylar için askerlik görevini tamamlamış,İŞ TANIMI,Hedeflenen müşterilere ziyaret planı yapmak ve gerçekleştirmek.,Etik kurallar doğrultusunda tanıtım ve satış hedeflerini gerçekleştirmek,,Sorumlu olduğu bölgede firmasını en üst düzeyde temsil etmek,,Düzenli raporlama yapmak  ",Tıbbi Tanıtım ve Satış Sorumlusu,tibbi_tanitim,,,DROGSAN İLAÇLARI SANAYİ VE TİC.A.Ş.,
,,,"Üniversite mezunu,,Pediatri ve KBB branşlarında tecrübeli,,ÜTE yeterlilik belgesi olan,,İletişim becerisi ve ikna kabiliyeti yüksek olan,,Sektör tecrübesi olan, Gelişime açık ve analitik düşünebilen,,Takipçi, çözüm üretebilen ve sonuç odaklı çalışan,,Prezantabl,,Seyahat engeli bulunmayan,,B sınıfı sürücü belgesine sahip ve aktif olarak araç kullanabilen,,Erkek adaylar için askerlik görevini tamamlamış,İŞ TANIMI,Hedeflenen müşterilere ziyaret planı yapmak ve gerçekleştirmek.,Etik kurallar doğrultusunda tanıtım ve satış hedeflerini gerçekleştirmek,,Sorumlu olduğu bölgede firmasını en üst düzeyde temsil etmek,,Düzenli raporlama yapmak  ",Tıbbi Tanıtım ve Satış Sorumlusu,tibbi_tanitim,,,DROGSAN İLAÇLARI SANAYİ VE TİC.A.Ş.,
Yönetici adayı,Sürekli / Tam zamanlı,,"İlaç sektöründe kariyer sahibi olmak isteyen, hedef odaklı çalışan,Dinamik, fark yaratabilen, eğitime ve yeniliğe açık, özgüveni ve temsil yeteneği yüksek, insan ilişkilerinde başarılı, iletişim becerisi yüksek,Takım çalışmasına yatkın ,MS Office programlarını kullanan ,Sürücü belgesine sahip ve gerektiğinde aktif olarak araç kullanabilecek ,Seyahat engeli olmayan  ,İŞ TANIMI,TIBBİ TANITIM UZMANLARI",Tıbbi Tanıtım Sorumlusu,tibbi_tanitim,,Pazarlama,Abfen Farma San.Ve Tic.Ltd.Şti.,
,,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","Üniversite mezunu,,MS Ofis uygulamalarına hakim, ,Sürücü belgesine sahip ve aktif araç kullanabilen,,Askerlik görevini yerine getirmiş (erkek adaylar için),İŞ TANIMI,İnsan ilişkilerinde uyumlu ve takım çalışmasına inanan ,Öğrenmeye istekli ve kişisel gelişmeye açık olan ,Sorumluluk almayı seven ve insiyatif kullanabilen ,Analitik düşünebilen ve planlama yapabilen ,Düzgün olarak doktor ve eczane ziyaretleri yapabilecek ,                        TAKIM ARKADAŞLARI ARIYORUZ...",TIBBİ SATIŞ MÜMESSİLİ,tibbi_tanitim,,,Next,Tecrübeli ya da tecrübesiz adaylar
Sürekli / Tam zamanlı,Satış,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","Firmamızın saha ekibinde görevlendirilmek üzere;,Üniversite veya Yüksek okul mezunu ,Tercihen 1-2 yıl OTC gruplarında satış deneyimine sahip,,Tercihen ÜTE Sertifikasına sahip,,Hekim ve eczaneler ile  ilişkileri kuvvetli, ,Müşteri ve başarı odaklı,,Planlama ve Zaman yönetimi konusunda yüksek yetkinliğe sahip,,Aktif Araç kullanabilen, ,Askerlikle ilişiği bulunmayan,,Seyahat engeli bulunmayan  ,Çalışma arkadaşları arıyoruz",TIBBİ SATIŞ TEMSİLCİSİ,tibbi_tanitim,"Edirne, Eskişehir, İstanbul(Avr.), Konya, Manisa, Tekirdağ, Trabzon",Hızlı Tüketim Malları,ZADE VİTAL İLAÇ KİMYA GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,Tecrübeli ya da tecrübesiz adaylar
,,"Ön Lisans(Mezun), Üniversite(Mezun), Yüksek Lisans(Mezun)","GENEL NİTELİKLER,İstenen Yetenek ve Uzmanlıklar,Üniversitelerin 2 ya da 4 yıllık bölümlerinden mezun,,30 yaşını aşmamış;,OTC, ilaç  tecrübesine sahip yada Tecrübesiz bu alanda çalışmak isteyen,,ÜTE Belgesine sahip olanlar tercih nedenidir.,Ortopedi,Fizik Tedavi,Kadın Sağlığı  branşlarında hekim portföyü olan;,Eczane çalışmasına hakim sipariş alabilen  ve portföyü bulunan,,İletişim becerileri yüksek,,Kazan/Kazan odaklı çalışabilecek,,Takım çalışmasına açık,,Ms Office programlarına hakim,,Medikal bilgi birikimine sahip,,B sınıfı ehliyete sahip ve aktif araç kullanabilen,,Erkekler için askerlik görevini tamamlamış,,Tıbbi Satış Mümessili takım arkadaşları arıyoruz.,İŞ TANIMI,Mega-Farma İlaç Sanayi’nin genişleyen satış kadrosunda yer alarak bölgesindeki hekimlere ve eczacılara etik ürün tanıtımı yapmak. Kendisine verilen satış kotasını realize etmek .,Tıbbi Satış Mümessili olarak görev alacak, motivasyonu ve enerjisi yüksek, takım arkadaşları aranmaktadır.",Tıbbi Satış Mümessil,tibbi_tanitim,,,MEGA FARMA İLAÇ ve KOZ.SAN.TİC.PAZ.LTD.ŞTİ,Tecrübeli ya da tecrübesiz adaylar
,,,"İŞ TANIMI,Doktor ve Eczanelerde Solunum ürünlerinin tanıtımı; satış ve penetrasyon hedeflerinin gerçekleştirilmesi ,Kampanyaların takip edilmesi ,Pazar rakiplerinin takip ve raporlamasının yapılması ,Kilit müşteri yönetimi gerçekleştirilmesi , GENEL NİTELİKLER ,Üniversitelerin ilgili Lisans bölümlerinden mezun ,Solunum ürün grubunda sektör tecrübesi edinmiş ,İlaç sektöründe min. 3-4 yıl benzer pozisyonda görev almış,İnisiyatif kullanabilen ve sonuç odaklı ,Dinamik ve pozitif enerji sahibi İletişim becerileri gelişmiş, ikili ilişkileri güçlü,Alınan kararları ve iş süreçlerini; analitik ve stratejik uygulama becerisi olan,Zaman yönetimi ve planlama yeteneği güçlü,Erkek adaylar için askerliğini tamamlamış ,İstanbul'da ikamet eden  ",Ürün Tanıtım Temsilcisi (İstanbul Avrupa),tibbi_tanitim,,,EXELTİS İLAÇ SANAYİİ VE TİCARET A.Ş.,
,,,"Analitik düşünen,,Sonuç ve Çözümü odağına alan,,Seyahate engel hali olmayan,,Rekabetçi, enerjisi yüksek, yenilikçi ve değişimlere ayak uydurabilen,,Diksiyonu düzgün, sunum becerilerine hakim, prezantabl,,Ekip çalışmasına yatkın, uyumlu ve insan ilişkilerinde başarılı, müşteri odaklı,,B sınıfı ehliyeti olan,,Erkek adaylarda askerlik hizmetini tamamlamış.,MS Ofis programları ve bilgisayar  kullanımında yetkin,,Eczane ve Doktor portföyü yönetmeye yatkın,,İŞİN TANIMI,Portföyümüzdeki OTC ürünlerinin Eczane ve Doktorlara tanıtımı, satışı ve penetrasyonunun gerçekleştirilmesi.,Kampanyaların etkili bir şekilde takip edilmesi.,Eczanelere tüketici aktiviteleri yapmak,,Pazardaki rakiplerin takibini ve raporlamasının yapılması.",Tıbbi Tanıtım ve Satış Sorumlusu,tibbi_tanitim,,,BİOWELL İLAÇ A.Ş.,
,,," * Üniversite mezunu,,* Sağlık sektöründe tercihen minimum 2 yıl satış tecrübesine sahip,* Ekip çalışması ve işbirliği yeteneği yüksek,* Yüksek iletişim becerilerine sahip,* Yüksek analiz yeteneğine sahip,* B sınıfı sürücü ehliyetine sahip ve aktif güvenli araç kullanabilen,* Seyahat engeli olmayan,* MS Ofis uygulamalarını etkin şekilde kullanabilen,* Askerlik hizmetini tamamlamış (Erkek adaylar için),* Tercihen Nütrisyon konusunda deneyimli ve İngilizceye hakim, ,İŞ TANIMI,Bağlı bulunduğu bölgede bölüm hedefleri doğrultusunda etkin bir şekilde firma ve ürünleri hakkında tanıtım faaliyetleri, bilgi ve hizmet sunarak belirlenen satış ve pazar payı hedeflerini gerçekleştirmek., ",Ürün Uzmanı,tibbi_tanitim,,,Fresenius Kabi,
,,,"1935 yılında kurulan Alchem International, bitkisel kimyasallar alanında dünyanın öncü firmasıdır. Dünyanın 35 ülkesindeki ilaç etken madde, kozmetik, gıda ekstreleri ve bitki kökenli aktif madde sağlama konusundaki 80 yılı aşkın deneyime sahiptir.,Standardize edilmiş ekstreleri ile fark yaratan teknolojileri kullanılarak, en saf ve en etkili doğal maddelerin Amerika ve İngiltere ve İsviçre de ürün üretimi gerçekleştirilmektedir.,Alchemlife Europe SA, Merkezi İsviçre Türkiye Şubesi ; İstanbul ve Antalya illerine aşağıdaki özelliklere sahip Fitoterapi Uzmanı olarak yetiştirilmek üzere alımı yapılacaktır.,Özellikler,• Yüksek Okul veya 4 yıllık Lisans mezunu,,• Tercihen OTC, Üroloji ve Ortopedi doktor alanlarında en az 2 yıl Ürün Tanıtım Temsilciliği deneyimi olan,,• MS Office programlarına ve internet uygulamalarına hakim,,• B sınıfı sürücü ehliyet sahibi,,• Seyahat engeli bulunmayan,,• Erkek adaylar için askerlik hizmetini tamamlamış veya muaf olunması,,• Yüksek adaptasyon becerisi olan, dinamik, pozitif,• Öğrenmeye ve kendini geliştirmeye açık ve istekli,,• Güçlü iletişim becerisine sahip, analitik düşünebilen,,• Tercihen ÜTE ve Tıbbi Cihaz Belgesi olan,,• Tercihen iyi derece İngilizce bilgisine sahip,,İş Tanımı,• Alchem Life tarafından verilen eğitim ve hedefler doğrultusunda, ilgili Doktor ve Eczane kanallarında, fitoterapi alanında faaliyet gösteren ürünlerimizi tanıtmak ve satışını gerçekleştirmek,• Pazar faaliyetlerini, kampanyaları takip etmek ve raporlamak",Tıbbi Satış Temsilcisi,tibbi_tanitim,,,ALCHEMEUROPE SA MERKEZİ İSVİÇRE İSTANBUL MERKEZ Ş,
,,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun), Doktora(Öğrenci), Doktora(Mezun)","* Üniversite veya Yüksekokul mezunu,,* Tıbbi tanıtım alanında maximum 3 yıl satış tecrübesine sahip,* Tercihen daha önce Kadın Doğum tedavi alanında tecrübeli,* 35 yaşını aşmamış.,* Ekip çalışmasına yatkın,* Yüksek iletişim becerisine sahip,* Sayısal analiz yapabilen / Sonuç odaklı,* B sınıfı sürücü ehliyetine sahip ve aktif güvenli araç kullanabilen,* Seyahat engeli olmayan,* MS Ofis uygulamalarını etkin şekilde kullanabilen,*Askerlik hizmetini tamamlamış (Erkek adaylar için),*Mutlaka aktif ÜTE sertifikası bulunan (Tüm adaylar için),İŞ TANIMI",Ürün Tanıtım Temsilcileri,tibbi_tanitim,,,Itf İlaç Sanayi Ve Tic.Ltd.Şti.,1 - 5 yıl tecrübeli adaylar
Sürekli / Tam zamanlı,Satış,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","Üniversite mezunu,,MS Ofis uygulamalarına hakim, ,Sürücü belgesine sahip ve aktif araç kullanabilen, ,Askerlik görevini yerine getirmiş (erkek adaylar için) ,İŞ TANIMI,İnsan ilişkilerinde uyumlu ve takım çalışmasına inanan ,Öğrenmeye istekli ve kişisel gelişmeye açık olan ,Sorumluluk almayı seven ve insiyatif kullanabilen ,Analitik düşünebilen ve planlama yapabilen ,Düzgün olarak doktor ve eczane ziyaretleri yapabilecek ",TIBBİ SATIŞ MÜMESSİLİ,tibbi_tanitim,Edirne,İlaç Sanayi,Nuvomed,Tecrübeli ya da tecrübesiz adaylar
,,,"Üniversite mezunu,,Pediatri ve KBB branşlarında tecrübeli,,ÜTE yeterlilik belgesi olan,,İletişim becerisi ve ikna kabiliyeti yüksek olan,,Sektör tecrübesi olan, Gelişime açık ve analitik düşünebilen,,Takipçi, çözüm üretebilen ve sonuç odaklı çalışan,,Prezantabl,,Seyahat engeli bulunmayan,,B sınıfı sürücü belgesine sahip ve aktif olarak araç kullanabilen,,Erkek adaylar için askerlik görevini tamamlamış,,İŞ TANIMI,Hedeflenen müşterilere ziyaret planı yapmak ve gerçekleştirmek.,Etik kurallar doğrultusunda tanıtım ve satış hedeflerini gerçekleştirmek,,Sorumlu olduğu bölgede firmasını en üst düzeyde temsil etmek,,Düzenli raporlama yapmak  ",Tıbbi Tanıtım ve Satış Sorumlusu,tibbi_tanitim,,,DROGSAN İLAÇLARI SANAYİ VE TİC.A.Ş.,
,,Üniversite(Mezun),"Türkiye Genelinde Firmamıza ait ürünlerin Dr. ve Eczanelere tanıtım ve  pazarlanması yapılacaktır. ,Ürünlerimiz OCD (ödenmeyen gruptadır.) İlk iki ay şirket bünyesine alınmadan + iki ay şirket bünyesine alındıktan sonra personel performans deneme süresi vardır. ,Şirketimizce ürünler bazında belirlenen aylık kotaları tutturulması şarttır. Bu kapsamda sahada deneyimli, Dr. ve Eczane Pörtföyü olan geçici olmayıp uzun vadede çalışmak isteyen,  Çalışma olarak il sorumluluğu ve bölge sorumluluğunu kaldıracak, diğer çalışma arkadaşları ile uyum içerisinde çalışmayı becerecek şirketimizi sahiplenerek çalışacak uyumlu arkadaşlar arıyoruz., Maaş + Prim usulü çalışılacaktır.",Tıbbi Mümessil,tibbi_tanitim,,,MADEVA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,En az 3 yıl tecrübeli adaylar
