,genel_nit_is_tanimi,ilan_baslik,label
10,hasta merkezi hemsi resi yilinda kurulmus olan innovex global olcekli alaninda lider firma olarak ilac sektorune yenilikci cozumler yuksek kalite standartlarinda hasta destek egitim hizmetleri saglamaktadir innovex iqvia kurulusudur innovex yuruttugu yurutecegi projede gorevlendirilmek uzere saglik profesyonellerine hastaya kullandigi ilacla medikal cihazla ilgili telefonla egitim verebilecek saglik profesyonellerinden hastalardan gelecek cagri telefonlari yanitlayarak cozum uretecek asagida alan niteliklere sahip hasta merkezi hemsi resi aramaktayiz adaylarda aranilan ozellikler egitim kurumlarinin hemsirelik ebelik bolumlerinden mezun lisans tercihen lisans mezunu cozum odakli office programlarini aktif kullanabilen letisim becerileri yuksek disa donuk ogrenmeye acik detaylara onem veren sistematik calisabilen beykoz kavacik bulunan merkez ofiste calisabilecek adaylarin ilanimiza basvuru yapmalari rica olunur,hasta bilgi merkezi hemsiresi,saglik
11,tibbi mumessil innovex ilac sanayi biyoteknoloji tibbi cihaz alaninda faaliyet gosteren firmalara yenilikci satis cozumleri yuksek kalitede satis takimlari olusturmaktadir gunumuz belirsiz ortaminda onemli ihtiyac olan esnekligi saglayan dunyanin lider ticari cozumler organizasyonu firmasidir innovex iqvia kurulusudur hijyenik urunler bebek bezi hijyenik hasta bezi alaninda gorevlendirilmek uzere receteli urunler medikal cihaz veya pazarlarinda deneyimli tibbi mumessil aranmaktadir adaylarda aranilan ozellikler satis temsilciliginde deneyimli universite yuksek okul mezunu tercihen receteli veya medikal cihaz sektorunde deneyimli tibbi medikal bilgi becerisi yuksek office programlarina hakim raporlama becerisi yuksek kabiliyeti yuksek satis becerisine sahip stresle edebilen ekip calismasina uyumlu gelismeye yeniliklere acik yogun calisma temposuna uyum saglayabilecek sinifi surucu belgesine sahip aktif arac kullanabilen erkek adaylar icin askerlik gorevini tamamlamis seyahat engeli bulunmayan adaylarin ilana basvuru yapmalari rica olunur tanimi hedefleri dogrultusunda sorumlu oldugu bolgede mevcut olan doktor eczane ziyaretlerinde bulunarak marka urunlerinin tanitim satis faaliyetlerini yerine getirmek sorumlu oldugu musteriler firma iliskilerimizin saglikli duzenli sekilde surdurulmesini saglamak yeni musteri portfoyu olusturmak urunlere yonelik tanitim satis faaliyetlerini yonetmek belirlenen tanitim satis hedefleri dogrultusunda calisma planini gunluk haftalik aylik olusturmak uygulamak pazar rakiplerinin takibini raporlamasini yapmak,tibbi mumessil,saglik
12,egitim verme tecrubesine sahip takim calismasina yatkin letisim becerileri guclu planlama raporlama becerileri gelismis office derecede kullanabilen nsan iliskilerinde basarili letisim becerileri yuksek sagligi guvenligi ilgili yasal mevzuatlara hakim saha uygulamalari konusunda deneyimli aktif arac kullanabilen guvenligi uzmanlari aramaktayiz sorumlulugunu tasidigi projelerde isyerinin butun bolumlerinde sagligi guvenligi mevzuatina genel guvenligi kurallarina uygun olarak faaliyetlerin yurutulmesini saglamak guvenligi ilgili faaliyetlerin takibini yapmak gorevi geregi isyerinin butun bolumlerinde sagligi guvenligi konusunda inceleme arastirma yapmak gerekli bilgi belgelere ulasmak calisanlarla gorusmek hizmet vermis oldugu firmalara yonelik guvenligi egitimi risk degerlendirme acil durum plani danismanlik hizmetlerini yurutmek risk degerlendirme sonuclarini dikkate alarak veya yakin tehlike durumlari kazalarin potansiyelini tanimlayan bunlara iliskin risklerin nasil onlenecegini gosteren acil durum planlarini hazirlamak,guvenligi uzmani,saglik
13,hemsi resi yilinda kurulmus olan innovex global olcekli alaninda lider firma olarak ilac sektorune yenilikci cozumler yuksek kalite standartlarinda hasta destek egitim hizmetleri saglamaktadir innovex iqvia kurulusudur innovex yuruttugu enteral beslenme alanindaki projede gorevlendirilmek uzere saglik profesyonellerine hastaya kullandigi medikal cihazlarla ilgili klinikte veya evde yuze veya telefonla egitim verebilecek kullanilan medikal cihazlar hastalik konusunda farkindalik kazandirarak tedaviye uyumun artirilmasinda katkida bulunacak asagida alan niteliklere sahip hemsi resi aramaktayiz adaylarda aranilan ozellikler egitim kurumlarinin hemsirelik ebelik bolumlerinden mezun lisans tercihen lisans mezunu hasta destek hasta egitim projelerinde deneyimli ziyaretleri yapabilecek aktif seyahat edebilecek seyahat engeli bulunmayan cozum odakli office programlarini aktif kullanabilen letisim becerileri yuksek disa donuk ogrenmeye acik sinifi surucu belgesine sahip aktif olarak arac kullanan adaylarin ilanimiza basvuru yapmalari rica olunur,egitim hemsiresi,saglik
14,klinik psikoloji yuksek lisans doktora egitimlerini tamamlamis tercihen emdr terapisi oyun terapisini aktif olarak uygulayan cocuk ergen terapistleri icin bransiyla ilgili bilimsel gelismeleri takip eden yontem teknik teknolojilere hakim psikoterapi yaklasiminda deneyim sahibi psikolojik test uygulamalarina hakim psikoterapi tecrubesi olan derecede ingilizce bilen letisim yonu guclu pozitif takim calismasina uyumlu yenilige ogrenmeye acik yari veya zamanli gorev alabilecek bahcesehir ulasim sorunu olmayan tanimi stanbul bahcesehir bulunan kolaj psikolojik gelisim egitim danismanlik merkezi mize cocuk ergen yetiskin aile terapisi alanlarinda uzman psikologlar alinacaktir,uzman klinik psikolog,saglik
15,uskudar acibadem bulunan estetik plastik cerrahi kliniginde zamanli calismak uzere universitelerin ilgili bolumlerinden mezun olmus hasta musteri liskileri alaninda tecrubeli duzeyde ngilizce fransizca ucuncu olarak tercihen rusca dilbilgisine sahip office programlarini etkin kullanabilen raporlama sunum yapabilecek duzeyde diksiyonu duzgun prezantabl dinamik letisim becerisi yuksek uluslararasi hasta sureclerinin takip edilmesi hasta memnuniyeti saglanmasi,uluslararasi hasta liskileri sorumlusu,saglik
16,cocuk sagligi hastaliklari bransinda uzman doktoru olan tercihen cocuk norolojisi alaninda ihtisasi olan bransi ilgili bilimsel gelismeleri takip eden kaliteli hizmet anlayisini benimseyen hasta guvenligi hasta memnuniyetine onem veren ekip calismasina yatkin iletisim yetenegi yuksek saglik uygulamalarindaki bilgisayar programlarinin kullaniminda deneyimli dinamik calisma ortaminin gerektirdigi esneklige sahip zamanli gorev yapabilecek erkek adaylar icin askerlik hizmetini tamamlamis anadolu yakasinda ikamet eden veya edebilecek tanimi cocuk sagligi hastaliklari,cocuk sagligi hastaliklari uzmani,saglik
17,baskent universitesine bagli olarak alanya faaliyet gosteren yatakli uygulama arastirma merkezi mizde gorev yapmak uzere zamanli calisabilecek bilimsel gelismeleri yakindan takip eden guleryuzlu iletisimi guclu hasta memnuniyetine onem veren ilisigi olmayan fizik tedavi rehabilitasyon uzmani aranmaktadir,tedavi rehabi tasyon uzmani,saglik
18,alanya bilimsel gelismeleri yakindan takip eden guleryuzlu iletisimi guclu hasta memnuniyetine onem veren zamanli gorev yapabilecek ilisigi olmayan kardiyoloji uzmanlari,kardi yoloji uzmani,saglik
19,baskent universitesine bagli olarak alanya faaliyet gosteren yatakli uygulama arastirma merkezi mizde gorev yapmak uzere zamanli calisabilecek bilimsel gelismeleri yakindan takip eden guleryuzlu iletisimi guclu hasta memnuniyetine onem veren ilisigi olmayan ortopedi travmatoloji uzmani aranmaktadir,ortopedi travmatoloji uzmani,saglik
20,genel teli kler tanimi ankara inde hizmet veren ortak saglik guvenlik birimimizde calisacak sureli sinifi guvenligi uzmani ariyoruz nitelikler sinifi guvenligi uzmanligi sertifikasina sahip mevzuatina hakim sinifi surucu belgesine sahip office uygulamalarina hakim erkek adaylar icin askerlikle ilisigi bulunmayan tanimi guvenligi ilgili mevzuatlara uygun olarak sorumlusu bulundugu projelerde gerekli calismalarin yapilmasinin saglanmasi risk analizleri yapilmasi gerekli tedbirlerin alinmasinin saglanmasi calisanlara mevzuata uygun sagligi guvenligi egitimlerinin planlanmasi egitimlerin verilmesi acil durum planlarinin hazirlanmasi acil durum ekiplerinin olusturulmasi acil durum tatbikatlarini yapilmasi syerinde sagligi guvenligi yonunden yapilmasi gereken periyodik bakimlarin plânlanmasi uygulamada gerekli kontrollerin yapilmasi syerinde kaza yangin veya patlamalarin onlenmesi icin mevzuata uygun calismalar yapilmasi gerekli kontrollerin gerceklestirilmesi calisma ortami gozetiminin saglanmasi,guvenligi uzmani,saglik
21,yasam kalitesini yukseltmek icin kaliteli ileri teknoloji gerektiren ilaclari tibbin hizmetine sunmayi amac edinmistir ilac diyaliz gogus hastaliklari pediatri allerji immunoloji nefroloji gastroenteroloji dermatoloji ortopedi fizik tedavi kardiyoloji anestezi yogun bakim akut urunler gibi bircok alanda turkiye genelinde faaliyet gostermekte olup satis hacmine bakmaksizin onemli saglik sorunlarinin tedavilerinde olmazsa olmaz ilaclari tespit ederek alandaki ihtiyaclari karsilamaya calismaktadir stikrarla hizla buyuyen organizasyonumuza deger katacak asagidaki niteliklere sahip diyaliz grubumuz icin stanbul avrupa yakasi ilinde gorevlendirilmek uzere takim arkadaslari aramaktayiz tercihen universite mezunu sertifikasi olan sektorunde tibbi satis mumessili alaninda deneyimli diyaliz urun grubu tecrubesi olan urun portfoyune uygun alanlarda calismis basarma arzusu yuksek sonuc odakli sozlu yazili iletisim becerisi gelismis yogun calisma temposuna ayak uydurabilecek ekip calismasina yatkin surucu belgesine sahip aktif olarak arac kullanabilen seyahat engeli olmayan askerlik hizmetini tamamlamis erkek adaylar icin,tibbi satis mumessili diyaliz grubu,saglik
22,gorunum degerlendirme yikama laboratuvari takim lideri tercihen tekstil veya kimya ilgili bolumlerden mezun lgili bolumde uygulanan testlerde tecrubeli yikama sonrasi gorunum degerlendirme sorumlu oldugu ekibi laboratuvar yonetim sistemine kurallarina uygun olarak yonlendirebilecek duzenli titiz dikkatli calisabilecek ekip calismasina yatkin erkek adaylar icin askerlik gorevini tamamlamis tercihen avrupa yakasinda ikamet eden vardiyali calisma sistemi calisabilecek tanimi gunesli deki merkez laboratuvarimizda sorumlu oldugu ekibin test sonuclarinin ilgili test standartlari prosedurler gerekliliklerine uygun olarak raporlanmasini saglamak sorumlu oldugu ekibin yukune uygun akisini belirlemek isleyisi kontrol etmek,gorunum degerlendi laboratuvari takim deri,saglik
23,genel teli kler tanimi yeri hekimi osgb bunyesinde gorevlendirilmek uzere syeri hekimligi sertifikasina sahip olan zamanli veya yari zamanli adaylar icin askerlik gorevini tamamlamis office uygulamalarina hakim aktif olarak arac kullanabilen ekip calismasina adapte olabilecek hizmet kapsami firmadir hizmet verilecek firmalar kamu kurumlari savunma sanayi firmalaridir aylik programda firma ziyaret edilecektir osgb mizin kendine saglik araci bulunmaktadir ankara ikamet eden veya edebilecek olan takim arkadasi aramaktayiz,yeri hekimi,saglik
24,armada osgb bunyesinde beylikduzu bulunan kimya sanayiinde faaliyet gosteren kurumsal firma icin aylik saat hizmet vermek uzere syeri hekimi arayisimiz bulunmaktadir calisma saatleri hafta saat olarak belirlenmistir,yeri hekimi,saglik
25,hizmet veren universitemiz saglik merkezi gorevlendirilmek uzere asagidaki niteliklere sahip kismi sureli szolesme nobet usulu calisacak doktoru alinacaktir fakultesi mezunu hafta veya aksamlari haftasonu cumartesi veya pazar gunu calisabilecek leri duzeyde ingilizce bilgisine sahip vardiyali calisabilecek mecburi hizmetini tamamlamis erkek adaylar icin askerligini tamamlamis,doktoru hekim saat ucretli,saglik
26,ekip calismasina uygun seyehat engeli olmayan guvenligi sagligi mevzuatina hakim sinifi sagligi guvenligi sertifikasina sahip aktif arac kullanabilen nsan iliskilerinde basarili guleryuzlu hizli dogru karar verebilme yetisine sahip ngilizce bilen erkek adaylar icin askerlik hizmetini tamamlamis tanimi sayili sagligi guvenligi kanunu yonetmelikleri kapsaminda calismalarin yapilmasi yapilan calismalarin takibi devamliliginin saglanmasi sirkulasyondan dolayi olusan eksik egitim periyodik muayenelerin takibi eksiklerin tamamlanmasi icin ilgili kisilerle beraber planlamalarin yapilmasi sirketin evrak dokumantasyon sistemine prosedurlerine uygun calisilmasi,sinifi guvenligi uzmani,saglik
27,egitimini tamamlamis belgelerini almis kirpik epilasyon cilt bakimi zayiflama alimi islemlerini tanesini hakkiyla yapabilecek merkezimizin kurallarina harfiyen uyan prezantabl kendi isine adapte olacak uzman esteti syen alinacaktir calisma gunlerimiz pazartesi cumartesi arasindadir merkezimiz levent semtindedir calisma saatlerimiz arasindadir maas prim yemek nsan iliskilerinde basarili satis yonu kuvvetli bayan estetisyen arayisimiz bulunmaktadir,estetisyen,saglik
28,mlpcare ilde cografi bolgede hastanesi yakin calisani saglik sektorune veren buyuk saglik kurumudur ceyrek asir once medical park saglik yolculuguna baslayan grup hospital medical park hastane markalari hizmet veriyor saglikta uluslararasi standartlari uzman hekim kadrosu hasta odakli ustun hizmet anlayisini benimseyen mlpcare saglik grubu joint commission international akreditasyonu belgesine sahip hastaneleriyle turkiye yaninda yeni yatirimlarla yayginligini artirmaya devam ediyor mlpcare saglik grubu herkes saglik hayat guzeldir deger katan hizmet felsefesiyle hizmet veren hastaneleriyle saglik yolculuguna kesmeden devam ediyor saglik meslek liseleri veya universitelerin ilgili bolumlerinden mezun ameliyathane alaninda deneyimine sahip alanindaki yenilikleri gelismeleri takip ederek isine adapte eden sozlu yazili iletisimi guclu hasta memnuniyetine onem veren erkek adaylar icin askerlik hizmetini tamamlamis ameliyathane hemsiresi adaylarini gaziosmanpasa medical park ailemize katilmaya davet ediyoruz,ameliyathane hemsiresi,saglik
29,eczacilik fakultesinden mezun hastane eczaciligi veya klinik eczacilik konusunda deneyim sahibi alanindaki yenilikleri takip eden ogrenmeye acik sozlu yazili iletisimi guclu sonuc odakli sorumluluk sahibi erkek adaylar icin askerlik hizmetini tamamlamis eczaci arayisimiz mevcuttur,eczaci,saglik
30,bagcilarda faali gosteren ozel hastanemi bransi ilgili bilimsel gelismeleri takip eden yontem teknik teknolojilere hakim zamanli calisabilecek yenidogan yogunbakim tecrubesine sahip hasta memnuniyeti odakli pozitif iletisim yonu guclu aktif cocuk sagligi hastaliklari uzmani,cocuk sagligi hastaliklari uzmani,saglik
31,universite mezunu saglik sektorunde minimum satis tecrubesine sahip tercihen kadin hastaliklari dogum jinekolojik onkoloji bolumunde calisma deneyimi olan kilit hekim iliskileri kuvvetli musteri basari odakli iliski gelistirme yonetiminde guclu ticari pazarlama muzakere becerileri gelismis aktif arac kullanan ofis uygulamalarinda yetkin askerlik gorevini tamamlamis erkek adaylar icin sertifikasina sahip seyahat engeli bulunmayan gorev tanimi sorumlu oldugu hastane servis kurum kuruluslardaki tanitim faaliyetlerini tanitim programlarina stratejilerine uygun olarak yurutmek sorumlu oldugu bolge urun portfoyu icin tahsis edilen kaynaklari dogru analiz planlamalar yaparak etkin sekilde kullanmak sorumlu oldugu bolgede kilit kurum hekimlerin belirlenmesi iliskilerin gelistirilmesinde almak,tibbi tanitim sorumlusu,saglik
32,radyoloji uzmani bransiyla ilgili bilimsel gelismeleri takip eden alanindaki tani tedavi yaklasimlari konusunda guncel yontem teknik teknolojilere hakim bransinin gerektirdigi vizyona sahip hasta memnuniyeti odakli letisim yonu guclu esenler ozel avicenna hastanesi zamanli calisabilecek radyoloji uzmani aranmaktadir,radyoloji uzmani,saglik
33,hastanemizde gorevlendirilmek uzere adyoloji bransinda uzman doktoru olan bransiyla ilgili bilimsel gelismeleri takip eden hasta memnuniyeti odakli letisim yonu guclu pozitif zamanli calisabilecek radyoloji uzmani arayisimiz bulunmaktadir,radyoloji uzmani,saglik
34,stanbul anadolu yakasinda bulunan merkezimizde gorevlendirilmek uzere universitelerin hekimligi fakultesinden mezun olmus tecrubesi bulunan mplant ortodonti cerrahi mudahalelerde yetkin guncel gelismeleri takip eden tani tedavi yaklasimlari konusunda bilgi deneyim sahibi hasta memnuniyeti odakli uzmanlik alani ilgili bilimsel gelismeleri yakindan takip eden esnek calisma saatlerine uyum gosterebilecek zamanli calisabilecek uzmanlik gerektiren hekimligi uygulamalarini yapabilen hekimi aramaktayiz,hekimi,saglik
35,surdurulebilir tarim kaliteli uretim musteri memnuniyeti ilkelerini esas alan kutas grub unun sirketlerinden biri olan safe spice gida steri zasyon caret yilindan itibaren faaliyetini surdurumektedir serbest bolge kurulu bulunan tesislerimizde steril edilen baharatlar mikrobiyolojik garanti kapsaminda nihai urun olarak musterilerimize sunulmaktadir safe spice olarak laboratuvar departmani organizasyonumuzda degerlendirilmek uzere asagida belirtilen niteliklere sahip laboratuvar elemani aramaktayiz meslek lisesi veya meslek yuksek okulu mezunu gida sektorunde tecrubeli hammadde uretimden numune alma fiziksel kimyasal laboratuvar analizlerini gerceklestirebilecek ucucu elek yabanci madde takibi guclu sonuc odakli takim calismasina yatkin vardiyali calisabilecek office programlarina hakim kalite yonetim sistemleri konusunda bilgi sahibi,laboratuvar teknikeri,saglik
36,capi cade cilt gunes serisi aralik tibari turkiye pazarina girmistir turkiye dermatolog eczane kanali satis tanitimini yapmaktadir universite yada mezunu tercihen dermatoloji bransina calismis satis konusunda deneyimli tercihen dermokozmeti yada analitik dusunebilen rapor ekip calismasina yatkin yaratici yenilikci problem cozme yetenegine sahip office programlarini kullanabilen kolay etkili iletisim kurabilen prezantabl diksiyonu duzgun gule ryuzlu ikna kabiliyeti yuksek erkek adaylar icin askerligini yapmis seyahat engeli olmayan aktif arac kullanabilen tanimi,bolge sorumlusu,saglik
37,universitelerin veya saglik meslek liselerinin hemsirelik bolumunden mezun bransi ilgili gelisme yenilikleri takip eden ekip calismasina yatkin hasta guvenligi hasta memnuniyetini planda tutan letisim yetenegi kuvvetli tanimi universitelerin veya saglik meslek liselerinin hemsirelik bolumunden mezun bransi ilgili gelisme yenilikleri takip eden ekip calismasina yatkin hasta guvenligi hasta memnuniyetini planda tutan letisim yetenegi kuvvetli hemsire,hemsi,saglik
38,kliniginde calismis tecrubesi olan canakkale yasayan yada tasinicak durumu olan mesleki acidan gelisime acik yogun temposunu kaldirabilecek veteriner hekim veteriner teknikeri arkadaslar alinacaktir,veteriner saglik teknikeri,saglik
39,stanbul anadolu yakasinda bulunan cerrahi merkezimizde istihdam edilmek uzere tani tedavi yaklasimlari konusunda bilgi deneyim sahibi hasta memnuniyeti odakli uzmanlik alani ilgili bilimsel gelismeleri yakindan takip eden snek calisma saatlerine uyum gosterebilecek zamanli calisabilecek cocuk sagligi hastaliklari uzmani aramaktayiz,cocuk sagligi hastaliklari uzmani,saglik
