calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"- Üniversitelerin ilgili lisans bölümlerinden mezun,,- Yazılım projelerinde iş analisti olarak en az 2 yıl deneyim sahibi,,- İlişkisel veri yapıları, SQL Server konularında bilgi ve deneyim sahibi,,- Tercihen ön yüz tasarımı, kullanılabilirlik kavramları hakkında bilgi sahibi,- İş takibi, süreç yönetimi konusunda tecrübeli, dokümantasyona önem veren, araştırma, analitik düşünme ve problem çözme yeteneğine sahip,,- Ekip çalışmasına yatkın, planlı, organize ve belgeleyerek çalışabilen, işini sahiplenen ve sorumluluk almaya istekli,,- İyi derecede İngilizce bilen,,- MS Office, MS Visio, MS Project programlarını ileri düzeyde kullanabilen ve tercihen Redmine / Jira vb. proje yönetim araçlarında deneyim sahibi,,-Erkek adaylar için, askerliğini tamamlamış veya en az 2 yıl tecilli, ,İŞ TANIMI,
,- Yazılım projelerinde “İş Analisti” olarak görev yaparak, tüm proje paydaşlarının (müşteri ve son kullanıcı da dahil) gerçek ihtiyaçlarını ortaya çıkarmak, analiz etmek, doğrulamak, tanımlamak, test etmek,- Projede, müşteri tarafı, yazılım geliştiren taraf ve proje yönetim ekibi arasındaki ihtiyaçların akışını sağlayan bir kanal rolünü üstlenmek ve tüm proje ihtiyaçlarının dokümante edilmesinden sorumlu olmak,- Gerekli yazılım ürünlerini (ön yüzler, bileşenler) tasarlamak ve geliştirme ekibine aktarmak,- Mock-up çizimleri yapmak, akış-aktivite diyagramları ve kullanıcı senaryoları oluşturmak,- Geliştirilen ürünleri test etmek, hata ve bulguları takip ederek düzelttirmek,- Tamamlanan ürünlerin devreye alınmasını planlamak,- Gerektiğinde ilk veri aktarımını tasarlamak ve planlamak,- Gerektiğinde bilgilendirme ve eğitim belgeleri, kılavuz dokümanları hazırlamak,- Tüm bu süreçlerde proje yönetimi sorumluluğunu da üstlenerek, gerektiğinde kararlar alabilmek,- Proje süreçlerinin raporlamalarını yapmak ve süreçlere dair belgeler üretmek",İş Analisti,is_analizi_raporlama,,,ActiveBuilder Solutions,
,,,"Artılar dünyası DeFacto!,2019 yılında 16.000 çalışan sayısına ulaşacak DeFacto’da...,Mutluluğunu önemseyen, sadece mutluluğun için çalışan bir ekip ve Mutluluk Müdürü var... ,+1 mutluluk var!,Kadrolu spor eğitmeni, spor salonu ve kaliteli yaşam danışmanı ile sağlıklı bir yaşam var... ,+1 sağlık var!, ,Aradığımız özellikler ve temel fonksiyonlar sana uyuyorsa aramıza Sen De Gel, sen de hayatına ve hayatımıza +1 değer kat ve birlikte Geleceğe Depar atalım!,Aradığımız Özellikler,Üniversitelerin Endüstri Mühendisliği, İşletme Mühendisliği, Matematik, Sistem Mühendisliği, MIS, İstatistik, Ekonometri bölümlerinden mezun,,İş geliştirme ve iş analitiği konularında tercihen perakende sektöründe en az 3 yıl deneyimli,,İyi seviyede SQL bilgisi olan, ,İyi derecede İngilizce bilen, ,MS Office programlarını ileri düzeyde kullanabilen, ,Erkek adaylar için askerlik hizmetini tamamlamış,,İş takibi, süreç yönetimi ve dokümantasyon konusunda tecrübeli,,Planlı ve disiplinli çalışma alışkanlığı olan, tercihen bir talep yönetimi uygulaması kullanmış, talep yönetimi ve uygulama geliştirme süreçlerine hakim.,Temel Fonksiyonlar,Müşterilerden gelen talepleri inceleyerek detaylı analizler için gerekli görüşmelerin yapılması,,Taleplere istinaden gereksinim dokümanlarının hazırlanması ve talep sahibinden onay alınması,,Belirlenen gereksinimlere uygun olarak teknik analiz dokümanlarının hazırlanması,,Takibindeki taleplerin oluşmasından canlı ortama taşınmasına kadar tüm analiz, geliştirme ve test süreçlerinin süreçlerinin uçtan uca takip edilmesi,,Kendisine atanmış görevlerle ilgili geri bildirimlerin düzenli olarak yapılması, periyodik iş planlarının hazırlanması ve takibi.",İŞ ANALİSTİ,is_analizi_raporlama,,,DeFacto Perakende Ticaret Anonim Şirketi,
,,,"Türkiye’nin dört bir yanına ve dünyanın 227 ülkesine ‘önem’ taşıyan Aras Kargo, 40 yıldır müşterilerine, paydaşlarına ve ülke ekonomisine katma değer sağlamak için çalışıyor. Mutluluğa adanmış gücüyle ve hizmetleriyle fark yaratan Aras Kargo, teknoloji ve güçlü insan kaynağını birleştiren yenilikçi iş modeliyle, sektöründe ilk tercih edilen marka olmak için çalışmalarını sürdürüyor. Kargo sektörünün lideri Aras Kargo bugün, müşteri memnuniyeti odaklı 13 Bölge Müdürlüğü, 29 Transfer Merkezi, 825 şube, 4000'den fazla araç filosu ve 12000 kişilik uzman kadrosuyla; her ay 12 milyon kişi, kurum ve kuruluşa hizmet veriyor.,Sen de bu geniş aileye katılmak istiyorsan, ,Genel Müdürlük, lokasyonumuzda ,İş Analizi Entegrasyon Uzmanı ,pozisyonuna başvurunu bekliyoruz. ,Üniversitelerin Mühendislik bölümlerinden mezun, ,Benzer pozisyonlarda en az 2 yıl tecrübesi bulunan, ,İleri derecede yazılı ve sözlü İngilizce bilgisi olan, ,Analiz yeteneği olan, çözüm odaklı ve süreç yönetebilen, ,Yenilikçi ve gelişim odaklı olup, test senaryoları hazırlayabilecek, ,Raporlama ve yorumlama becerisi yüksek, ,Erkek adaylar için askerlik hizmetini tamamlamış, ,Seyahat engeli bulunmayan.,İŞ TANIMI,Müşteri Entegrasyonlarında aktif rol almak,,Entegrasyon süreçlerini netleştirmek için Müşteri ziyaretlerine gitme entegrasyonlarımızı ve entegrasyon modellerimizi anlatmak,,Entegrasyonlar ile ilgili detay analiz çalışması yapmak,,Kurulan entegrasyonların uçtan uca testini yapmak,,Entegrasyon sonrası , ilgili kurulumların doğru işlediğini takip etme ve olası problemler, rapor edecek çözüm için destek olmak,,Test senaryolarını hazırlamak, testleri yürütmek ve sonuçlarını raporlamak,,Sistemlerdeki iyileştirilebilir noktaların tespitleri ve analiz sürecinde birimlere yön göstermek.",İş Analisti Entegrasyon Uzmanı,is_analizi_raporlama,,,Aras Kargo,
Sürekli / Tam zamanlı,Bilgi İşlem,,"Cronom İnsan Kaynakları olarak danışmanlığını yapmakta olduğumuz, Türkiye'nin önde gelen bankasının iştiraki olan iş ortağımız için 'Süreç ve İş Analisti' rolünde bir ihtiyacımız bulunmaktadır. ,Üniversitelerin Endüstri Mühendisliği, İşletme Mühendisliği, Yönetim Bilişim Sistemleri, Matematik vb. bölümlerinden mezun,,Bankacılık veya finans süreçlerinde deneyim sahibi,,İş analizi süreçlerinde en az 2-3 yıl deneyimli,,UX ve usability standartları dikkate alınarak ekran tasarımları tecrübesi olan,,Süreç ve iş akışı modelleme araçlarında tecrübeli.",İş Analisti,is_analizi_raporlama,İstanbul(Avr.),İnsan Kaynakları Danışmanlığı ,CRONOM BİLİŞİM VE YAZILIM TEKNOLOJİLERİSAN.VE TİC.LTD.ŞTİ.,2 - 7 yıl tecrübeli adaylar
,,,"·         Üniversitelerin Matematik, Endüstri Mühendisliği,  Bilgisayar Mühendisliği veya eş değer bölümlerden mezun,,·         Min. 4 yıl deneyimli, sigortacılık ürün ve süreçlerine hakim,,·         Yazılım süreçleri, analiz ve test metodolojileri konusunda bilgi sahibi,,·         SQL bilgisi iyi ve MS Office programlarını iyi seviyede kullanabilen,,·         Analitik, sonuç ve kalite odaklı, iletişim becerisi yüksek,,·         Araştırmacı, yaratıcı yeni fikir üretebilen,,·         Tercihen IIBA(International Institute of Business Analysis), CBAP veya CCBA sertifikalarına sahip,,·         Tercihen erkek adaylar için askerlik görevini tamamlamış,,Sigorta Cini Yazılım Entegrasyon ekibi adına; Kıdemli İş Analisti olarak görev yapacak, sigortacılık sektöründe hızla büyümekte olan şirketimizde hedeflerimize bağlı olarak geliştirdiğimiz projelerimizde aktif rol alabilecek, sigortacılık konusunda tecrübeli takım arkadaşları arıyoruz., ",Kıdemli İş Analisti,is_analizi_raporlama,,,SİGORTA CİNİ,
,,,"2009 yılında Sedes Holding bünyesinde kurulan Gratis, Türkiye çapında 600’ün üzerindeki mağazası ile kişisel bakım sektöründe lider konumundadır. “Güzel Bak Kendine” mottosu ile 10 yıldır kişisel bakım sektöründe hizmet veren Gratis, dünyanın önde gelen markaları başta olmak üzere makyaj ürünlerinden cilt bakımına, bebek bakımından temizlik ürünlerine, hijyen ürünlerinden atıştırmalıklara kadar 12 farklı kategoride 8 binden fazla ürün sunmaktadır. Türkiye’nin en büyük 500 şirketi içinden en yüksek kadın çalışan sayısı ile ilk 100’e giren şirketler arasında kadın çalışan ve kadın yönetici oranı ile 1’inci konumda olan Gratis’in mağaza kadrolarının tümü kadın çalışanlardan oluşmaktadır. Tüketiciler tarafından ‘aşık olunan marka’ ve ‘kişisel bakım sektörünün 1 numaralı markası’ seçilerek birçok ödül alan Gratis, yenilikçi ve dinamik duruşu, ileri teknolojik alt yapısı ve uzmanlaşmış mağazacılık anlayışı ile birçok ilke imza atarak sektördeki hizmet çıtasını en üst seviyelere taşımaktadır. Müşteriler, çalışanlar ve tedarikçiler nezdinde en cazip satış kanalı olan Gratis’in amacı müşterilerine kolay ulaşılabilir, hızlı ve rahat alışveriş imkânı sunarken temel kişisel bakım ihtiyaçlarının yanı sıra heyecan veren yeni markalar ve ürünler ile müşterilerine kişiye özel keyifli bir alışveriş deneyimi sunmaktır. ,Üniversitelerin 4 yıllık bölümlerinden mezun (Matematik, Bilgisayar, Elektronik, Endüstri, İşletme Mühendislikleri ile Yönetim Bilişim Sistemleri (MIS) veya İstatistik), ,İş / Sistem analizi konusunda tecrübeli, en az 3 yıl yazılım projelerinde analist olarak görev almış, ,Web teknolojileri alanında iş analizi, modelleme, UX & Usability çalışmalarında deneyim sahibi, ,İş Analizi süreçlerinde kullanılan metodolojiler ve yöntemler konusunda bilgili, tercihen bu alanda eğitim almış ve IIBA süreçlerini bilen ,Yer aldığı projelerde aktif olarak Akış diyagramları, Cross Functional Diagram, Storyboard, Sequence Diagram...vb görselleştirme, soyutlama ve indirgeme araçlarını kullanmış,İlişkisel veritabanları ve SQL konusunda bilgili, Temel HTTP bilgisine sahip ve tercihen RESTful API’ler konusunda bilgili,Tercihen web tarayıcıların geliştirici araçlarına aşina, Console, Network ve Har okuyup yorumlayabilen, İletişim yeteneği ve hevesi yüksek,Araştırmayı, geliştirmeyi ve problem çözmeyi seven, Yazılım test süreçleri ve metodları konusunda bilgi sahibi, tercihen ISTQB süreçlerini bilen,Ekip çalışmasına yatkın, sonuç odaklı, takip yönü kuvvetli ,Erkek adaylar için askerliğini tamamlamış,İş Tanımı,İş birimlerinden IT birimine gelen yazılım geliştirme, entegrasyon, modeleme ve simulasyon taleplerinde, iş birimi ile çalışılarak ön analiz çalışmalarının yapılması,,Geliştirici ekiplerin geliştirmeye başlayabilmesi için taleplerin netleştirilmesi ve geliştirme için gerekli modellemelerin yapılması, ,Gereksinim dökümanlarının ve kullanıcı senaryolarının süreçlere ve kapsamlara uygun olarak hazırlanması,,Süreç analizi, fonksiyonel analiz, kavramsal tasarım ve detay tasarım çalışmalarının yürütülerek, dökümante edilmesi,,Uygulama ekran tasarımlarının ihtiyaçları karşılayacak şekilde yapılması için gereken yönlendirmelerin yapılması,,Uygulama geliştirme ekibi ile koordine çalışılarak projenin tüm aşamalarında bilgi aktarımı ve desteğin sağlanması,,Geliştirilen yazılımların iş biriminden önceki testlerinin gerçekleştirilmesi, iş birimi ile son kullanıcı testlerinin takibinin yapılması, test sonuçlarının yazılım ekipleri ile paylaşılarak geliştirmelerin tamamlanmasının sağlanması,,Sistem ve süreç değişiklik taleplerinin alınması, sistem ve süreç sahiplerinin bilgilendirilmesi, ihtiyaç duyulduğunda kullanım kılavuzu ve eğitim dokümanlarının hazırlanması,,Kalite, risk ve değişim yönetimi faaliyetlerinin yürütülmesi,,Proje statü raporlarının hazırlanmasında proje yöneticisinin desteklenmesi,,Raporlama ihtiyaçlarına destek verilmesi.",Gratis - E- Ticaret İş Analisti,is_analizi_raporlama,,,GRATİS İÇ VE DIŞ TİCARET A.Ş.,
,,,"İş Tanımı:,Yazılım geliştirme projelerinde İş Analisti veya Product Owner olarak çalışmış,Entegrasyon ve çok paydaşlı projelerde deneyimli, SOAP ve REST servisler hakkında bilgi sahibi, SOAPUI vb. araçlar ile çalışmış (Mobil uygulama projelerinde çalışmış olmak tercih sebebidir),Sorumlu olduğu projelerin Proje Yönetimini ve Test gerekliliklerini yapmaya istekli,,Tercihen Balsamiq Mockups ya da muadili araçlar  kullanarak mockup çizimi yapmış, önyüz tasarımı, kullanılabilirlik kavramları hakkında bilgi sahibi,Agile teknikleri iş hayatında bizzat deneyimlemiş, Jira ve Confluence araçlarını kullanmış olan,,Yurt içi sehahat engeli olmayan,,Erkek adaylar için askerlik görevini tamamlamış (tecilli adayların başvuruları dikkate alınmayacaktır),Genel Nitelikler:,Tercihen Üniversitelerin Mühendislik fakültelerinden mezun,,Tercihen entegrasyon içeren Yazılım geliştirme projelerinde İş Analisti ve Test Uzmanı olarak çalışmış (,veya mühendislik bakış açısı, analitik düşünme, hızlı öğrenme özelliklerine güvenip Bilgi Teknolojileri Sektöründe kendisini ispatlamak isteyen mühendislik dışı lisans mezunları veya yeni mezun adaylar),Sorumluluk almaya istekli ve aldığı sorumluluğun gerekliliklerini yerine getirecek azim ve kararlılıkta olan,,Yurt içi seyahat engeli olmayan,,Erkek adaylar için askerlik görevini tamamlamış (tecilli adayların başvuruları dikkate alınmayacaktır)",İş Analisti / Jr. İş Analisti,is_analizi_raporlama,,,Mobilion Bilişim Teknolojileri ve Reklam Pazarlama,Tecrübeli ya da tecrübesiz adaylar
Sürekli / Tam zamanlı,AR-GE,"Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun), Doktora(Öğrenci), Doktora(Mezun)","Barikat Bilişim Güvenliği ARGE departmanında görevlendirilmek üzere ',Siber Güvenlik Analisti,' takım arkadaşları arıyoruz.,Üniversitelerin 4 yıllık bölümlerinden mezun (Tercihen Fen Bilimleri, Bilgisayar Mühendisliği veya ilgili mühendislik bölümleri),,Siber güvenlik alanında araştırma geçmişi olan, ,İşletim sistemleri, sanallaştırma ve bulut teknolojileri hakkında bilgi sahibi,,Bilgisayar ağları hakkında bilgi sahibi, ,İyi düzeyde İngilizce bilgisine sahip, ,Araştırma ve çalışmalarını uygun biçimde raporlayabilecek,,Daha önceki çalışmaları ile ilgili referans gösterebilecek,,Erkek adaylar için askerlik hizmetini tamamlamış,,Ankara'da ikamet eden/edebilecek olan. , ,İŞ TANIMI,Siber güvenlik ile ilgili yeni ve güncel güvenlik olaylarının takip etmek, araştırmak ve raporlamak (sosyal medya, bloglar, üretici sayfaları, kamuya açık servisler, OSINT vb.),,Siber güvenlik ile ilgili yeni ve güncel ürün, teknoloji, analiz, regülasyon, standart ve metodolojileri takip etmek, ,Ar-Ge tarafından geliştirilen ürün, hizmet, analiz ve metodolojiler ile ilgili araştırma çalışmalarını yapmak ve raporlamak,,Güvenlik raporlarını takip etmek ve ilgili yöneticiye sunmak.",Siber Güvenlik Analisti,is_analizi_raporlama,Ankara,İnternet,BARİKAT İNTERNET GÜVENLİĞİ BİLİŞİM TİCARET A.Ş,En az 3 yıl tecrübeli adaylar
,,,"GENEL NİTELİKLER ,AYA Validasyon Ambalaj Sterilizasyon A.Ş. , ,AYA Validasyon; ilaç üreticilerine, tıbbi cihaz üreticilerine ve hastanelere Validasyon, Kalifikasyon, Laboratuvar Analizleri, Steril Paketleme ve Sterilizasyon alanlarında hizmet veren Ankara merkezli bir kuruluştur. ISO 13485 belgesi ve TS EN ISO 17020 akreditasyonuna sahip A tipi muayene kuruluşudur. Uzman ekip ve son teknoloji cihazları ile yurt içi ve yurt dışı hizmet vermektedir.,Ankara/Saray Mahallesinde bulunan ofisimiz için servis imkanımız bulunmaktadır. ,Laboratuvarımızda Biyomekanik Analisti görevinde çalışacak takım arkadaşı aramaktayız.,Genel Nitelikler,Üniversitelerin tercihen Makine Mühendisliği, Fizik Mühendisliği, Biyomedikal Mühendisliği veya ilişkili diğer bölümlerinden mezun olmuş,,Tercihen ISO 17025 Kalite Yönetim Sistemi konusunda tecrübeli,,En az 2 yıllık deneyim sahibi, ,Tercihen Tıbbi Cihazların statik ve/veya dinamik biyomekanik testleri konusunda deneyim sahibi,,İngilizce Standartları okuyup anlayarak, talimat, prosedür oluşturabilecek, Türkçe-İngilizce rapor hazırlayabilecek derecede dil bilen,,Öğrenmeye, kendisini geliştirmeye ve bilgi paylaşımına açık bir yapıya sahip,,Analitik düşünebilen, çözüm üreten ve sonuç odaklı,,Yoğun iş temposuna ayak uydurabilecek, ,Detaylara önem veren, dikkatli, sistemli ve prensip sahibi, ,MS Office programlarına hakim, ,Takım çalışmasına yatkın, ,Tercihen Ölçüm Belirsizliği, Metot Validasyonu konusunda bilgi sahibi,,Zaman yönetimi ve etkin raporlama konusunda kendisine güvenen,,Mesleki etik ve disipline sahip, ,Erkek adaylar için askerlik görevini tamamlamış iş arkadaşları arıyoruz.,İŞ TANIMI,Şirketin hizmet kapsamında olan biyomekanik testlerin gerçekleştirilmesi ve raporlandırılması,,Yeni metotların test cihazında uygulamaya alınması, metot validasyonlarının gerçekleştirilmesi,,Testlerin gerçekleştirilmesi için zaman zaman gerekli olabilecek fikstürlerin tasarımı/çizimi ve imalatı konularında çalışmaların yürütülmesi,,Akreditasyon denetimine analist olarak iştirak edilmesi,,Detaylı performans raporları hazırlamak. ",Biyomekanik Analisti,is_analizi_raporlama,,,Aya Validasyon Ambalaj Sterilizasyon A.Ş.,
,,,"Cronom İnsan Kaynakları olarak danışmanlığını yürütmekte olduğumuz, İstanbul Anadolu Yakası'nda bulunan iş ortağımız için ""İş Analisti"" rolünde bir ihtiyacımız bulunmaktadır. ,*Üniversitelerin ilgili lisans bölümlerinden (,Endüstri, Bilgisayar, Matematik, ,İşletme, ,Fizik veya benzeri), mezun,,*Tercihen bankacılık deneyimi olan,,*Ödeme Sistemleri konusunda en az 4 yıl deneyim sahibi, ,*Agile metodolojisine hakim, ,*Tercihen yazılım süreçleri, analiz ve test metodolojileri konularında bilgi sahibi, ,*Terihen POS Terminal Yönetimi, yakas ve hesaplaşma uygulamaları, Chargeback, Günsonu, Muhasebe, Switch, Batch, EMV akışları konularından en az birine hakim.",İş Analisti,is_analizi_raporlama,,,CRONOM BİLİŞİM VE YAZILIM TEKNOLOJİLERİSAN.VE TİC.LTD.ŞTİ.,
,,,"KPMG; dünya genelinde 154 ülkede, değer katmak üzere birlikte çalışan 200,000’e yakın uzmanıyla denetim, vergi ve danışmanlık hizmetleri sunan küresel bir firma ağıdır.,KPMG Türkiye olarak, 1500’ün üzerinde yerli ve global müşteriye denetim, vergi ve danışmanlık hizmetleri sunar. Şirketlerin ihtiyaç ve taleplerine göre faaliyet gösterdikleri sektörde uzman 1000’i aşkın profesyonel ile finansal hizmetler, enerji, ilaç, iletişim, otomotiv, kimya, sağlık, ulaşım, gayrimenkul ve inşaat sektörlerinde, alanında lider birçok şirkete hizmet verilmektedir.,Üniversitelerin mühendislik veya ilişkili bölümlerinden mezun,İlgili alanda en az 3 yıl tecrübe sahibi,SQL veri tabanı konusunda tecrübeli,İyi derecede İngilizce bilen,Kapsam değerlendirme ve fonksiyonel iş analizi deneyimi olan,,Ara yüz tasarımı ve kullanıcı deneyimleri hakkında bilgi sahibi,Test senaryo ve teknikleri hakkında bilgi sahibi,,MS-Office uygulamalarında yetkin (Word, Excel, Access, Project, Visio),Analitik düşünme ve problem çözme yetkinliğine sahip,Etkin ve etkili iletişim kurabilen,Müşteri ve hizmet odaklı,Business Intelligence tool’ları ile çalışmış olması, tercihen bu konuda tecrübe sahibi olması,,Tercihen SAP hakkında bilgi sahibi,,Erkek adaylar için askerlik görevini tamamlamış veya 2 yıl tecilli,Yazılım geliştirme ve uyarlama destek süreçleri kapsamında; fonksiyonel analiz, ara yüz tasarımı ve dokümantasyon çalışmalarını yapmak,,Yazılım çözümlerinin belirlenmesi süreci kapsamında; iş ihtiyaçlarına karşılık gelen teknik ihtiyaçları belirlemek; fizibilite çalışmalarını yapmak; güvenlik ve kontrol ihtiyaçlarını fizibilite aşamasında değerlendirmek,,Uygulamaların sistemsel kurulumlarını ve güncelleştirmelerini gerçekleştirmek,,Yazılım geliştirme test süreci kapsamında; test senaryoları oluşturmak ve uygulamak, analiz-ara yüz tasarımı-test senaryo dokümanlarını arşivlemek,,Global projeler çerçevesinde yurtdışı ekipleri ve iş birimleri arasında gerekli koordinasyonu sağlamak ve uygulamaların kullanım kılavuzlarını ve eğitim dokümanlarını oluşturmak.,Sistemin ve süreçlerin izlenmesi, ölçülmesi, analiz edilmesi ve raporlanması süreçlerini yürütmek,,Problem yönetim süreci kapsamında; kullanıcılar tarafından iletilen problemleri incelemek, kaynağını tespit etmek ve çözüm için ilgili tüm grupları bilgilendirmek.,Süreç yazılımlarının teknik desteğini verebilmek,İş Ortakları ile iş geliştirme faaliyetlerini yürütmek,Proje süreçlerinin IT için koordinasyonunu sağlayacak, takip ve kontrolünü gerçekleştirmek",IT Analyst,is_analizi_raporlama,,,KPMG Türkiye,
,,,"GPS Buddy 1992'den bu yana araç takip ve filo yönetim hizmetleri sunan bir Hollanda kuruluşu olup, GPS Buddy Türkiye olarak 2008’den itibaren faaliyet göstermektedir. Teknik Operasyon Departmanı-Proje Yönetimi Birimimizde görev yapmak üzere analitik düşünme yetkinliğine sahip bir ekip arkadaşı arıyoruz. Aradığımız özelliklerden başlıcaları aşağıda: ,İş analizi ve proje yönetimi metodolojisine hâkim ,Yazılım yöntemleri, veritabanı yapı ve uygulamaları konusunda deneyimli ,Proje yönetimi araçları ve başta Excel olmak üzere gerekli olan MS Office uygulamalarında profesyonel kullanıcı özelliğine sahip ,Aynı anda birden fazla projenin yönetimini yürütebilecek koordinasyon ve iletişim yetkinliğine sahip (Maksimum üç projeden bahsediyoruz.) , Zaman yönetimi ve iş takibi konusunda takıntılı derecede dikkatli, Raporlama ve dokümantasyon konusunda çok titiz ,İŞ TANIMI,İş akışları doğrultusunda iş süreçlerinin fonksiyonel ve teknik analizi, yeniden tasarımı İş süreçleri için geliştirilen iş modellerinin projelendirilmesi,Proje yürütme safhalarında çalışılan dış kaynak yazılım ekiplerinin koordinasyonu ve yönetimi ,Proje ile ilgili her türlü statü, risk ve değişikliklerinin takip edilmesi, raporlama ve bilgilendirmelerle birlikte gerekli aksiyonların alınması ,Projelerin test – canlıya alma ve canlıya alma sonrası periyodik raporlama süreçlerinin yönetilmesi ve yürütülmesi, İş birimlerinden gelen talepler doğrultusunda proje geliştirme aşamalarının yürütülmesi   ",İş Analisti,is_analizi_raporlama,,,GPS BUDDY RTD TEKNOLOJİ SİSTEMLERİ LTD ŞTİ,
,,,"Üniversitelerin mühendislik fakültelerinden mezun,IT İş Analisti olarak en az 3 yıl deneyimli,ERP programları hakkında bilgi sahibi,Takım çalışmasına yatkın, analitik düşünme becerisi gelişmiş,Yaratıcı ve sonuç odaklı,İş ihtiyaçlarını anlayarak teknik ekiplere iletecek şekilde düzenleme becerisine sahip,İŞ TANIMI,Şirketimizin IT departmanında görevlendirilmek üzere arayış içerisinde olduğumuz İş Analisti pozisyonunun sorumlulukları aşağıdaki şekilde olacaktır;,İş talepleri doğrultusunda iş birimleri ile çalışarak gereksinimleri netleştirmek, iş süreçlerini tasarlamak, fonksiyonel ve teknik analizleri yapmak ve dökümantasyonları hazırlamak,İş ,birimleri ve teknik ekipler arasında köprü vazifesi oluşturmak,Geliştirilen ,uygulamaların fonksiyonel testlerini gerçekleştirmek ve kullanıcı kabul testlerini koordine etmek,İç ,kaynaklar ile danışman firmalar arasındaki koordinasyonu sağlamak,Kullanıcılardan ,gelecek olan soruları yanıtlayarak süreçlerde destek vermek",İş Analisti,is_analizi_raporlama,,,Danone Su,
,,,"Üniversitelerin 4 yıllık Endüstri Mühendisliği, Yönetim Bilişim Sistemleri (MIS), Bilgisayar Mühendisliği, Matematik, İstatistik vb.bölümlerinden mezun,Sigortacılık sektöründe Tahsilat, Hasar, Sağlık, Bes, Kasko konularının en az birinde minimum 2 yıllık iş tecrübesine sahip,Bankacılık ya da Sigorta sektöründe iş talepleri doğrultusunda iş süreçleri tasarımı, fonksiyonel ve teknik analiz deneyimi olan,İyi derecede İngilizce bilen, ,Analitik düşünme yetkinliğine sahip ve iletişimi kuvvetli,Farklı projeleri koordine ve takip etme konusunda başarılı,İş ihtiyaçlarını ve sistem gerekliliklerini anlayabilen,Sorumluluk sahibi , ,İŞ TANIMI,Agile ve waterfall metodolojilerle gerçekleştirilen projelerde yeni yazılım geliştirme ihtiyaçlarının ve ürün kapsamının belirlenmesi,Uluslararası iş analizi tekniklerini:,Use cases ,User stories ,Traceability Matrix ,Business Rules Analysis ,Prototyping                                                 ,Brainstorming                                               ,Traceability Matrices , kullanarak gereksinimlerin belirlenmesi ,Otomasyon araçları kullanılarak gereksinimlerin dokümantasyonu,İş birimleri ile kullanıcı kabul testlerinin koordinasyonu  ,Neden Ba-Works?,Uzun süre yalnız tek bir alanda analiz yapmak yerine farklı sektör ve alanlarda kendini geliştirerek kariyerinizde hızla yükselme fırsatı yakalamak,İş analisti kariyer gelişim programı dahilinde İş analizi, Proje Yönetimi, Sistem Analizi, Kurumsal Mimari, Ekran Tasarımı, Kullanılabilirlik ve Yazılım Testi alanlarında 10'a yakın uluslararası eğitime katılım,IIBA CBAP sertifika sınavlarına uzman eğitmenler eşliğinde hazırlanma fırsatı ,Uluslararası bilinirliği olan uzmanlarla aynı ortamda çalışma fırsatı ,Dünyanın ve Türkiye'nin önde gelen kuruluşlarında proje deneyimi ,Yurt dışında farklı ülkelerde proje bazlı çalışma imkanı ,Uluslararası metodolojiler ve tekniklerle iş analizi alanında uzmanlaşma imkanı",İş Analisti (Sigorta ve/veya Bankacılık Sektörü),is_analizi_raporlama,,,BA-WORKS,
,,,"Sağlık ve Eğitim Vakfı (SEV); ,Üsküdar Amerikan Lisesi, İzmir Amerikan Koleji, Tarsus Amerikan Koleji ve Talas Amerikan Ortaokulu mezunları tarafından 1968 yılında kurulmuştur. Gelişen Türkiye’ye hizmet ilkesini temel alan vakıf, gelişen ve değişen dünyada; uluslararası eğitim standartlarını benimseyerek, akademik düzeyi ve sosyal bilinciyle fark yaratan bireyler yetiştiren köklü eğitim kurumlarını geliştirmek ve sürekliliğini sağlamak amacıyla çalışmaktadır.,Sağlık ve Eğitim Vakfı, hizmet verdiği alanlarda tüm kurumlarıyla, geçmişten gelen güçlü geleneği geleceğe taşımayı hedeflemektedir. ,SEV’e bağlı kurum ve kuruluşlar: ,Redhouse,Üsküdar Amerikan Lisesi,İzmir Amerikan Koleji,Tarsus Amerikan Koleji,Özel SEV Lisesi Üsküdar,SEV İlköğretim Kurumları ,İzmir SEV İlköğretim Kurumları,Tarsus SEV İlköğretim Kurumları ,Kurumumuzda görevlendirilmek üzere ,''Analist'', aramaktayız.,Üniversitelerin MIS (Yönetim Bilişim Sistemleri), Bilgisayar Mühendisliği, Endüstri Mühendisliği, Matematik Mühendisliği ve İşletme Mühendisliği bölümlerinden mezun, ,Sistem analizi konusunda minimum 3 yıl deneyimli,,Firmaların en az 5 yıl bilgi teknolojileri proje ekiplerinde yer almış, tercihen proje yönetmiş, ,İleri derecede İngilizce dil bilgisine sahip,,Ekip çalışmasında başarılı, Analitik düşünce ve problem çözme yeteneğine sahip, ,Erkek adaylar için askerlik görevini tamamlamış.,İŞ TANIMI ,Bütçe, Bursluluk ve Kayıt sistemi gibi kullanılmakta olan yazılım projelerinde görev almak,  yeni projelerde proje yöneticiliği görevini üstlenebilmek ve projenin süreçlerinin takibini yapmak.",Analist,is_analizi_raporlama,,,Sağlık ve Eğitim Vakfı,
