calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"LCWaikiki markası ile Türkiye’nin en değerli markalar sıralamasında “Hazır Giyim ve Mağazacılık” sektöründe 1. sırada yer alan şirketimiz, yaklaşık 10 Milyar $ ciro hedefi, 45 ülkede 42.000’i aşkın çalışanı ve yurtiçi ve yurtdışı olmak üzere toplamda 900’ün üzerinde mağazası ile Türkiye’nin en büyük gruplarından birisi olarak hızla büyüyor.,2023 yılında Avrupa’nın en başarılı üç giyim perakendecisinden biri olma vizyonumuzu gerçekleştirmek üzere hızla büyüyen grubumuzda“,SAP MODÜL PP/MM/SD UZMANI,” olarak aramıza katılacak ekip arkadaşımızı arıyoruz.,SAP ERP 6.0 ECC  PP/MM/SD modülünde danışmanlık veya müşteri tarafında en az 4 yıllık deneyimi olan,,SAP projelerinde lider rolde en az 1 yıl tecrübeli, ,SAP geliştirme ve uyarlama araçlarına hakim, ,PP ile ilişkili SAP FI/CO süreçlerine hakim, ,PP User Exit /BAPI ve BAPilerine hakim, ,Kod analiz ve hata ayıklama ile ilgili teknik bilgiye sahip (ABAP) ,Ekip çalışmasına yatkın,iletişim becerileri yüksek, ,Analitik düşünme ve problem çözme yeteneğine sahip, ,Zaman yönetiminde yetkin, ,Araştırmacı ve sorumluluk sahibi, ,İngilizce bilen, ,Microsoft Office uygulamalarını etkin kullanabilen, ,Erkek adaylar için askerliğini tamamlamış, ,Scrum ve proje Metodolojileri hakkında tecrübe sahibi, tercihen PMP/Scrum sertifikası sahibi.,İŞ TANIMI,Operasyon birimi süreç sahipleri ile mülakat, anket, saha analizi, focus toplantıları yaparak ihtiyaçların toplanması,,Minimum düzeyde sistem geliştirmesi ile en iyi çözümü elde etmek için iş uygulama mimarisini geliştirme, uygulama, sürdürme ve destekleme.,Yalınlık, etkinlik ve verimlilik sağlayacak ERP sürecinin oluşturulması, ,IT partner ve Bussiness Partner ekipleriyle birlikte çalışarak iş birimlerinin hizalanmasına destek olunması,,Müşteri ile birlikte veri akış diyagramlarını tanımlanması, ,Projenin tanımlanması ve kaynak gereksinimlerinin doğrulması ve güncellenmesi,,Birim ve entegre test planlarının oluşturulması, ,Süreç dokümanları, eğitim materyalleri, kullanım kılavuzları oluşturulmasına destek olunması,,İhtiyaç halinde 2. Seviye destek verilmesi. ",SAP PP/MM/SD MODÜL UZMANI,sap,,,Taha Giyim San. Ve Tic. A.Ş.,
,,,"Tercihen üniversitelerin Endüstri Mühendisliği bölümünden mezun, ,Benzer pozisyonda 1 yıl deneyimli, ,Analitik ve çözüm odaklı, ,Ekip çalışmasına yatkın, ,İletişim becerileri gelişmiş, ,Öğrenmeye açık ve alanı ile ilgili gelişmeleri takip eden, ,Planlı ve hedef odaklı çalışan, ,Erkek adaylar için askerlik hizmetini tamamlamış,  ,Süreç analizi, iş süreçleri yönetimi ve süreç geliştirme konularında aktif olarak yer alacak, erp geliştirme konularında çalışacak Kurumsal İş Çözümleri Uzman Yardımcısı arıyoruz.",Kurumsal İş Çözümleri Uzman Yardımcısı,sap,,,Özerden Plastik,
Sürekli / Tam zamanlı,Satış,,"2000 yılından beri Türkiye Bilgi Teknolojileri sektöründe öncü olan firmamız ""Digital Planet"" bünyesinde görevlendirilmek üzere, ""SAP SD Takım Lideri"" ,arayışımız bulunmaktadır.,Üniversitelerin ilgili mühendislik fakültelerinden mezun,,Projelerde, SAP SD modül danışmanlığında en az 6 yıl full cycle proje deneyimi,,Tercihen e-Dönüşüm süreçleri hakkında bilgi sahibi,,Analitik düşünme yeteneğine sahip,,Müşteri ihtiyaçları doğrultusunda çözüm üretebilecek,,Ekibin koordinasyonunu ve gelişimini sağlayabilecek,,Şirketimizin dinamik yapısına uyumlu,,Güçlü iletişim yeteneğine sahip,,İyi derecede İngilizce bilen,,Esnek çalışma saatlerine uyum gösterebilecek,,Yurtiçi/yurtdışı projelerimizde ekibimizin bir parçası olacak “SAP SD Takım Lideri” arıyoruz.",SAP SD Takım Lideri,sap,,Bilişim,DİGİTAL PLANET,En az 6 yıl tecrübeli adaylar
Sürekli / Tam zamanlı,Bilgi İşlem,," ,Üniversitelerin 4 yıllık ilgili fakültelerinden mezun,, ,SAP’ nin genel kabul görmüş proje uygulama metodolojisine hakim olmak,, ,MS Office programlarını etkin kullanabilen,, ,Tercihen bir tam SAP implementasyon projesinde (full-cycle) aktif görev almış olmak,,  ,İyi derecede İngilizce bilgisine sahip,,  ,Etkili iletişim kurabilen, insan ilişkileri güçlü,,  ,Araştırmacı, analitik düşünme yeteneğine sahip ve takım çalışmasına yatkın.,          İŞ TANIMI,SAP Modüllerinde (PP,WM vs..) son kullanıcıya canlı kullanım desteği vermek,,Yapılmasına karar verilen gelistirme isteklerinin SAP Danışmanlarına aktarılması, SAP danışmanları ile ,şirket ,çalışanları arasında iletişim ve koordinasyonun sağlanması,,Yeni gelistirme taleplerinin analiz edilmesi, yönlendirmelerin yapılması,,Testleri gerçekleştirmek,,Dökümantasyon hazırlanması ve tüm dokümantasyonun güncel tutulması.",SAP Üretim ve Lojistik Modül Destek Uzmanı ,sap,Tekirdağ(Ergene),"Kağıt ve Selüloz Sanayi , Tekstil, Hızlı Tüketim Malları",Lila Kağıt San. ve Tic. A.Ş.,En az 2 yıl tecrübeli adaylar
Sürekli / Tam zamanlı,"Genel Başvuru, Teknoloji",,"IMPROVA Türkiye’de ve Avrupa’da bilişim teknolojileri alanında hizmet veren öncü danışmanlık firmalarının başında gelmektedir. SAP kanal iş ortağı olarak faaliyet gösteren IMPROVA; müşterilerine Kurumsal Kaynak Planlama, Tedarik Zinciri Yönetimi, Fiori, Hana, Analitik, Müşteri ve Satıcı İlişkileri Yönetimi, İnsan Kaynakları Yönetimi başta olmak üzere SAP ürün ailesindeki farklı ürünlerle ilgili danışmanlık ve lisans hizmetleri sunmaktadır. Bilişim sektöründeki pek çok ilke imza atan IMPROVA, hızla değişen iş hayatına yenilikçi çözümler getiren en yeni SAP ürünlerini başarıyla uygulamaktadır.,Yurt içi ve yurt dışı SAP projelerimiz için Finansal ve Lojistik modüllerde yetiştirilmek üzere,Üniversitelerin mühendislik, yönetim bilişim sistemleri, enformatik, işletme veya iktisat bölümlerinden mezun (Tercihen Bilgisayar Müh. / Mat Müh. / Endüstri Müh. / İşletme Müh.),Çok iyi derecede İngilizce bilen ,Esnek çalışma saatlerine uyumlu ,Yurt içi / Yurt dışı seyahat engeli bulunmayan ,Ekip çalışmasına yatkın ,Karşısına çıkan yeni problemlere analitik çözümler üretebilen ,Kendini geiştirmeye açık ,çalışma arkadaşları arayışımız bulunmaktadır",SAP Danışman Adayı,sap,"İstanbul(Avr.), İstanbul(Asya)",Bilişim,IMPROVA Bilişim ve Danışmanlık Hizmetleri,En çok 10 yıl tecrübeli adaylar
,,,"ERP Danışmanı,Artan iş hacmimiz ve büyüme hedeflerimiz doğrultusunda Danışmanlık Bölümümüz için kendi bünyemizde tam zamanlı olarak istihdam edilmek üzere ,ERP Danışmanı ,arayışı içerisindeyiz.,Bu pozisyon genel olarak Türkiye’nin çeşitli şehirlerinde ve bölge ülkelerindeki CANIAS ERP yazılım projelerinde sistem analizi; kurulum, müşteriye özel uygulama ve fonksiyonların geliştirilmesi, mevcut müşteri verilerinin aktarımı ve kullanıcı eğitimlerinin verilmesi gibi faaliyetlerden sorumlu olacaktır.,Söz konusu pozisyon için gerekli nitelikler;,Tercihen üniversitelerin Endüstri Mühendisliği, İşletme Mühendisliği, İşletme, İktisat, MIS bölümlerinden mezun,Finans ve Muhasebe konularında uzman, bu konularda güncel mevzuata hakim ,Finans ve Muhasebe işlemlerinde kayıtların nasıl girilmesi gerektiğini ve raporlama ihtiyaçlarını bilen,En az bir ERP projesinde bir işletmenin çalışanı olarak veya ERP danışmanı olarak Finans ve Muhasebe modüllerinin kurgulanmasında görev almış, tecrübeli,,Esnek çalışma saatlerinde ve yoğun tempoda çalışabilecek, ,Müşteride Sahada Proje Çalışmaların da bulunabilecek, ,Gelişmiş iletişim ve sunum becerilerine sahip, insan ilişkilerinde başarılı ,Ekip çalışmasına yatkın ve analitik düşünme yeteneği gelişmiş ,B sınıfı ehliyeti olan, aktif araç kullanabilen ve seyahat engeli olmayan ,Literatürü İngilizce izleyebilecek, yazılı ve sözlü iletişim kurabilecek   ,Erken adaylar için askerliğini tamamlamış  ,İŞ TANIMI,Müşterilerin Finans ve Muhasebe konularındaki mevcut iş süreçlerinin analizini yapmak ve iş akış senaryolarını belirlemek,Proje  Danışmanı ya da Erp Danışmanı rolü ile CANIAS ERP müşteri uyarlama projelerinde yer almak,Müşterilerimizin mevcut iş süreçlerinin ya da sistem analizlerini yaparak CANIAS ERP müşteri uyarlama projesi planını hazırlamak ve takip etmek,CANIAS ERP’de yapılması gereken uyarlama çalışmalarını yürütmek ,Konfigürasyon kurulumları ile fonksiyon testlerini yerine getirmek ,Müşterilerde CANIAS ERP son kullanıcı eğitimlerini vermek ",Finans/Muhasebe ERP Danışmanı,sap,,,Nerma Danışmanlık Yazılım İç ve Dış Tic.Ltd.Şti.,
Sürekli / Tam zamanlı,Teknoloji,"Üniversite(Mezun), Yüksek Lisans(Mezun)","Kurulumundan bu güne yaklaşık 10 yıllık tecrübesi ile SAP Finansal Modüller alanında; ileri düzey uzmanlaşmış kadrolarımız ile faaliyet göstermekteyiz. Yoğun bir eğitim süreci ile hızlı gelişebilecek ve gelişmek isteyecek yeni ekip arkadaşlarımız ile büyüyerek devam ediyoruz.,Bünyemize katılacak ekip arkadaşlarımızdan temel beklentilerimiz;,Çözüm üretme, analitik düşünme ve sonuç odaklı çalışma becerileri gelişmiş,,Ekip çalışmasına yatkın ,,Güçlü iletişim yeteneğine sahip ,,Esnek çalışma saatlerine uyum sağlayabilecek ,,Yabancı projelerde görev alacak düzeyde İngilizce bilgisine sahip ,,Danışmanlık sektöründe kariyer hedefi olan,,Seyahat engeli bulunmayan,,Müşteri odaklı çalışabilecek, pozitif ve güler yüzlü,,Üniversitelerin ilgili bölümlerinden mezun ( Bilgisayar Mühendisliği,Matematik Mühendisliği,Endüstri Mühendisliği, İşletme, İktisat, MIS vb.),,İŞ TANIMI,SAP çözümleri ve iş süreçleri konusunda teknik bilgi, uzmanlık ve rehberlik sağlama,,İhtiyaçların analiz edilmesi ve sistem tasarımının oluşturulması,,Mevcut ve yeni müşterilerin uygulama faaliyetlerinin yürütülmesi ve proje desteklerinin verilmesi.,Tecrübeli adaylarda;,SAP FI/CO, ABAP modülünde tam zamanlı 2-3 projede görev almış,,SAP FI/CO, ABAP modülünde en az 2 yıl danışmanlık yapmış olmaları beklenmektedir.",SAP Danışmanı( Tecrübeli & Yetiştirilmek üzere),sap,İstanbul(Asya)(Maltepe),"Bilişim, Yazılım, Bilişim Danışmanlığı",Finpro Danışmanlık Yazılım A.Ş,Tecrübeli ya da tecrübesiz adaylar
,,,"Danışmanlığını yaptığımız, Ankara' da faaliyet gösteren ve sektörün liderlerinden olan müşterimiz için aşağıdaki yetkinliklere sahip Analitik CRM uzmanı aramaktayız:,GENEL NİTELİKLER ,Üniversitelerin Ekonomi, İşletme ya da Mühendislik bölümlerinden mezun, ,Alanında en az 3 yıl tecrübeli, ,Google Adwords ve Google Analytics'e hakim, ,Dijital trendleri ve gelişmeleri takip eden ve fikirler üretebilen, ,SEO, SEM ve Web sitesi CMS paneli konularında bilgi ve deneyim sahibi, ,Tercihen Adobe Photoshop, Adobe Illustrator, Adobe Indesign, programlarını kullanabilen, ,Analitik CRM, İş Zekâsı, Veri Ambarı konularında bilgi sahibi,,Segmentasyon, modelleme ve hedef kitle seçimi gibi analitik projelerde çalışmış,,Müşteri Deneyimi ve Müşteri İlişkileri Yönetimine yönelik projelerde aktif rol almış,, MS Office programlarını çok iyi kullanabilen,,Erkek adaylar için askerlik hizmetini tamamlamış.,İŞ TANIMI,Veri tabanındaki müşteri datalarının oluşturulması, bakımının yapılması ve zenginleştirilmesi konusunda danışman firma ile koordinasyonu sağlamak ve sorumlu olduğu süreçleri yönetmek, ,Veri doğruluğu için kontrol metotlarını geliştirmek, ,Müşteri segmentlerini ve ve segment stratejilerini belirleyecek modellerinin oluşturulmasını sağlamak,,Müşteri anahtar performans göstergelerinin raporlanması için altyapı oluşturmak, ,Müşteri veri kalitesinin korunması ve arttırılmasına yönelik projeler geliştirmek, ,Kitlesel kampanya ve CRM teklif sonuçlarının ölçümlenmesi ve raporlanmasını sağlayan altyapıyı geliştirmek ve iyileştirme konularında çalışmalar yapmak, ,Müşteriden bilgi alma, izin alma vb. KVKK uyum projelerin devamlılığını ve koordinasyonunu sağlamak,,Veri zenginleştirme süreçlerine destek olmak, günlük CRM faaliyetlerini gerçekleştirmek ve raporlamak, ,Müşteri profilleme çalışmalarının yürütülmesi, detay müşteri davranışlarının incelenmesi çalışmalarını yapmak,,Kitlesel ve kişiye özel kampanyalar doğrultusunda uygun hedef kitlelerin belirlenmesini sağlamak, ,Kampanya yönetimi ve pazarlama analitiği süreçlerinin verimliliğini artıracak çözümler geliştirmek,,Markalar ve çalışanlar tarafından kullanılan sipariş ve saha ziyaret raporu odaklı raporlamanın CRM programı ile entegrasyonunu sağlamak,,Müşteriye değen tüm projelere destek vermek ve projelerde aktif rol almak.",Analitik CRM Uzmanı,sap,,,Sektöründe Lider Firma,
,,,"GENEL NİTELİKLER , Yurt dışında taahhüt hizmetleri veren şirketimizin, Afrika projelerinde görevlendirilmek üzere; ,• Üniversitelerin tercihen Endüstri Mühendisliği, Bilgisayar Mühendisliği v.b. bölümlerinden mezun,, • İmalat firmalarında, inşaat şantiyelerinde ve endustriyel işletmelerde birden fazla projenin ERP düzeninin sağlanmasında aktif olarak sahada görev almış, ,• Tercihen E-mor tecrübesi bulunan ve Crystal Report Programını kullanabilen,,• Ms Office ve ERP programlarını ileri düzeyde kullanabilen ve yönetebilen, ,• Tercihen Microsoft ERP uygulamalarında deneyim sahibi, ,• Kurumsal şirket prosedürleri ve işlevleri hakkında bilgi sahibi,,• Planlama ve koordinasyon becerisine sahip olan,,• Analitik düşünebilen, Yeniliğe ve gelişime açık, İletişim becerisi yüksek olan, sonuç odaklı • İleri / İyi seviyede İngilizce bilgisine sahip, ,• Askerlik hizmetini tamamlamış, ,• Afrika ülkelerinde çalışmaya engel bir durumu bulunmayan, ,• Takım calışmasına yatkın, ,ERP Uzmanı ,arayışımız bulunmaktadır. ,İŞ TANIMI ,• Varolan ERP sistemlerini optimize etme, yeni modül geliştirme yada hali hazırdaki modülleri isteğe göre düzenlemek,,• ERP kurulum, test, eğitim ve destek süreçlerinde görev alacak,,• Kullanılmakta olan ERP için kullanıcı desteğinin sağlamak, ,• Sorumlu olduğu alanlarda son kullanıcıya yönelik eğitim ve kullanım dokümanlarını hazırlanması, ,• ERP kurulum, test, eğitim ve destek süreçlerinde görev alacak, ,• ERP gereksinimleri için sistem analizi ve gerekli geliştirmeleri yapabilecek, ",ERP Uzmanı,sap,,,VKS Mühendislik ve İnşaat A.Ş.,
,,,"Üniversitelerin mühendislik, MIS veya diğer ilgili bölümlerinden mezun ,Analitik CRM, İş Zekası, Veri Ambarı konularında 1-3 yıl arasında deneyimli  ,MS-Office programlarını çok iyi derecede kullanabilen, ,İleri derecede SQL yazabilen, ,Tercihen Microstrategy gibi iş zekası araçlarında deneyimli,,Proje yönetimi becerilerine sahip.,İŞ TANIMI,Veri doğruluğu için kontrol metotlarının geliştirmek, ,Veri ambarı üzerindeki müşteri datamartlarının oluşturulması, bakımının yapılması ve zenginleştirilmesi konusunda Bilgi Teknolojileri ile koordinasyonu sağlar ve sorumlu olduğu süreçleri yönetmek,,Müşteri anahtar performans göstergelerin raporlanması için altyapı oluşturmak,,Müşteri veri kalitesinin korunması ve arttırılmasına yönelik projeler geliştirmek,,Müşteriden bilgi alma, izin alma ve veri zenginleştirme süreçlerine destek olmak,,Bilgi Teknolojileri çatısı altında müşteri verisi ile ilgili projeleri takip eder, sorumlu olduğu süreçler konusunda destek olmak,,Müşteri profilleme çalışmalarının yürütülmesi, detay müşteri davranışlarının incelenmesi çalışmalarına destek olmak,,Kitlesel ve kişiye özel kampanyalar doğrultusunda uygun hedef kitlelerin belirlenmesine destek olmak,,Kampanya yönetimi ve pazarlama analitiği süreçlerinin verimliliğini artıracak çözümler geliştirmek.",CRM Veri Yönetimi Yetkilisi,sap,,,Boyner Büyük Mağazacılık A.Ş.,
,,,"Yetiştirilmek üzere, ''SAP Basis-Security Danışmanı'' ,arıyoruz., ,SAP Basis veya Security alanında kariyer hedefi olan,,İyi derecede, İngilizce veya Almanca ,bilen, ,Yeni mezun veya en fazla 2 yıl deneyimi olan,,Değişime, yeni teknolojilere ve gelişime açık, ,Takım çalışmasına yatkın ve ,shift sistemine uyumlu, çalışabilecek,,Sorumluluk sahibi ve analitik düşünme becerisine sahip,,*İngilizce veya Almanca konuşma ve yazma seviyesi ileri düzeyde olmayan adaylar değerlendirilmeyecektir.,SAP Sistem Yönetimi'nde aşağıdaki konularda çalışmak ve geliştirilmek üzere takım arkadaşı arıyoruz. ,Operating System Management,Database Management,SAP Technical Support,SAP Early Watch Support and Implementation,System Monitoring and Configuration,Change and Transport Management,SAP Technical Support,SAP User Administration,SAP Security Configuration and Design,SAP Early Watch Support and Implementation,SAP GRC Tool Analyses and Audit Reporting,SAP Role Management",Yetiştirilmek üzere SAP Basis-Security Danışmanı,sap,,,PBS Bilgi Teknolojileri ve Bilişim Hizmetleri A.Ş.,
,,,"1993 yılında İstanbul’da kurulan Aster Tekstil, ürün çeşitliliğiyle dünyanın önde gelen tekstil firmalarından biridir. İstanbul ve Londra’daki İş Geliştirme Merkezleri, Türkiye ve Sırbistan’daki üretim tesisleri ve Uzak Doğu’daki yatırım ortaklıklarıyla farklı ülkelerdeki müşterilere yaratıcı, yenilikçi ve kaliteli ürünleri en esnek hizmet anlayışıyla sunmak için çalışmaktadır. ,Firmamızın İsyanbul / Esenyurt lokasyonunda  görevlendirilmek üzere ,ERP Uzmanı, aramaktayız. , ,       ,Bilgisayar Mühendisliği bölümlerden mezun,,       ,Orta/Büyük ölçekli bir firmanın ERP projesinde minimum 2 yıl deneyim kazanmış, (Canias ERP deneyimi bulunan),,      ,TROIA ve SQL sorgulama diline hakim,,       ,İyi düzeyde yazılı ve sözlü İngilizce bilgisine sahip,,       ,Analitik düşünebilen, takım çalışmasına yatkın,,       ,Çözüm ve sonuç odaklı,,       ,Erkek adaylar için askerlikle ilişkisi bulunmayan., ,İŞ TANIMI,      ,İş süreç analizleri ile ihtiyaçları tespit edecek, bu ihtiyaçlara yönelik CANIAS ERP üzerinde uyarlama / geliştirme sürecine katkıda bulunacak, son kullanıcı eğitimi ve desteği verecek., , ",ERP Uzmanı,sap,,,Aster Tekstil San ve Dış Tic.A.Ş,
,,,"PL/SQL ,Discoverer Raporlama,,Oracle Forms ,Reports ve XML Publisher Geliştirme arayüzlerin de en az 3 yıl tecrübeli olunması,,En az 3 yıl OAF Teknolojisine hakim ve geliştirme yapmış olması, ,ERP süreçlerindeki teknik alt yapıya hakim olması .,Tercihen OM,PO,REQ,INV ve Finans Modüllerinde en az 3 yıl tecrübeli olunması. ,En az 3 yıl tecrübeli ve Java programlama diline hakim ve olması, ,Takım Çalışmasına uygun olması. ,Bilgisayar Programa Bölümünden mezun olunması. ,İŞ TANIMI, ,Oracle Erp sisteminde oluşan sorunların çözümlenmesi, ,BI ve Discoverer raporlarının yapılması, ,Gerektiğinde istenen geliştirmelere teknik destek verilmesi, ,(Forms,OAF,PLSQL,XML publisher,Discoverer) Kullanıcı ve sorumluluk tanımlanmasının yapılması.",ERP TEKNİK UZMANI,sap,,,TOYPA MAĞAZACILIK TİC. A.Ş,
,,,"Dekantör  ve Seperatör konusunda ülkemizin lider kuruluşu olan firmamız POLAT MAKİNA A.Ş.'nin Aydın‘da faaliyet gösteren fabrikası bünyesinde görevlendirilmek üzere;,Aranan Nitelikl,e,r,Üniversitelerin Endüstri Mühendisliği veya ilgili bölümlerinden mezun,,SAP  Modüllerinde 1-2 yıllık tecrübe sahibi,,S4HANA Projesinde görev alacak,Üretim İş süreçleri hakkında deneyime sahip,,İyi düzeyde İngilizce bilgisine sahip,,İnsan ilişkileri kuvvetli, takım çalışmasına yatkın ve gelişime açık,,Tempolu ve yoğun çalışma ortamına uyum sağlayabilecek,,Erkek adaylar için askerliği tamamlamış,,Aydın'da ikamet eden yada edilecek olan,, ,İşin Tanımı, ,Mevcut iş süreçlerinin analizlerini yaparak ERP uyarlama projesi planını hazırlamak ve takip etmek,Müşteri beklentilerinin araştırılması,,Kavramsal tasarım dokümanlarının hazırlanması,,Süreçlere göre SAP sisteminin kurgulanması ve yöneticilere onaya sunulması,,Uyarlama çalışmalarının yapılması, gerektiğinde ABAP desteğinin alınması,,Uygulamalarının test edilmesi, dokümantasyonun yapılması,,Son kullanıcı eğitimlerinin verilmesi ve sisteme canlı kullanım desteği sağlanması işlemlerinden sorumludur.",SAP Uzmanı,sap,,,POLAT MAKİNA SAN.VETİC.A.Ş.,
,,,"* Üniversitelerin Bilgisayar Mühendisliği, Matematik Mühendisi, Endüstri Mühendisi veya ilgili bölümlerinden mezun,, ,* SAP Projelerinde minimum 8, ,yıl aktif olarak çalışmış,,* SAP Lojistik modüllerinde FI,CO,AA,TRM, ,deneyimli,,* Tercihen S4HANA – FI veya CO, ,Modüllerinden birinde 8 yıl üzeri deneyim,,* SAP Proje yönetim metodolojisine hakim,,* Yurtiçi/Yurtdışı seyahat engeli bulunmayan,,*Aydın ve/veya İstanbul lokasyonlarında ikamet eden / edebilecek olan,,* İyi seviyede İngilizce bilgisi olan,,* İletişim yetenekleri güçlü,,* Ekip çalışmasına yatkın,,* Başarı odaklı, problem çözümünde yaratıcı ve analitik bakış açısını, ,kullanabilen,,* Erkek adaylar için askerliğini tamamlamış,,İşin Tanımı,, ,* Çalışmakta olduğu modüllerde kullanıcı desteği ve başlamakta olan S4HANA projesinde görev almak,,* SAP kullanım etkinliğini ve sürekli olarak iyileştirilmesini sağlayacak mekanizmaların oluşturulmasına destek olmak,,* Fonksiyonel ve teknik dokümanların hazırlanması için iç kaynak ve danışmanlık firmaları ile gerekli aksiyonları almak,,* İş birimlerinin ihtiyaçlarını belirlemek ve analiz, geliştirme vb. tüm süreçleri yönetmek,,* Tamamlanan projelerin iş birimlerinin kullanımına devrederek, gerekli eğitim ve kullanım desteğini vermek,",Kıdemli SAP Mali Modüller Danışmanı,sap,,,POLAT MAKİNA SAN.VETİC.A.Ş.,
,,,"Optik Perakende/Mağazacılık alanında faaliyet gösteren, uluslararası firmamızın Pazarlama Departmanında görev alacak; aşağıdaki niteliklere sahip CRM Stajyeri aramaktayız: ,Üniversitelerin İstatistik, Matematik ve Endüstri Mühendisliği gibi sayısal ağırlıklı bölümlerinde 3. veya 4. sınıf öğrencisi,,Yaz döneminde 5 tam gün, okul döneminde de 3 tam gün devam edebilecek,,MS Office programlarını etkin kullanabilen,,İyi düzeyde İngilizce bilen,,CRM alanında istekli, gelişime ve öğrenmeye açık,,Analitik ve trendleri takip eden,İŞ TANIMI,Müşteri bazlı analizlerde yardımcı olmak,,Kampanya takiplerini yapmak,,Marka işbirliklerinde destek sağlamak,,Double opt-in sürecini takip ederek izin alma oranları düşen mağazalarla ilgili aksiyon almak,,SMS gönderimlerinin ön hazırlığını yapmak,,Sadakat programlarının takip edilerek yeni uygulama ve trendlerin bildirilmesi.",CRM Stajyeri ,sap,,,Atasun Optik Perakende Tic. A.Ş.,
,,,"Şirketimizin Bilgi Teknolojileri Birimi’nde istihdam edilmek üzere, ,CRM Analisti/Yetkili-Uzman, arayışımız bulunmaktadır.,GENEL NİTELİKLER VE İŞ TANIMI,GENEL NİTELİKLER,Üniversitelerin Mühendislik, Matematik veya  İstatistik bölümlerinden mezun,İş Biriminin ihtiyaçlarını analiz edebilecek ve bunu Yazılım ekibine aktarabilecek,,En az 2 senelik deneyim sahibi,,İletişim, analiz, raporlama ve sunum becerileri güçlü,,MS Office ve Temel SQL bilgisine sahip,,CRM konusunda bilgi sahibi,,Entegrasyon tecrübesine sahip,İlişkisel Veritabanı, Webservis konularında bilgi sahip,,Microsoft Dynamics CRM/365/PowerBI bilen,,İngilizce bilgisi iyi düzeyde olan,,İŞ TANIMI,İş Biriminin ihtiyaçlarını analiz etmek ve bu ihtiyaçların karşılanmasını sağlaması için gerekli olan CRM özelleştirme ve geliştirme projelerini yürütmek,,Mevcut entegrasyonları optimize etmek ve yeni entegrasyon taleplerini gerçekleştirecek projeleri yönetmek,,CRM sistemi için PowerBI üzerinde raporlar hazırlamak,,Proje sürecinde tedarikçi yönetimini sağlamak,,Uygulama testleri gerçekleştirmek,,Sorumluluk alanındaki tüm programlarda oluşan problemlere çözüm desteği sağlamak.",CRM Analisti/Yetkili-Uzman,sap,,,Fiba Emeklilik ve Hayat A.Ş,
,,,"1963 yılında kurulan YILDIRIM Şirketler Grubu, en hızlı büyüyen Türk sanayi gruplarından biri haline gelmiştir.,Endüstriyel olarak çeşitlendirilmiş şirketler grubuna evrimleşerek, girişimcilik ve sürekli inovasyon yoluyla odağını yeni iştiraklerle genişletmiştir. 2008 yılında, YILDIRIM Şirketler Grubu ilk uluslararası devralımını İsveç'te tamamlayarak bugün, 4 kıtada, 51 ülkede, 9 sektörde faaliyet gösteren, Türkiye – İstanbul merkezli küresel bir güç haline gelmiştir.,YILDIRIM Şirketler Grubu; Metal ve Madencilik, Kömür ve Kok, Gübre ve Kimyasallar, Enerji, Denizcilik, Liman İşletmeciliği, Gayrimenkul ve İnşaat, Uluslararası Ticaret ve Finansal Hizmetler alanında dünya genelinde 13.000'den fazla çalışanı istihdam etmektedir.,Yıldırım Şirketler Grubu bünyesinde yer alan ,Yıldırım Bilgi Teknolojileri, şirketimizde yurt içi ve yurt dışı SAP projelerimizde değerlendirilmek üzere,HR SuccessFactors Modül Danışmanı,arayışımız bulunmaktadır.,Üniversitelerin mühendislik fakültelerinden mezun,,Çok iyi derecede İngilizce bilen,,SAP SuccessFactors modül ve iş süreçlerinde tecrübeli,,İletişim becerisi güçlü, takım çalışmasına yatkın ve analitik düşünebilen,,Yeni teknolojileri takip eden ve gelişime açık,,Proaktif bakış açısına sahip ve sonuç odaklı,,Yurt içi / Yurt dışı seyahat engeli bulunmayan.,İş Tanımı;,Departmanların ihtiyaç analizlerinin yapılması ve ilgili aksiyonların alınması,,Danışmanlar ile test süreçlerinin yürütülmesi,,Kullanıcı eğitimlerinin verilmesi ve ihtiyaç halinde kullanıcılara gerekli desteğin sağlanması,,Proje ile ilgili dokümantasyonların oluşturulması,,Süreç ve projelerin geliştirmesini yapan üçüncü parti firmalarla iş süreçlerinin yürütülmesi.",HR SuccessFactors Modül Danışmanı ,sap,,,Yıldırım Bilgi Teknolojileri A.Ş.,
