,genel_nit_is_tanimi,ilan_baslik,label
10,egitim ogretim yili kucukcekmece sefakoy bulunan okulumuzda gorevlendirilmek uzere asagida belirtilen sartlara uygun ogretmenleri alinacaktir universitelerin lgili bolumlerinden mezun tarafindan alanina atanmaya yetkin alanina gibi sinavlara hakim letisim gucu yuksek hitap ettigi kimseleri motive edebilen ogrencilerle guclu iletisim kurabilen bilgisiyle etkileyici olabilen,fizik ogretmeni,egitim_ogretim
11,egitim yilinda anahtar koleji gorevlendirilmek uzere asagidaki niteliklere sahip sinif ogretmeni alinacaktir egitim fakultelerinin ilgili bolumunden mezun pedagojik formasyon belgesine sahip sinif ogretmenligi alaninda deneyimli tercihen ozel okul deneyimi milli egitim bakanligi atanma kosullarina sahip akilli tahta fotokopi bilgisayar gibi teknolojik aletler kullanabilen dikkatli sabirli aidiyet duygusuna sahip guler yuzlu takim calismasi yatkin yaratici guclu iletisim becerileri bulunan esnek calisma saatlerine uyum saglayabilen erkek adaylar icin askerligini tamamlamis,sinif ogretmeni,egitim_ogretim
12,cihangir okullari guclu egitim kadrosu onceki gunden daha iyisini hedefleyen gelecegin mutlu dunya vatandaslarini yetistirmeye inanmis kurumdur egitim ogretim yili stanbul kampuslerimizde gorevlendirmek uzere universite mezunu alaninda deneyimi olan bakanlikca verilen satranc antrenorlugu veya satranc ogreticiligi belgesine sahip olan ozel okul deneyime sahip atama sorunu olmayan takim calismasina yatkin uyumlu letisim gucu yuksek erkek adaylar icin askerlik gorevi tamamlanmis part time satranc ogretmeni alinacaktir,part time satranc ogretmeni,egitim_ogretim
13,egitim kademelerinde ulusal uluslararasi duzeyde gerceklestirdigi bilimsel calismalarin isiginda egitime veren karakter egitimi alaninda dunyaya liderlik eden ozgun ogretim stratejileri uygulamalari model egitim kurumu olan hayat egitim kurumlari sektorde adini kalitesiyle ilkeleriyle duyurmus olup deneyimli kadrosuyla ogrencilerine hizmet vermektedir buyuyen gelisen yapimiz icinde lise kademelerinde egitim vermek uzere hayat ailesinin parcasi olacak ogretmen adaylarini beklemekteyiz tanimi universitelerin ilgili bolumlerinden mezun pedagojik formasyon egitimini tamamlamis ozel okul deneyimine sahip ogrenmeye acik iletisim becerileri guclu takim calismasina yatkin degerler bilinci tasiyan kendi degerleriyle dunyanin degerlerini birlikte ozumseyen kisisel yeteneklerinin farkinda olan bunlari yapacagi calismalarla gelistiren egitim teknolojilerine yonelik gelismeleri takip etme bilisim teknolojilerine yonelik kaynaklari kullanabilme letisim gucu yuksek hitap ettigi kimseleri motive edebilen bilgisiyle etkileyici olabilen hedeflerimiz dogrultusunda gucumuze katacak kendine hayat egitim kurumlari gelecegine katkida bulunacak ogretmen adaylarimizi hayat ailesi icerisinde gormekten mutluluk duyacagiz,kimya ogretmeni,egitim_ogretim
14,universitelerin ilgili bolumunden mezun pedagojik formasyon egitimini tamamlamis letisim gucu yuksek ozel okul deneyimine sahip egitim teknolojilerini kullanabilen hayat boyu ogrenmeyi kendisine ilke edinmis ogrenmeye acik iletisim becerileri guclu takim calismasina yatkin profesyonel mesleki gelisimine onem veren tercihen askerlik ilisigi bulunmayan erkek adaylar icin uzun sureli ozel okulda calismak isteyen egitim ogretim yili icin lisede calisabilecek rehber ogretmen alinacaktir,rehber ogretmen,egitim_ogretim
15,baskent ornek okullari ogreti yilinda gorev almak uzere asagidaki teli klere sahi sinif ogretmenleri hdam lecekti versi teleri bolumleri nden mezun formasyon tamamlamis erkek adaylari askerli gorevi tamamlamis deneyi atama sartlarina uygun veli ogrenci ogretmen leti onem veren alaninda yeterli sahi meslegi geli smelerden haberdar olabi cagdas yontemleri teknoloji leri kullanabi leti gucu yuksek takim calismasina yatkin uyumlu uzun sure calisabi lecegi sinif ogretmenleri ariyoruz,sinif ogretmeni,egitim_ogretim
16,genel teli kler beden egitimi spor yuksek okulu mezunu ogrencisi spor gecmisi olan atletik gorunumlu iletisim becerileri gelismis guleryuzlu enerjik kisisel mesleki gelisimine onem veren spor sektorunde kariyer hedefi olan letisim becerileri kuvvetli takim calismasina onem veren misafir memnuniyetinin onemini bilen cozum sonuc odakli yaklasim benimseyen sorumluluk sahibi uyelerin ihtiyaclari dogrultusunda hareket eden planlama raporlama takibi konusunda becerikli full time part time salonlarimiza gelen uyelerin spor calismalarini yurutecek spor yapmalarina yardimci destek olacak sletmenin genel isleyisinin takibini surdureceklerdir,fitness egitmeni,egitim_ogretim
17,bilgi nsanlik tarihinin kavrama yukledigi sorumlulukla insanligin bugunu gelecegi icin barisina uretimine cagdasligina gelisimine ilerlemesine katki saglayan kulturune milli degerlerine sahip cikan ulkesine dunya deger katan ozsaygisi ozguveni yuksek sorumluluk sahibi bireyler yetistirerek ulkemizin gelisim degisimine katki sunmak istiyoruz uyguladigimiz egitim modeli disiplinler arasi uygulamaya yonelik yaklasimiyla akademik gelisime olarak belirledigimiz beceri olan ngilizce bilisim sanat spor kisisel gelisimi hedefleyen ogretim sistemidir cocuklarimizi bilgiyle donatip sevgiyle kucaklayarak gelecege hazirlarken onlara dunya birakmak kadar onemli seyin daha oldugunun farkindayiz dunyaya cocuk birakmak tanimi universitelerin ilgili bolumlerinden mezun milli egitim bakanligi ozel ogretim kurumlari atanma sartlarina uygun pedagojik formasyonu olan ekip calismasina yatkin letisimi kuvvetli cocugun duygusal fiziksel ihtiyaclarina cevap verebilecek ortami buna gore organize edebilecek atanmis degil adanmis ogretmen olmak isteyen gelecegi birlikte sekillendirebilecek cocugumun ogretmeni benim gibi olsun isterim diyen ogretmenligin odev vermekle olmayacagini dusunen oyunu ciddiye alan egitim araci olarak goren ogretmeyi egitmeyi mekan sinirlamayan cocuklarimizin mutlulugunu oncelik bilen tarafli aktaran yerine birlikte ogrenerek ogreten sanat sporla aktif olarak ilgili farkli yetkinlikleri ozellikleri hobileri olan tercihen yurt disinda uygulanan egitim modellerini bilen takip eden mutluluk veren bilgi birlikte cogaltalim diyen ogretmenlerimizi bekliyoruz,sinif ogretmeni,egitim_ogretim
18,tanimi firmamizin satis ekiplerinin oryantasyon tazeleme egitimlerini vermek diger pozisyonlarin egitim ihtiyaclarini planlayip gerekli egitim organizasyonlarini gerceklestirmek sorumluluklar tele satis ekibimizin oryantasyon tazeleme egitimlerini vermek tele satis ekibinin egitim ihtiyac analizlerini olusturmak guncel olarak takip etmek tele satis ekibine mentorluk kocluk yapmak firmamizin personelinin genel egitim ihtiyac analizini olusturmak firmamizin personelinin yetkinlik bazli yillik egitim planini olusturmak egitimlerin plan dogrultusunda gerceklestirilmesini saglamak firmamizin egitim gelisim faaliyetlerinin raporlamalarini nsan kaynaklari kurumsal gelisim mudurune yapmak gerekleri universitelerin lisans bolumlerinden mezun olmak egitim uygulama egitim programlari gelistirme tasarlama konularinda tecrubeli olmak musteri odakli satis tele satis becerileri urun egitimleri konusunda tecrubeli olmak office programlarinda word excel powerpoint kullanma konusunda yeterli olmak yenilikci bakis acisina sahip olmak musteri odakli olmak guclu iletisim becerisine sahip olmak seyahat engeli olmamak surucu belgesi sahibi olmak ngilizce bilgisine sahip olmak,egitim gelistirme sorumlusu,egitim_ogretim
19,uzerinde musteri uzerinde egitim kurumu calismakta olup uzun yillar sektore katma deger saglayarak egitim hizmetlerini devam ettirmektedir odullu musteri memnuniyeti performansi icerikli yenilikler egitimleri calismalarina buyuk hizla devam etmektedir musterilerimize endustri vizyondan gerceklige daha verimli modellerini ortaya cikartmalarinda egitim destegi verecek iletisimi seven yeniliklere merakli kendini musterilerimizi gelistirebilecek stanbul bolge ofislerimizde programlari egitimi verebilecek seyahat engeli olmayan mevcut musteriler egitim organizasyonu yapacak takibini saglayabilecek yetkinlikte olan musteri memnuniyetini arttirma hedefli programlarinin temel ileri duzey bolumlerine hakim makine kalip uretim teknolojisini bilen universitelerin makine muhendisligi teknik egitim fakultesi veya makine resim konstruksiyon ogretmenligi bolumlerinden mezun tercihen derecede ngilizce bilgisine sahip egitmen adaylari ariyoruz,egitmeni,egitim_ogretim
20,bilgi nsanlik tarihinin kavrama yukledigi sorumlulukla insanligin bugunu gelecegi icin barisina uretimine cagdasligina gelisimine ilerlemesine katki saglayan kulturune milli degerlerine sahip cikan ulkesine dunya deger katan ozsaygisi ozguveni yuksek sorumluluk sahibi bireyler yetistirerek ulkemizin gelisim degisimine katki sunmak istiyoruz uyguladigimiz egitim modeli disiplinler arasi uygulamaya yonelik yaklasimiyla akademik gelisime olarak belirledigimiz beceri olan ngilizce bilisim sanat spor kisisel gelisimi hedefleyen ogretim sistemidir cocuklarimizi bilgiyle donatip sevgiyle kucaklayarak gelecege hazirlarken onlara dunya birakmak kadar onemli seyin daha oldugunun farkindayiz dunyaya cocuk birakmak tanimi universitelerin ilgili bolumlerinden mezun tercihen yuksek lisans mezunu olan milli egitim bakanligi ozel ogretim kurumlari atanma sartlarina uygun pedagojik formasyonu olan egitimde yeni teknolojileri aktif kullanan tercihen google classroom adobe connect microsoft learning tolls gibi trendlere hakim olan bransinda tercihen ozel okul deneyimli nesli yetistirmeyi hedefleyen atanmis degil adanmis ogretmen olmak isteyen cocugumun ogretmeni benim gibi olsun isterim diyen ogretmen ligin odev vermekle olmayacagini dusunen oyunu ciddiye alan egitim araci olarak goren ogretmeyi egitmeyi mekan sinirlamayan cocuklarimizin mutlulugunu oncelik bilen tarafli aktaran yerine birlikte ogrenerek ogreten ngilizce bilen veya konuda kendini gelistirmeyi amaclayan gelecegi birlikte sekillendirebilecek mizah yonume guveniyorum diyen laboratuvar atolye calismalarinda yetkin ulusal uluslararasi yarismalara ogrenci hazirlayabilecek ogrenciler icin egitim programlari etkinlikler organize edebilecek letisim yonu guclu kitaplarla filmlerle arasi sanat sporla aktif olarak ilgili farkli yetkinlikleri ozellikleri hobileri olan tercihen yurt disinda uygulanan egitim modellerini bilen takip eden gelecekte okullarimiza paydas olmayi hedefleyen mutluluk veren bilgi birlikte cogaltalim diyen kimya ogretmenlerimizi bekliyoruz,kimya ogretmeni,egitim_ogretim
21,bilgi nsanlik tarihinin kavrama yukledigi sorumlulukla insanligin bugunu gelecegi icin barisina uretimine cagdasligina gelisimine ilerlemesine katki saglayan kulturune milli degerlerine sahip cikan ulkesine dunya deger katan ozsaygisi ozguveni yuksek sorumluluk sahibi bireyler yetistirerek ulkemizin gelisim degisimine katki sunmak istiyoruz uyguladigimiz egitim modeli disiplinler arasi uygulamaya yonelik yaklasimiyla akademik gelisime olarak belirledigimiz beceri olan ngilizce bilisim sanat spor kisisel gelisimi hedefleyen ogretim sistemidir cocuklarimizi bilgiyle donatip sevgiyle kucaklayarak gelecege hazirlarken onlara dunya birakmak kadar onemli seyin daha oldugunun farkindayiz dunyaya cocuk birakmak tanimi universitelerin ilgili bolumlerinden mezun tercihen yuksek lisans mezunu olan milli egitim bakanligi ozel ogretim kurumlari atanma sartlarina uygun pedagojik formasyonu olan egitimde yeni teknolojileri aktif kullanan tercihen google classroom adobe connect microsoft learning tolls gibi trendlere hakim olan bransinda tercihen ozel okul deneyimli nesli yetistirmeyi hedefleyen atanmis degil adanmis ogretmen olmak isteyen cocugumun ogretmeni benim gibi olsun isterim diyen ogretmen ligin odev vermekle olmayacagini dusunen oyunu ciddiye alan egitim araci olarak goren ogretmeyi egitmeyi mekan sinirlamayan cocuklarimizin mutlulugunu oncelik bilen tarafli aktaran yerine birlikte ogrenerek ogreten ngilizce bilen veya konuda kendini gelistirmeyi amaclayan gelecegi birlikte sekillendirebilecek mizah yonume guveniyorum diyen laboratuvar atolye calismalarinda yetkin ulusal uluslararasi yarismalara ogrenci hazirlayabilecek ogrenciler icin egitim programlari etkinlikler organize edebilecek letisim yonu guclu kitaplarla filmlerle arasi sanat sporla aktif olarak ilgili farkli yetkinlikleri ozellikleri hobileri olan tercihen yurt disinda uygulanan egitim modellerini bilen takip eden gelecekte okullarimiza paydas olmayi hedefleyen mutluluk veren bilgi birlikte cogaltalim diyen matematik ogretmenlerimizi bekliyoruz,matematik ogretmeni,egitim_ogretim
22,ngilizce ogretmenleri universitelerin egitim fakultesi ngilizce ogretmenligi bolumu mezunu pedagojik formasyon sertifikasina sahip alaninda deneyim sahibi guncel mesleki gelismeleri takip eden letisim temsil yetenegi guclu ekip calismasina yatkin egitim teknolojilerini etkin olarak kullanabilen yenilikci uretken vizyon sahibi erkek adaylarda askerlik yukumlulugu bulunmayan tanimi,ngilizce ogretmeni,egitim_ogretim
23,armada grandee yurtdisi egitim danismaligi ankara ofisimiz yurtdisi egitim danismanligi departmaninda calismak uzere yurtdisi egitim danismani aramaktadir gelisen degisen dunyada sene kendini yenileyen gelistiren guzel yurdumuz turkiye gelisime degisime ayak uydurmasi onemli ozelligimiz olan genc nufusumuzun daha egitim almasi degisim programlarina katilabilmesi amaciyla ofisimizle yurt genelinde hizmet vermekteyiz yurtdisi egitimin onde gelen firmalarindan biri olarak ankara ofisimiz icin kariyer planlamasina acik egitim departmanlarimizda gorevlendirmek uzere yurtdisi egitim alaninda deneyimli olan takim arkadasi ariyoruz egitim danismani icin aranilan nitelikler universite mezunu olmak derecede ngilizce bilgisine sahip olmak tercihen almanca bilgisine sahip olmak tercihen yurt disi egitim degisim programlarindan birine katilmis olmak egitimi sertifika diploma programi staj lisans yuksek lisans erasmus erasmus work travel nsan iliskilerinde basarili sabirli ikna kabiliyeti yuksek olmak letisim becerileri gelismis duzgun diksiyona sahip olmak yuksek derecede sorumluluk sahibi cozum odakli olmak arastirmaci yeniliklere acik olmak takim calismasina yatkin olmak profesyonel anlayisina onem veriyor olmak satis kabiliyeti yuksek olmak microsoft office benzeri programlara hâkim olmak kariyerini yurt disi egitim sektorunde devam ettirmek gelistirmek istemek egitim danismani sorumluluklari ankara ofisimizde egitim danismanligi departmaninda gorevlendirilecek danismanin sorumluluklari potansiyel ogrencilerle iletisim saglamak basvurularin takibini yapmak potansiyel ogrencilerle yapilan gorusmeleri takip ederek satisa cevirmek ogrencilere kayit program ulke secimi vize konaklama surec takibiyle ilgili olarak dogru eksiksiz danismanlik vermek yurt disinda calistigimiz okul kurumlarla gerekli yazismalari telefon gorusmelerini yuze gorusmeleri yapmak kayitli ogrencilerle ilgili okul kurumlarin iletisimini saglamak vize konusunda danismanlik yapmak varis sonrasinda destek olmak firmamizi belirli donemlerde gerceklestirilen yurt disi egitim fuarlarinda temsil etmek calisilan potansiyel olarak calisilabilecek okul kurumlarla ilgili olarak gelismeler takip etmek bilgi duzeyini guncel tutmak calisilan okullar kurumlarla ilgili olarak tanitici materyaller hazirlamak akademik departman sorumlularina potansiyel ogrenciler ogrenci basvurulari surec takibi ilgili olarak duzenli raporlar sunmak,yurtdisi egitim danismani,egitim_ogretim
24,universitelerin ilgili bolumlerinden mezun pedagojik formasyon egitimini tamamlamis letisim gucu yuksek ozel okul deneyimine sahip egitim teknolojilerini kullanabilen hayat boyu ogrenmeyi kendisine ilke edinmis ogrenmeye acik iletisim becerileri guclu takim calismasina yatkin profesyonel mesleki gelisimine onem veren tercihen askerlik ilisigi bulunmayan erkek adaylar icin egitim ogretim yili icin anadolu lisesinde calisabilecek matematik ogretmeni alinacaktir,matematik ogretmeni,egitim_ogretim
25,universitelerin ilgili bolumlerinden mezun pedagojik formasyon egitimini tamamlamis letisim gucu yuksek ozel okul deneyimine sahip egitim teknolojilerini kullanabilen hayat boyu ogrenmeyi kendisine ilke edinmis ogrenmeye acik iletisim becerileri guclu takim calismasina yatkin profesyonel mesleki gelisimine onem veren tercihen askerlik ilisigi bulunmayan erkek adaylar icin egitim ogretim yili icin fizik ogretmeni alinacaktir,fizik ogretmeni,egitim_ogretim
26,universitelerin ilgili bolumlerinden mezun pedagojik formasyon egitimini tamamlamis letisim gucu yuksek ozel okul deneyimine sahip egitim teknolojilerini kullanabilen hayat boyu ogrenmeyi kendisine ilke edinmis ogrenmeye acik iletisim becerileri guclu takim calismasina yatkin profesyonel mesleki gelisimine onem veren tercihen askerlik ilisigi bulunmayan erkek adaylar icin egitim ogretim yili icin kimya ogretmeni alinacaktir,kimya ogretmeni,egitim_ogretim
27,egitim ogretim yili kucukcekmece sefakoy okulumuzda gorevlendirilmek uzere asagida belirtilen sartlara uygun matemati geometri ogretmenleri alinacaktir universitelerin lgili bolumlerinden mezun tarafindan alanina atanmaya yetkin alanina gibi sinavlara hakim letisim gucu yuksek hitap ettigi kimseleri motive edebilen ogrencilerle guclu iletisim kurabilen bilgisiyle etkileyici olabilen,matematik ogretmeni,egitim_ogretim
28,tuzla kavram ozel ogretim kuirsu kursumuza arasinda calisacak tecrubeli cografya ogretmeni aranmaktadir,cografya ogretmeni,egitim_ogretim
29,yilindan yana ankara bilgi teknolojileri egitimleri uzaktan egitim hizmeti veren merkezimizin egitim satis biriminde gorevlendirilmek uzere kayit kabul uzmani egitim satis koordinatoru alimi yapilacaktir lise mezunu tercihen universite mezunu egitim satis kayit kabul egitim koordinatorlugu alaninda gorev yapmis kariyerini egitim sektorunde gelistirmek isteyen tercihen kurs veya dershane uzaktan egitim sektorunde egitim danismanligi veya egitim koordinatoru olarak gorev yapmis bilisim konusunda temel bilgilere sahip satis becerisi olan satis halkla liskiler alanlarinda deneyimi olan diksiyonu duzgun prezantabl dinamik yetenegi guclu gorunumune ozen gosteren telefonla yuzyuze letisim yonu guclu satis yapabilen kili iletisim becerisi yuksek kisisel motivasyonunu saglayabilen detayli takibi yapabilen ogrencilerle saglikli iletisim kuran letisim becerilerini etkin sekilde kullanabilen basari odakli hirsli tercihen hizmet sektorunde tecrubesine sahip tercihen bilgi teknolojileri alaninda veya cagri merkezinde calismis takim calismasina yatkin erkek adaylar icin askerligini tamamlamis adaylarin basvurularini bekliyoruz tanimi bilgi teknolojileri egitimleri uzaktan ogretim veren firmamizin egitim satis koordinatorluk biriminde calisilacak isin tanimi yonlu olmakla birlikte temelde egitim hizmeti satisi koordinatorlugu satis sonrasi operasyon yonetimi gunluk belirli sayida telefon aramasi yapmak egitim taleplerine rehberlik etmek satisa donusturmek bilgi almak icin telefonla arayan yuzyuze gorusmeye gelen kisilere dogru bilgilendirme dogru kariyer danismanligi sonucunda istenilen egitimin satisini koordinasyonunu yapmak satis sonrasi ogrencinin aldigi egitimin kalite kontrollerini yapmak,egitim satis koordinatoru,egitim_ogretim
30,atletik gorunumlu iletisim becerileri gelismis guleryuzlu enerjik kisisel mesleki gelisimine onem veren spor sektorunde kariyer hedefi olan letisim becerileri kuvvetli takim calismasina onem veren misafir memnuniyetinin onemini bilen cozum sonuc odakli yaklasim benimseyen sorumluluk sahibi uyelerin ihtiyaclari dogrultusunda hareket eden planlama takibi konusunda becerikli salonumuza gelen uyelerin spor calismalarini yurutecek spor yapmalarina yardimci destek olacak kademe belgesi olanlar terci terci tness yuzme yoga bady lates jump zumba crunch tball spinning step aerobic circuit training cardio crazy crunch tabata circuit training cardio dance party total budy alanlarda sahi tecrubeli terci,spor tmeni,egitim_ogretim
31,okula gitmenin mutluluk verdigi egitim dusuyle basladi dusun ilham kaynagi doga bugun fazla kampusumuzde askin calisanimizla mutlu cocuklar ogreni felsefesiyle turkiye buyuk egitim zinciri olmanin gururunu yasiyoruz stratejilerinin merkezine yasam boyu gelisim felsefesini koyan doga koleji olarak meslegine deger katan degerli ngilizce ogretmenlerimiz simdiden tanismayi isteriz birlikte calismaktan buyuk keyif alan kocaman ailenin icerisinde almak ister misiniz tanimi universitelerin ngilizce ogretmenligi lisans bolumunden mezun ngilizce ogretmenligi pedagojik formasyonuna sahip olmak kaydiyla ngiliz dili edebiyati amerikan kulturu edebiyati mutercim tercumanlik lisans bolumlerinden mezun alaninda deneyimli erkek adaylar icin askerlik gorevi tamamlanmis veya sure tecilli durumda olan egitim teknolojilerini derslerinde severek uygulayan akilli tahta kullanimi bilgisine sahip ogretmenlik meslegini seven takim calismasina yatkin uyumlu letisim gucu yuksek uretmeyi seven,ngilizce ogretmeni,egitim_ogretim
