calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
Sürekli / Tam zamanlı,Eğitim,,"2019-2020 Eğitim-Öğretim Yılı İçin Küçükçekmece-Sefaköy'de Bulunan Okulumuzda Görevlendirilmek Üzere Aşağıda Belirtilen Şartlara Uygun FİZİK Öğretmenleri Alınacaktır.,Üniversitelerin İlgili Bölümlerinden Mezun,,MEB Tarafından Alanına Atanmaya Yetkin,,Alanına ve LGS ve YKS gibi sınavlara hakim,,İletişim Gücü Yüksek , ,Hitap Ettiği Kimseleri Motive Edebilen , ,Öğrencilerle güçlü iletişim kurabilen,,Bilgisiyle Etkileyici Olabilen.",Fizik Öğretmeni,banka_sigorta,,Eğitim,SEFAKÖY ÖZEL FİNAL EĞİTİM KURUMLARI,
Sürekli / Tam zamanlı,Eğitim,,"2019-2020 eğitim yılında İLK ANAHTAR KOLEJİNDE  görevlendirilmek üzere aşağıdaki niteliklere sahip ,""SINIF ÖĞRETMENİ"", alınacaktır:,Eğitim fakültelerinin ilgili bölümünden mezun,Pedagojik formasyon belgesine sahip,Sınıf öğretmenliği alanında en az 3 yıl deneyimli (Tercihen özel okul deneyimi),Milli Eğitim Bakanlığı atanma koşullarına sahip ,Akıllı tahta, fotokopi, bilgisayar gibi teknolojik aletler kullanabilen,Dikkatli, sabırlı, aidiyet duygusuna sahip ve güler yüzlü ,Takım çalışması yatkın, yaratıcı, güçlü iletişim becerileri bulunan,Esnek çalışma saatlerine uyum sağlayabilen ,Erkek adaylar için askerliğini tamamlamış",Sınıf Öğretmeni,banka_sigorta,,Eğitim,İLK ANAHTAR KOLEJİ,Tecrübeli ya da tecrübesiz adaylar
Yarı zamanlı / Part Time,Eğitim,Üniversite(Mezun),"“Cihangir Okulları; güçlü eğitim kadrosu ile her gün bir önceki günden daha iyisini hedefleyen, geleceğin mutlu dünya vatandaşlarını yetiştirmeye inanmış bir kurumdur.”  , ,2019-2020 Eğitim-Öğretim Yılı,’ nda,İstanbul İli Kampüslerimizde görevlendirmek üzere,,Üniversite mezunu,,Alanında en az 2 yıl deneyimi olan,,Bakanlıkça verilen Satranç Antrenörlüğü veya Satranç Öğreticiliği belgesine sahip olan,,Özel okul deneyime sahip ve MEB atama sorunu olmayan,,Takım çalışmasına yatkın ve uyumlu,,İletişim gücü yüksek,,Erkek adaylar için askerlik görevi tamamlanmış,,"",Part Time Satranç Öğretmeni,""alınacaktır.",Part Time Satranç Öğretmeni,banka_sigorta,,Eğitim,Cihangir Okulları,En az 2 yıl tecrübeli adaylar
,,,"Tüm eğitim kademelerinde ulusal ve uluslararası düzeyde gerçekleştirdiği bilimsel çalışmaların ışığında eğitime yön veren, karakter eğitimi alanında dünyaya liderlik eden, özgün öğretim stratejileri ve uygulamaları ile model bir eğitim kurumu olan Hayat Eğitim Kurumları sektörde adını kalitesiyle ve ilkeleriyle duyurmuş olup, deneyimli kadrosuyla öğrencilerine hizmet vermektedir., ,Büyüyen ve gelişen yapımız içinde,Lise kademelerinde eğitim vermek üzere, Hayat Ailesinin bir parçası olacak , Öğretmen Adaylarını Beklemekteyiz.,İŞ TANIMI,Üniversitelerin ilgili bölümlerinden mezun,, ,Pedagojik formasyon eğitimini tamamlamış,, ,Özel okul deneyimine sahip,,Öğrenmeye açık, iletişim becerileri güçlü,, ,Takım çalışmasına yatkın,, ,Değerler bilinci taşıyan, kendi değerleriyle dünyanın değerlerini birlikte özümseyen,,Kişisel yeteneklerinin farkında olan ve bunları yapacağı çalışmalarla geliştiren,,Eğitim teknolojilerine yönelik gelişmeleri takip etme ve bilişim teknolojilerine yönelik kaynakları kullanabilme,,İletişim gücü yüksek ,hitap ettiği kimseleri motive edebilen , bilgisiyle etkileyici olabilen,,Hedeflerimiz doğrultusunda gücümüze güç katacak, hem kendine hem de Hayat Eğitim Kurumları'nın geleceğine katkıda bulunacak öğretmen adaylarımızı Hayat Ailesi içerisinde görmekten mutluluk duyacağız.",Kimya Öğretmeni,banka_sigorta,,,Ankara Hayat Eğitim Kurumları-Hayat Koleji,
,,"Üniversite(Mezun), Yüksek Lisans(Mezun), Doktora(Mezun)","Üniversitelerin ilgili bölümünden mezun,,Pedagojik formasyon eğitimini tamamlamış,,İletişim gücü yüksek,,En az 5 yıl özel okul deneyimine sahip,,Eğitim teknolojilerini kullanabilen,,Hayat boyu öğrenmeyi kendisine ilke edinmiş,,Öğrenmeye açık, iletişim becerileri güçlü, takım çalışmasına yatkın,,Profesyonel mesleki gelişimine önem veren,,Tercihen askerlik ile ilişiği bulunmayan (Erkek adaylar için),Uzun süreli Özel Okulda çalışmak isteyen,2019-2020 Eğitim - Öğretim yılı için,, Lisede  çalışabilecek Rehber Öğretmen alınacaktır.",Rehber Öğretmen,banka_sigorta,,,İlgi Okulları,En az 5 yıl tecrübeli adaylar
Sürekli / Tam zamanlı,Eğitim,,"BAŞKENT ÖRNEK OKULLARI' NDA 2019-2020 EĞİTİM-ÖĞRETİM YILINDA GÖREV ALMAK ÜZERE AŞAĞIDAKİ NİTELİKLERE SAHİP 'SINIF ÖĞRETMENLERİ' İSTİHDAM EDİLECEKTİR., ÜNİVERSİTELERİN İLGİLİ BÖLÜMLERİNDEN MEZUN, FORMASYON EĞİTİMİNİ TAMAMLAMIŞ, ERKEK ADAYLARI İÇİN ASKERLİK GÖREVİNİ TAMAMLAMIŞ, EN AZ 3 YIL DENEYİMLİ, MEB ATAMA ŞARTLARINA UYGUN, VELİ-ÖĞRENCİ-ÖĞRETMEN İLETİŞİMİNE ÖNEM VEREN , ALANINDA YETERLİ BİLGİ BİRİKİMİNE SAHİP, MESLEĞİ İLE İLGİLİ GELİŞMELERDEN HABERDAR OLABİLEN, ÇAĞDAŞ EĞİTİM YÖNTEMLERİNİ VE TEKNOLOJİLERİNİ KULLANABİLEN, İLETİŞİM GÜCÜ YÜKSEK,TAKIM ÇALIŞMASINA YATKIN,UYUMLU,BİRLİKTE UZUN SÜRE ÇALIŞABİLECEĞİMİZ SINIF ÖĞRETMENLERİ ARIYORUZ.",Sınıf Öğretmeni,banka_sigorta,,Eğitim,Başkent Örnek Koleji,3 - 5 yıl tecrübeli adaylar
,,,"GENEL NİTELİKLER ,Beden Eğitimi ve Spor Yüksek Okulu mezunu / öğrencisi ya da spor geçmişi olan Atletik görünümlü,,iletişim becerileri gelişmiş,güleryüzlü ve enerjik, ,Kişisel ve mesleki gelişimine önem veren,, Spor sektöründe kariyer hedefi olan, ,İletişim becerileri kuvvetli, ,Takım çalışmasına önem veren, ,Misafir memnuniyetinin önemini bilen,çözüm ve sonuç odaklı yaklaşım benimseyen,,Sorumluluk sahibi, ,Üyelerin ihtiyaçları doğrultusunda hareket eden, ,Planlama,raporlama,iş takibi konusunda becerikli, ,Full time / part time ,,Salonlarımıza gelen üyelerin spor çalışmalarını yürütecek,,Spor yapmalarına yardımcı ve destek olacak, ,İşletmenin genel işleyişinin takibini sürdüreceklerdir",Fitness Eğitmeni,banka_sigorta,,,SPOR FABRIKALARI TURIZM OTO KIRALAMA SAGLIK SPOR  ,
,,,"Biz Bilgi’yiz. İnsanlık tarihinin bu kavrama yüklediği sorumlulukla, insanlığın bugünü ve geleceği için; Barışına, Üretimine, Çağdaşlığına, Gelişimine, ilerlemesine katkı sağlayan, Kültürüne ve Milli Değerlerine sahip çıkan, Ülkesine ve Dünya’ya değer katan, özsaygısı, özgüveni yüksek, sorumluluk sahibi bireyler yetiştirerek, ülkemizin gelişim ve değişimine katkı sunmak istiyoruz. Uyguladığımız “a+5b Eğitim Modeli” disiplinler arası ve uygulamaya yönelik yaklaşımıyla, akademik gelişime (a) ek olarak belirlediğimiz ve 5 beceri (5b) olan; İngilizce, Bilişim, Sanat, Spor ve Kişisel Gelişimi hedefleyen öğretim sistemidir. , Çocuklarımızı bilgiyle donatıp, sevgiyle kucaklayarak geleceğe hazırlarken, Onlara “iyi bir dünya bırakmak” kadar önemli bir şeyin daha olduğunun farkındayız, “Dünyaya iyi bir çocuk bırakmak.”,İŞ TANIMI ,Üniversitelerin ilgili bölümlerinden mezun,,Milli Eğitim Bakanlığı Özel Öğretim Kurumları atanma şartlarına uygun, Pedagojik formasyonu olan,Ekip çalışmasına yatkın,,İletişimi kuvvetli,,Çocuğun duygusal ve fiziksel ihtiyaçlarına cevap verebilecek ve ortamı buna göre organize edebilecek,,Atanmış değil, adanmış öğretmen olmak isteyen,,En az 4 yıl geleceği birlikte şekillendirebilecek,,Çocuğumun öğretmeni benim gibi olsun isterim diyen, ,İyi öğretmenliğin, çok ödev vermekle olmayacağını düşünen, ,Oyunu ciddiye alan ve bir eğitim aracı olarak gören, ,Öğretmeyi ve eğitmeyi mekan ile sınırlamayan,,Çocuklarımızın mutluluğunu öncelik bilen, ,Tek taraflı aktaran yerine birlikte öğrenerek öğreten,,Sanat ve sporla aktif olarak ilgili, ,Farklı yetkinlikleri, özellikleri ve hobileri olan, ,Tercihen yurt dışında uygulanan eğitim modellerini bilen, takip eden,,“Mutluluk Veren Bilgi’yi Birlikte Çoğaltalım” diyen öğretmenlerimizi bekliyoruz..",Sınıf Öğretmeni,banka_sigorta,,,Bilgi Koleji,
,,,"İŞ TANIMI,Firmamızın satış ekiplerinin oryantasyon ve tazeleme eğitimlerini vermek ve diğer tüm pozisyonların eğitim ihtiyaçlarını planlayıp gerekli eğitim organizasyonlarını gerçekleştirmek.,SORUMLULUKLAR,-,        ,Tele-satış ekibimizin oryantasyon ve tazeleme eğitimlerini vermek.,-,        ,Tele-satış ekibinin eğitim ihtiyaç analizlerini oluşturmak ve güncel olarak takip etmek.,-,        ,Tele-satış ekibine mentörlük /koçluk yapmak.,-,        ,Firmamızın personelinin genel eğitim ihtiyaç analizini oluşturmak.,-,        ,Firmamızın personelinin yetkinlik bazlı yıllık eğitim planını oluşturmak ve eğitimlerin bu plan doğrultusunda gerçekleştirilmesini sağlamak.,-,        ,Firmamızın eğitim ve gelişim faaliyetlerinin raporlamalarını İnsan Kaynakları ve Kurumsal Gelişim Müdürüne yapmak.,İŞ GEREKLERİ,-,        ,Üniversitelerin lisans bölümlerinden mezun olmak.,-,        ,Eğitim uygulama ve eğitim programları geliştirme – tasarlama konularında tecrübeli olmak.,-,        ,Müşteri odaklı satış / tele-satış becerileri ve ürün eğitimleri konusunda tecrübeli olmak.,-,        ,MS Office programlarında Word, Excel ve Powerpoint kullanma konusunda yeterli olmak.,-,        ,Yenilikçi bakış açısına sahip olmak.,-,        ,İç müşteri odaklı olmak.,-,        ,Güçlü iletişim becerisine sahip olmak.,-,        ,Seyahat engeli olmamak.,  Sürücü belgesi sahibi olmak.,-,        ,İngilizce bilgisine sahip olmak.",Eğitim ve Geliştirme Sorumlusu,banka_sigorta,,,Bilginet Akademi  İletişim ve Eğitim Hiz Ltd. Şti.,
,,,"5000 ' in üzerinde müşteri ve 500' ün üzerinde eğitim kurumu ile çalışmakta olup, uzun yıllar sektöre katma değer sağlayarak eğitim hizmetlerini devam ettirmektedir. Ödüllü müşteri memnuniyeti performansı, en içerikli yenilikler ve eğitimleri ile çalışmalarına büyük bir hızla devam etmektedir. Müşterilerimize, Endüstri 4.0 ile vizyondan gerçekliğe daha verimli iş modellerini ortaya çıkartmalarında eğitim desteği verecek, iletişimi seven , yeniliklere meraklı , hem kendini hem de müşterilerimizi geliştirebilecek...,İstanbul ve Bölge Ofislerimizde CAM Programları eğitimi verebilecek , seyahat engeli olmayan, ,Mevcut müşteriler ile Eğitim Organizasyonu yapacak ve takibini sağlayabilecek yetkinlikte olan, ,Müşteri Memnuniyetini arttırma hedefli, ,CAM programlarının temel ve ileri düzey bölümlerine hakim, ,Makine ve Kalıp Üretim teknolojisini bilen, ,Üniversitelerin Makine Mühendisliği Teknik Eğitim Fakültesi veya Makine Resim ve Konstrüksiyon öğretmenliği bölümlerinden mezun, ,Tercihen iyi derecede İngilizce bilgisine sahip,,Eğitmen, adayları arıyoruz.",CAD-CAM Eğitmeni,banka_sigorta,,,Tekyaz Teknolojik Yazılımlar ve Makine Tic. A.ş,
,,,"Biz ,Bilgi,’yiz. İnsanlık tarihinin bu kavrama yüklediği sorumlulukla, insanlığın bugünü ve geleceği için; Barışına, Üretimine, Çağdaşlığına, Gelişimine, ilerlemesine katkı sağlayan, Kültürüne ve Milli Değerlerine sahip çıkan, Ülkesine ve Dünya’ya değer katan, özsaygısı, özgüveni yüksek, sorumluluk sahibi bireyler yetiştirerek, ülkemizin gelişim ve değişimine katkı sunmak istiyoruz.,Uyguladığımız “,a+5b Eğitim Modeli,” disiplinler arası ve uygulamaya yönelik yaklaşımıyla, akademik gelişime (a) ek olarak belirlediğimiz ve 5 beceri (5b) olan; ,İngilizce,, ,Bilişim,, ,Sanat, Spor,ve ,Kişisel Gelişimi, hedefleyen öğretim sistemidir. ,Çocuklarımızı bilgiyle donatıp, sevgiyle kucaklayarak geleceğe hazırlarken,,Onlara “iyi bir dünya bırakmak” kadar önemli bir şeyin daha olduğunun farkındayız, “Dünyaya iyi bir çocuk bırakmak.”,İŞ TANIMI,Üniversitelerin ilgili bölümlerinden mezun,, ,tercihen, yüksek lisans mezunu ,olan,Milli Eğitim Bakanlığı ,Özel Öğretim Kurumları atanma şartlarına uygun,, Pedagojik ,formasyonu olan,Eğitimde, ,yeni teknolojileri aktif kullanan,, tercihen Google Classroom, Adobe Connect, Microsoft Learning Tolls gibi, trendlere hakim, olan,Branşında en az 3 yıl, tercihen özel okul ,deneyimli,2050 Nesli’ni ,yetiştirmeyi hedefleyen,Atanmış değil, ,adanmış öğretmen ,olmak isteyen,Çocuğumun öğretmeni ,benim gibi, ,olsun isterim ,diyen,İyi öğretmen,liğin, çok ödev vermekle olmayacağını ,düşünen,Oyunu ciddiye alan, ve bir eğitim aracı olarak ,gören,Öğretmeyi ve eğitmeyi mekan ile, sınırlamayan,Çocuklarımızın mutluluğunu ,öncelik bilen,Tek taraflı aktaran yerine ,birlikte öğrenerek, ,öğreten,İngilizce bilen, ve/veya bu konuda kendini ,geliştirmeyi amaçlayan,En az 4 yıl ,geleceği birlikte şekillendirebilecek,Mizah yönüme güveniyorum, diyen,Laboratuvar ve atölye çalışmalarında ,yetkin,Ulusal ve uluslararası yarışmalara ,öğrenci hazırlayabilecek,Öğrenciler için eğitim programları ve etkinlikler, organize edebilecek,İletişim yönü güçlü,, kitaplarla ve filmlerle arası iyi,Sanat ,ve ,sporla, aktif olarak ,ilgili,Farklı, yetkinlikleri, özellikleri ve hobileri ,olan,Tercihen yurt dışında uygulanan eğitim modellerini, bilen,, ,takip eden,Gelecekte okullarımıza paydaş olmayı hedefleyen,“Mutluluk Veren Bilgi’yi Birlikte Çoğaltalım” ,diyen Kimya Öğretmenlerimizi bekliyoruz..",Kimya Öğretmeni,banka_sigorta,,,Bilgi Koleji,
