calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"Acıbadem markası ,dünyanın en büyük ikinci entegre sağlık hizmetleri zincirinin ,fark yaratan,değer katmakta,Sigorta Satış Uzmanı,analitik yaklaşım,problem çözme ,“öğrenmeyi ve öğretmeyi seven” ,yaptığı işi sonuna kadar takip ederek ,iş yapış şeklinde mükemmelliğe ,aşağıdaki özelliklere sahipseniz,“Mutlu çalışanların mutlu şirketleri, mutlu şirketlerin ise başarıyı getirdiğine inanan” ,İŞ TANIMI,Acıbadem Sigorta, markasının gücü ile portföy oluşturabileceğine inanan veya portföyü olup çalışmalarını ,Acıbadem Sigorta, markası altında devam ettirmek isteyen,,Sağlık, Hayat, Ferdi Kaza ve Elementer Sigorta ürünlerinin satışının yapılması,,İhtiyaç Analizi yaparak müşteri istek ve beklentilerinin karşılanması, ,Satış sonrası Müşteri memnuniyetinin sağlanması. ",Sigorta Satış Uzmanı İstanbul,sigorta_acente_danisman,,,Acıbadem Sağlık ve Hayat Sigorta A.Ş.,
,,,"Üniversitelerin 4 yıllık eğitim veren Mühendislik, İstatistik, Ekonomi, Aktüerya, İşletme veya İktisat bölümlerinden mezun ve/veya finans alanında yüksek lisans ya da MBA yapmış,En az 2 yıl sigorta veya finans sektöründe deneyimi bulunan (Tercihen underwriting, yatırım, aktüerya, denetim ya da hisse senedi brokerliği alanlarında tecrübeli),İleri düzeyde sözlü ve yazılı İngilizce bilgisine sahip ,MS Office programlarını ileri seviyede kullanabilen ,Mali tablo okuyup yorumlayabilen ve mali rapor analizi yapabilen ,Kanun ve mevzuatları iş birimi çerçevesinde araştırıp yorum yapabilecek,Analitik yönü güçlü, proaktif ve çözüm odaklı yaklaşım sergileyen ,Etkin yazılı ve sözlü iletişim becerisine sahip ,Araştırmacı yanı güçlü, iş geliştirme konularında merak sahibi ,Çok sayıda/farklı süreci aynı anda yürütebilen ve odaklı çalışabilen ,Yurtiçi / yurtdışı seyahat engeli bulunmayan ve erkek adaylar için askerlik durumu tamamlanmış olan,İŞ TANIMI,Başta siber sorumluluk,  yönetici ve mesleki sorumluluk sigortaları olmak üzere Finansal Sigortalar ürünlerinde teklif taleplerinin verilen takvim tarihleri çerçevesinde değerlendirilmesi, risk analizi ve değerlendirme faaliyetlerinin şirket kural, hedef ve öncelikleri paralelinde yürütülmesi ,Yurtiçi / yurtdışı satış kanallarıyla ve iş ortaklarımızla portföy geliştirilmesi,Ürün reasürans çalışmalarının yapılması ,Yeni ürün geliştirme konusunda çalışmaların yapılması ve süreçlerin takibi,Satış kanallarının geliştirilmesi ve satış destek faaliyetlerinin yürütülmesi,Gerekli periyodik departman raporlarının yapılması ,Ürün marketing faaliyetlerinin yürütülmesi, ,Ürün hukuki altyapı araştırma ve değerlendirmelerinin yapılması ,Geleceğe tutkuyla yürüyenlerin tercihi olan Allianz’da sen de yerini almak ister misin?,Yukarıdaki maddeler seni mi anlatıyor? Tam da sana göre olan iş tanımını tutkuyla ve başarıyla yerine getirebileceğine mi inanıyorsun? Yeni yol arkadaşımız olmak  için ne bekliyorsun?,Seni ,Finansal Sigortalar Uzmanı, pozisyonumuza başvurmaya bekliyoruz!",Finansal Sigortalar Uzmanı,sigorta_acente_danisman,,,Allianz Sigorta A.Ş,
,,,"En az lise, tercihen üniversite mezunu ,Ofis içerisinde çalışacak ,Sigorta sektöründe teknik personel ve satış pozisyonlarında en az bir yıl tecrübeli,Tercihen elementer ve sağlık branşında ALLİANZ,AK,SOMPO,ETHİCA Sigorta ürün ve ekran bilgisine sahip,SEGEM belgesi olan ,İletişim ve ikna becerileri gelişmiş ,Diksiyonu düzgün, güleryüzlü ve müşteri odaklı ,Motivasyonu yüksek, hedefler doğrultusunda çalışabilecek, sigorta sektöründe kariyer hedefleyen,Erkek adaylar için askerliğini tamamlamış ,Satış Temsilcisi ,alınacaktır. ,Görev yeri ofis içi (Cepa Avm yanında bulunan) Kent İş Merkezi'dir.,İŞ TANIMI,Ofis ortamında,; müşterilerle ağırlıklı olarak telefonla, gerektiğinde yüzyüze iletişim kurarak, müşteri portföyümüzdeki mevcut müşterilerimizin sigorta yenilemelerini gerçekleştirecek, potansiyel müşterilere sigorta ürünlerinin satışını yapacak,takım arkadaşları aramaktayız.,Kurumsal ve profesyonel bir ortamda çalışmak isteyen, sabit maaşla yetinmeyip, daha çok üreterek daha fazla kazanmayı hedefleyen,,uzun yıllar bizimle çalışacak adaylarımızın,başvurularını bekliyoruz.,Şirketimiz ile ilgili detay bilgilere web adresimizden ulaşabilirsiniz., ",SİGORTA SATIŞ UZMANI,sigorta_acente_danisman,,,Oğuz Emeklier Sigorta Aracılık Hiz.Ltd.Şti.,
,,,"GENEL NİTELİKLER, ,
,Sağlık sigortası satışında en az 5 yıl deneyimli,Tercihen Yüksek okul mezunu,Anadolu yakasında ikamet eden,Sigorta mevzuatına hakim,Sözlü ifade ve temsil yeteneği gelişmiş,İnsan ilişkileri güçlü, ikna kabiliyeti yüksek,Kendine özen gösteren,Planlı çalışma disiplinine ve sorumluluk duygusuna sahip,MS Office programlarına hakim,Ekip çalışmasına uyumlu,Hedef ve çözüm odaklı,Erkek adaylar için askerliğini tamamlamış,Acenteliğimizin gücüne güç katacak Bay-Bayan takım arkadaşları arıyoruz.,
,İŞ TANIMI,
,Mevcut sağlık portföyümüzün takibi, yenileme görüşme ve operasyonunu yürütmek,Elementer branş müşterilerimize sağlık sigortası satışı gerçekleştirmek ",Sigorta Danışmanı,sigorta_acente_danisman,,,AYIŞIĞI OTOMOTİV TUR.İNŞ. SAN. VE TİC.A.Ş,
,,,"Danışmanlığını yaptığımız global müşterimiz için Müşteri Hizmetleri ve Satış süreçlerinde yer almak üzere “Satış Danışmanları” arıyoruz!,İŞİN TANIMI:,Kredi Kartı Koruma, Kimlik Koruma, Cep Telefonu Sigortaları, Seyahat ve Hukuksal Koruma Sigortaları gibi sigorta ve asistans hizmetlerini hedef müşterilerle buluşturmak.,ARANILAN NİTELİKLER:,• Tercihen çağrı merkezinde olmak üzere en az 6 ay satış deneyimi olan, ,• Çok iyi sözel ifade becerisi ve ikna yeteneğine sahip,, • İletişim yeteneği güçlü, diksiyonu düzgün, ,• Satışa yatkın, telefonla satış yapabilecek, , • Sosyal yönü kuvvetli ve takım çalışmasına uyumlu, ,• MS Office ve genel bilgisayar kullanımına hakim,, • En az lise mezunu ,""HAPPY İnsan Kaynakları"" Türkiye İş Kurumu' nun 728 numaralı izin belgesi ile faaliyetlerini sürdürmektedir.",Sigorta Satış Danışmanı,sigorta_acente_danisman,,,Happy İnsan Kaynakları & İşe Alım,
,,,"Acıbadem Sigorta, sağlık sigortalarında uzmanlaşmış ve bu alana yoğunlaşmış tek kurum olmanın gücüyle, sektöründe en hızlı büyüyen şirkettir. Güçlü hissedar yapımız ve sektöre yön veren öncü uygulamalarımızla, ,Acıbadem markası ,altında ,dünyanın en büyük ikinci entegre sağlık hizmetleri zincirinin ,bir parçasıyız. Şirketimiz, etkin mali yönetim politikaları ile gücüne güç katarak, bir yandan tüm çalışmalarında paydaşlarına ,fark yaratan, deneyimler sunmakta, diğer yandan hizmet verdiği sektörleri geliştirmekte, ,değer katmakta, ve sağlık sigortaları alanında stratejik yaklaşımlara liderlik etmektedir., ,Büyüyen organizasyonumuzda ilişki yönetimi kuvvetli, işinin sıkı takipçisi ve verimlilik odaklı iş birliktelikleri yaratarak güç katacak ,Sigorta Ekip Yöneticisi, adayları arıyoruz. Acıbadem Sigorta’nın Güney Anadolu Bölge Müdürlüğü'nde görevlendirilecek olan başarılı adaydan bulunduğu görevde ,analitik yaklaşım, ile ,problem çözme ,yeteneklerini kullanması, ,“öğrenmeyi ve öğretmeyi seven” ,bir organizasyon kültürü içerisinde ,yaptığı işi sonuna kadar takip ederek ,değişim yönetimine ve ,iş yapış şeklinde mükemmelliğe ,katkıda bulunması beklenmektedir.,Eğer siz de ,aşağıdaki özelliklere sahipseniz,…, ,“Mutlu çalışanların mutlu şirketleri, mutlu şirketlerin ise başarıyı getirdiğine inanan” ,İŞ TANIMI,Çalıştığı ofisin tüm sorumluluğunu üstlenmek, ,Ekibinin proaktif bakış açısı ile etkin ihtiyaç analizi yaparak müşteri beklentilerini karşılayacak şekilde çalışmasını sağlamak,,Kendine bağlı ekibin hedef ve faaliyetlerini takip ederek satış hedeflerinin gerçekleştirilmesini sağlamak,,Ekibinin performansını takip ederek geri bildirimlerde bulunarak, Bölge Müdürüne raporlamak,,Performans ve verimlilik gibi kriterleri göz önünde bulundurarak kendisine bağlı ekibin eğitim ihtiyaçlarını belirleyerek ilgili eğitimlerin verilmesini sağlamak,,Göreve yeni başlayan satış ekibinin işe adaptasyonu ile ilgili  olarak koçluk yaparak iş başında eğitim vermek,,Yürütülen faaliyetlerin ilgili tüm yönetmelik ve iş kurallarına uygun olarak gerçekleştirilmesini sağlamak,",Sigorta Ekip Yöneticisi,sigorta_acente_danisman,,,Acıbadem Sağlık ve Hayat Sigorta A.Ş.,
,,,"Acıbadem Sigorta, sağlık sigortalarında uzmanlaşmış ve bu alana yoğunlaşmış tek kurum olmanın gücüyle, sektöründe en hızlı büyüyen şirkettir. Güçlü hissedar yapımız ve sektöre yön veren öncü uygulamalarımızla, ,Acıbadem markası ,altında ,dünyanın en büyük ikinci entegre sağlık hizmetleri zincirinin ,bir parçasıyız. Şirketimiz, etkin mali yönetim politikaları ile gücüne güç katarak, bir yandan tüm çalışmalarında paydaşlarına ,fark yaratan, deneyimler sunmakta, diğer yandan hizmet verdiği sektörleri geliştirmekte, ,değer katmakta, ve sağlık sigortaları alanında stratejik yaklaşımlara liderlik etmektedir., ,Büyüyen organizasyonumuzda ilişki yönetimi kuvvetli, işinin sıkı takipçisi ve verimlilik odaklı iş birliktelikleri yaratarak güç katacak ,Sigorta Ekip Yöneticisi, adayları arıyoruz. Acıbadem Sigorta’nın Orta Anadolu Bölge Müdürlüğü'nde görevlendirilecek olan başarılı adaydan bulunduğu görevde ,analitik yaklaşım, ile ,problem çözme ,yeteneklerini kullanması, ,“öğrenmeyi ve öğretmeyi seven” ,bir organizasyon kültürü içerisinde ,yaptığı işi sonuna kadar takip ederek ,değişim yönetimine ve ,iş yapış şeklinde mükemmelliğe ,katkıda bulunması beklenmektedir.,Eğer siz de ,aşağıdaki özelliklere sahipseniz,…, ,“Mutlu çalışanların mutlu şirketleri, mutlu şirketlerin ise başarıyı getirdiğine inanan” ,İŞ TANIMI,Çalıştığı ofisin tüm sorumluluğunu üstlenmek, ,Ekibinin proaktif bakış açısı ile etkin ihtiyaç analizi yaparak müşteri beklentilerini karşılayacak şekilde çalışmasını sağlamak,,Kendine bağlı ekibin hedef ve faaliyetlerini takip ederek satış hedeflerinin gerçekleştirilmesini sağlamak,,Ekibinin performansını takip ederek geri bildirimlerde bulunarak, Bölge Müdürüne raporlamak,,Performans ve verimlilik gibi kriterleri göz önünde bulundurarak kendisine bağlı ekibin eğitim ihtiyaçlarını belirleyerek ilgili eğitimlerin verilmesini sağlamak,,Göreve yeni başlayan satış ekibinin işe adaptasyonu ile ilgili  olarak koçluk yaparak iş başında eğitim vermek,,Yürütülen faaliyetlerin ilgili tüm yönetmelik ve iş kurallarına uygun olarak gerçekleştirilmesini sağlamak,",Sigorta Ekip Yöneticisi,sigorta_acente_danisman,,,Acıbadem Sağlık ve Hayat Sigorta A.Ş.,
,,,"Acıbadem markası ,dünyanın en büyük ikinci entegre sağlık hizmetleri zincirinin ,fark yaratan,değer katmakta,Sigorta Satış Uzmanı,analitik yaklaşım,problem çözme ,“öğrenmeyi ve öğretmeyi seven” ,yaptığı işi sonuna kadar takip ederek ,iş yapış şeklinde mükemmelliğe ,aşağıdaki özelliklere sahipseniz,“Mutlu çalışanların mutlu şirketleri, mutlu şirketlerin ise başarıyı getirdiğine inanan” ,İŞ TANIMI,Acıbadem Sigorta, markasının gücü ile portföy oluşturabileceğine inanan veya portföyü olup çalışmalarını ,Acıbadem Sigorta, markası altında devam ettirmek isteyen,,Sağlık, Hayat, Ferdi Kaza ve Elementer Sigorta ürünlerinin satışının yapılması,,İhtiyaç Analizi yaparak müşteri istek ve beklentilerinin karşılanması, ,Satış sonrası Müşteri memnuniyetinin sağlanması. ",Sigorta Satış Uzmanı Bölgeler,sigorta_acente_danisman,,,Acıbadem Sağlık ve Hayat Sigorta A.Ş.,
,,"Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun), Doktora(Öğrenci), Doktora(Mezun)","Holdingimiz bünyesinde değerlendirmek üzere; Sigortacılık mevzuatına hakim, tüm operasyonel süreci yönetebilecek ve sonuç odaklı çalışacak ,Sigorta, Teknik Personeli, aramaktayız.,Üniversitelerin ilgili bölümlerinden mezun,,Elementer ve Sağlık Sigorta Branşlarından,,En az iki yıl sektör deneyimine sahip,,Sigorta şirketlerinin ekranlarını kullanarak sağlık, kasko,trafik,konut ve yangın branşlarında teklif çalışabilen,,Sigorta şirketlerinin ürün ve uygulamalarını iyi derecede bilen,,Hasar, poliçe üretim ve tahsilat süreçlerini bilen,,Birlikte çalıştığı ekibe ve şirkete değer katabilen,,Pratik, sorun çözme ve organize becerisine sahip olan,,Sigorta Teknik,Tercihen Ada yazılım programına hakim,,Segem Sertifikasına sahip,,İletişim, sunum ve raporlama becerisi gelişmiş,,Aktif araç kullanabilen,",Sigorta Teknik Personeli,sigorta_acente_danisman,,,Aslan Denizcilik A.Ş,En az 2 yıl tecrübeli adaylar
,,"Ön Lisans(Mezun), Üniversite(Mezun)","İstanbul / Beylikdüzün'de ,Sigorta Portföy Yönetmeni ( Teknik Personel ) ,Beylikdüzü  bölgesine yakın ikamet eden adaylar öncelikli  değerlendirmeye alınacaktır.,İŞ TANIMI",Sigorta Portföy Yönetmeni ,sigorta_acente_danisman,,,EGE RİSK YÖNETİMİ,3 - 5 yıl tecrübeli adaylar
,,,"Dört yıllık üniversite veya en az iki yıllık bankacılık, borsa ve finans, finans, işletme, maliye, menkul kıymetler ve sermaye piyasası, muhasebe, para ve sermaye yönetimi, pazarlama ve sigortacılık meslek yüksek okullarından mezun,,Sigorta satış veya teknik operasyonda ,en az 2 yıllık, deneyim sahibi,,Tercihen sigorta şirketi ekranlarını kullanabilen, ,SEGEM sertifikası olan, ,Temsil becerisi yüksek, İletişim yeteneği kuvvetli, takım çalışmasına yatkın ve müşteri odaklı,,Erkek adaylar için askerlik hizmetini tamamlamış. ,İŞ TANIMI,Bağlı bulunduğu sigortacini mağazasında ,şirket hedefleri doğrultusunda mevcut müşteri portföyüne ve yeni müşterilere hayat, sağlık ve elementer sigorta ürünleri sunmak ve bu ürünlerin aktif olarak satışını yapmak.,Mağazanın tüm teknik ve operasyon işlerinin, mağaza müdürünün koordinasyonu ile yürütmek.",Sigorta Danışmanı / Göztepe Şubesi,sigorta_acente_danisman,,,SİGORTA CİNİ,
,,,"Sigorta Acenteliğimize Büro işlemlerini yürütecek ;,Bilgisayar Kullanmasını bilen ve diksiyonu Güzel, ,Sigortacılık sektöründe  yetiştirilmek üzere yardımcı  eleman aranmaktadır.",Yetiştirilmek Üzere Sigorta Elemanı,sigorta_acente_danisman,,,TAXİMOT SİGORTA ARACILIK HİZMETLERİ,Tecrübeli ya da tecrübesiz adaylar
,,"İngilizce( Okuma : İleri, Yazma : İleri, Konuşma : İleri)","Radisson Blu Istanbul Ottomare otelimizin Satış Pazarlama departmanında görevlendirilmek üzere aşağıdaki niteliklere sahip, Acente Satış Müdürü,pozisyonunda adaylar aranmaktadır.,Üniversite ve Yüksek okulların ilgili bölümlerinden mezun, ,İyi derecede İngilizce bilen, ,Şirket portföyü olan, ,Tercihen havaalanı bölgesi tecrübesi olan, ,Benzer pozisyonda en az 2-3 yıl deneyimli,  ,Hizmet sektöründe kariyer hedefi olan,,Bütçe ve raporlama yapabilecek, ,Organizasyon ve takip yeteneği güçlü, ,Misafir memnuniyeti odaklı çalışmayı ilke edinmiş,,Temsil kabiliyeti ve iletişim becerileri gelişmiş, dinamik ve analitik düşünebilen, ,Problem çözme ve müzakere becerilerine sahip, ,Takım çalışmasına yatkın, liderlik yetkinliklerine sahip, ,Proaktif, ikna kabiliyeti yüksek ve kişisel sunum yeteneğine sahip, ,Dış görünümü ve kişisel bakımına özen gösteren,,B sınıfı ehliyet sahibi ve aktif araç kullanabilen, ,Erkek adaylar için askerlikle ilişiği olmayan ,Esnek ve yoğun çalışma saatlerine uyumlu ,Seyahat engeli olmayan, ",Acente Satış Müdürü,sigorta_acente_danisman,,,Radisson Blu Hotel Istanbul Ottomare ,En az 2 yıl tecrübeli adaylar
Sürekli / Tam zamanlı,Sağlık,,"GENEL NİTELİKLER,Tercihen SEGEM tarafından verilen Teknik Personel yetki belgesine sahip ,, Allianz Sigorta Sağlık Ekranına ve Ürünlerine Hakim,İkna kabiliyeti ve iletişim becerileri güçlü,,Profesyonel görünümüne önem veren,,MS Office uygulamalarını etkin kullanabilen,Tercihen sağlık sigortaları alanında en az 2-3 yıl iş tecrübesi olan,Tercihen İngilizce bilen,Erkek adaylar için Askerlik hizmetini tamamlamış,,Tercihen sigara kullanmayan,İstanbul Anadolu Yakası’nda ikamet eden,35 Yaşını aşmamış Bay ve Bayan, ,İŞ TANIMI,Sigortacılık sektöründe Türkiye’nin önde gelen firmalarından olan şirketimizin,Sağlık branşında çalışacak,Sigorta poliçelerinin hazırlanması ve yenileme takibi",Sağlık Sigortası Uzmanı,sigorta_acente_danisman,İstanbul(Asya)(Ataşehir),Sigortacılık,Tanyıldızı Sigorta Acenteliği,
,,,"GENEL NİTELİKLER VE İŞ TANIMI,*Üniversite lisans mezunu veya üniversitelerin 4 yıllık sigortacılık bölümü mezunu, işletme, iktisat v.b okullar mezunu olmak.,*En az 5 yıl sigorta telefonda satış ve pazarlamada dalında çalışmış olmak,,*SEGEM belgesine olmak sahip olmak,,*Sigorta ürünlerine hakim ( Tercihen Sağlık, yangın ve elementer branş ürünlerini iyi derecede bilen),*Polisoft sigorta programını iyi derece kullanabilen,,*Bilgisayarı iyi kullanabilen,,*Ekip çalışmasına uygun,,*Diksiyonu düzgün,,*Bakımlı, düzenli ve Prezantabl olan,,*Kariyer ve yüksek hedefi olan,,*Değişime ve gelişime açık,,*Maaş+Yol+Yemek ve tüm sosyal haklar dahilinde Sigorta Teknik Personeli aramaktayız.,Not: Fotoğrafsız CV ler dikkate alınmayacaktır.",ELEMENTER SİGORTA ELEMANI,sigorta_acente_danisman,,,Sunay Yıldırım Sigortacılık,
,,"Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun), Doktora(Öğrenci), Doktora(Mezun)","·         2 Yıllık Bankacılık Sigortacılık, Tercihen 4 Yıllık Üniversite Mezunu,,·,         ,En az 2 yıllık sigortacılık deneyimi olan,,·,         ,Sigorta Acenteleri Teknik Personel eğitimlerini tamamlamış ve sertifikasını almış (SEGEM),,·,         ,MS Office ve Sigorta Şirketi programlarına hakim,,·,         ,Analitik düşünce yapısına sahip,,·,         ,Problem çözme ve ilişki yönetimi yetkinliklerin de güçlü,,·,         ,Ekip çalışmasını ve ekip başarısını önemseyen,,·,         ,Diksiyonu düzgün,,·,         ,Dış görünüşüne önem veren, prezantabl,,·,         ,Müşteri memnuniyeti odaklı çalışan,,·,         ,B sınıfı ehliyeti olan ve aktif araç kullanabilen,,·,         ,Askerlik hizmetini tamamlamış (Erkek adaylar için),İŞ TANIMI,Yukarıdaki niteliklere sahip tecrübeli Sigorta Danışmanı arıyoruz.",Sigorta Danışmanı,sigorta_acente_danisman,,,Gizli Firma,En az 2 yıl tecrübeli adaylar
,,,"- Banka - Sigortacılık Bölümleri veya Lisans mezunu, ,- Segem Belgesi olan, ,- Sektöründe en az 5-10 yıl deneyimli, ,- Elementer ve Grup Sağlık Sigortası bilgisine sahip, ,- Sigorta şirketleri ürün ekran giriş tecrübesi olan, ,- Hasar Dosya eksik evrak ve kapanış süreçlerinde bilgi sahibi, ,- Ms Office programlarına hakim, ,- Detaylara önem veren sonuç odaklı, planlama becerisi yüksek, ,- iletişimi beceresi güçlü, iç motivasyonu ve enerjisi yüksek, ,- İstanbul Avrupa Yakasında ikamet eden (tercihen) ,- Ekip çalışmasına uyumlu, ,-Tercihen İnşaat ve enerji sektörlerinde tecrübeli, ,İŞ TANIMI ,- Sigorta firmaları ile iletişim sağlanması, ,- Poliçe yenileme dönemlerinde fiyat tekliflerinin toplanması ve yönetime bilgi verilmesi, ,- yurtiçi ve yurtdışı inşat Altyapı Ve Üstyapı projelerimize yönelik inşaat all risk sigorta poliçelerinin proje dinamiklerine uygun olarak temin edilmesi, ,- Mevcut ve Faliyete geçecek olan RES, HES, ve GES enerji santrallerine yönelik sigorta poliçelerinin teminini ve takibini, ,- Mevcutta yer alan araç ve makine parkının sigorta işlemlerinin takibi, ,- personel sağlık sigorta poliçelerinin temini ve takibi, ,?- Gerekli durumlarda kurumsal sigorta ürünlerinde özel şart metni ( wording) hazırlamak, özel şart, kloz ve fiyatlandırmaların takibini sağlamak.  ",Sigorta Uzmanı,sigorta_acente_danisman,,,Gizli Firma,5 - 10 yıl tecrübeli adaylar
,,"İngilizce( Okuma : İleri, Yazma : İleri, Konuşma : İleri)","Türkiye’de modern ve güvenilir sağlık hizmeti sunan, sağlıkta yeniliklerin öncüsü Grubumuz; ISO9001 belgesinin yanı sıra, Alman TÜV ve American Joint Commission International akreditasyon belgelerine sahip olup, Türkiye’de, Ortadoğu’da, Kuzey Afrika, Doğu Avrupa ve Orta Asya’da birçok branşta referans merkezi konumdadır. Çeyrek asrı aşkın deneyimiyle pek çok alanda ve branşta hizmet vererek yeniliklerin öncüsü olmaya devam eden Grup Florence Nightingale olarak, ,Üniversitelerin lisans veya önlisans bölümlerinden mezun,,İyi derecede İngilizce bilen,,Tercihen özel sigortalar konusunda deneyimli,,Tercihen provizyon ve faturalandırma süreçlerine hakim,,Sigorta şirketleri ile anlaşma ve ilgili süreçlerin takibini gerçekleştirecek,,İyi derecede MS Office ve raporlama bilgisi olan,,Sorumluluk sahibi, ekip çalışmasına yatkın, proaktif çalışabilen,,Erkek adaylar için askerlik görevini tamamlamış,İstanbul Hastanemiz için ,',Uluslararası Özel Sigortalar Uzmanı,', aramaktayız.",Uluslararası Özel Sigortalar Uzmanı,sigorta_acente_danisman,,,Grup Florence Nightingale Hastanesi,Tecrübeli ya da tecrübesiz adaylar
Sürekli / Tam zamanlı,Satış,"Ön Lisans(Mezun), Üniversite(Mezun)","Türkiye'den ve dünyadan yüzlerce avantajlı tatil alternatifini yılın 365 günü ekonomik, güvenli ve kaliteli bir şekilde sunan ve her geçen gün daha fazla tatilseverin kaliteli tatil için uğradığı ilk adres olan Gezinomi, ,Marmara Bölgesi Acenteler Müdürü ,arıyor.,Aranan Nitelikler,Üniversitenin turizm veya seyahat işletmeciliği bölümünden yada dengi bölümlerden mezun,,En az 5 yıl benzer pozisyonda deneyimli,,Acente yönetiminde yetkin, organizasyon ve koordinasyon becerisi olan, sorumluluk sahibi,,Yeni satış kanalları yaratabilecek beceri ve portföye sahip,,Planlama, organizasyon ve insan ilişkilerinde başarılı, iletişim becerileri gelişmiş ve müşteri memnuniyeti odaklı,,Raporlama ve analiz etme konularına hakim,,Aktif olarak araç kullanabilen ",Marmara Bölgesi Acenteler Müdürü,sigorta_acente_danisman,"Balıkesir, Bursa, Edirne, İstanbul(Avr.), Kocaeli(İzmit), Tekirdağ, İstanbul(Asya)",Seyahat Acentaları,Gezinomi Seyahat Turizm Ticaret A.Ş.,En az 5 yıl tecrübeli adaylar
,,,"Dünyanın Sigorta Devinde Kariyer ve Kendi İşini Kurma Fırsatı!,saha satışını, ,""Sigorta Danışmanı"",Üniversitelerin 4 yıllık bölümlerinden veya 2 yıllık yüksek okulların Sigortacılık ile ilgili bölümlerinden mezun,Tercihen Sigortacılık veya Bankacılık sektöründe en az 1 yıl satış alanında tecrübeli,Kariyerini sigorta sektöründe acente olarak devam ettirmek isteyen ,Temsil kabiliyetine sahip, kendini geliştirmeye ve öğrenmeye açık ,Dinamik, girişken ve başarı odaklı ,İletişim yeteneği gelişmiş, takım çalışmasına yatkın ,Müşteri ve ilişki yönetiminde kendine güvenen ,MS Office programlarını iyi seviyede kullanabilen ,Seyahat engeli olmayan ,Erkek adaylar için askerlik görevini tamamlamış. ,İŞ TANIMI,Sorumlu olduğu bölgede tüm sigorta branşlarında satış hedeflerini gerçekleştirmek, ürünlerin tanıtım ve satışında aktif rol almak ve danışmanlık yapmak,Satış hedefleri doğrultusunda müşteri portföyünü geliştirerek uygun ürünlerle çapraz satış gerçekleştirmek,Düzenli müşteri ziyaretleri yaparak ilgili yöneticilere raporlamaları paylaşmak,Sektördeki gelişmeleri takip edip doğru rakip analizlerinde bulunmak ,Müşterilerden gelen her türlü talep, öneri ve şikayetleri dikkate alarak sürdürülebilir ilişkiler kurmak,Doğrudan Satış Kanalı tarafından düzenlenen kampanya ve ödül programlarına katılım göstermek.",GİRİŞİMCİ ACENTELER PROGRAMI,sigorta_acente_danisman,,,MAPFRE SİGORTA A.Ş,
,,"Ön Lisans(Mezun), Üniversite(Mezun), Yüksek Lisans(Mezun)","Aranan Nitelikler: ,Bankacılık, Sigortacılık, Finans, Pazarlama, Satış Yönetimi vb bölüm mezunu,,Satış deneyimine sahip,,Sigorta portföyü olan ve bu portföyü geliştirebilecek,,Sigorta sektöründe tecrübeli, ,SEGEM sertifikasına sahip,,Müşteri odaklı, dinamik, hırslı, girişimci ve takım ruhuna uyumlu,,Profesyonelliğin gerektirdiği öz-disipline sahip olan 'Sigorta Portföy Yöneticileri' aranmaktadır.,İş Tanımı:,Kısa zamanda hızlı ve doğru çözümler üretmek,,Sigorta portföy yönetimini deneyimlemiş, ,Portföy yaratmak ve var olan portföyü geliştirmek,,Müşteri memnuniyeti odaklı çalışan,,Müşterilere kaliteli ve kesintisiz hizmet vererek maksimum memnuniyeti sağlamak.,*Güvenli bir ortamda portföyünü geliştirmek isteyen adayların başvurularını bekliyoruz. ",Sigorta Portföy Yöneticileri,sigorta_acente_danisman,,,1 İdeal Sigorta Aracılık Hiz. Ltd. Şti.,2 - 15 yıl tecrübeli adaylar
Sürekli / Tam zamanlı,Operasyon,"Ön Lisans(Mezun), Üniversite(Mezun)","Aranan Nitelikler: ,* SEGEM belgesi bulunan, ,* Tercihen Bankacılık ve Sigortacılık lisans mezunu,,* Sigorta operasyon alanında en az 2 yıl tecrübeli,,* Oto kaza, yangın veya sağlık sigortaları alanında bilgi sahibi, ,* İş disiplinini sahiplenen,,* Sigorta şirket ekranlarını kullanabilen,,*** Sağlık, yangın, oto kaza alanlarından en az birinde yeterli bilgiye sahip olan, bu alanda uzmanlaşarak kendini geliştirmek isteyen ekip arkadaşları arıyoruz. ,Not: İdeal Sigorta Ankara Genel Müdürlük ve İstanbul Bölge Müdürlüğüne alım yapılacaktır. ",Sigorta Teknik Personeli,sigorta_acente_danisman,"Ankara(Çankaya), İstanbul(Asya)(Ataşehir)",Sigortacılık,1 İdeal Sigorta Aracılık Hiz. Ltd. Şti.,2 - 10 yıl tecrübeli adaylar
