calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"Meslek Yüksek Okullarının Elektrik, Elektronik, Otomasyon veya Bilgisayar bölümlerinden mezun, ,Alanında en az 5 yıl profesyonel deneyime sahip,, Elektronik güvenlik sistemleri kurulumu ve testi, zayıf akım sistemleri ve network sistemleri kurulumu konusunda en az 2 yıl deneyimli, ,Bilgisayar donanımı konusunda tecrübeli, ,MS Office programlarına hakim, ,Tercihen Autocad bilen, ,Orta düzeyde İngilizce bilen, ,Sonuç ve müşteri odaklı, ,Takım oyuncusu, ,Kaynakları etkin ve verimli kullanabilen, ,Yeni teknolojileri öğrenmeye ve kendini geliştirmeye açık, ,Başarma azmi ve sorumluluk duygusu yüksek, ,Aktif olarak araç kullanabilen, ,Seyahat engeli bulunmayan, ,Askerlik hizmetini tamamlamış (erkek adaylar için) ,İş Tanımı,Firmamızın yürüttüğü projelerin uygulama süreçlerinde (saha ve şantiyelerde) şantiyenin sorumluluğunu almak, ,Sistemlerin projesine uygun olarak kurulmasını takip etmek, testini yapmak veya yaptırmak, , Montajı tamamlanan sistemlerin devreye alınmasını proje ekibi ile birlikte gerçekleştirmek, , Gerektiği durumlarda kablo çekimini ve/veya sistem uç montajlarını yapmak, ,Şantiyedeki taşeron ve ilgili diğer firmalar ile ilişkileri yürütmek, ,Sorumluluğunda olan proje adım ve aktivitelerini raporlamak,",Proje Uzmanı,proje_yonetimi,,,SENSORMATİC GÜVENLİK HİZMETLERİ TİC A.Ş.,
,,," •Üniversitelerin ilgili bölümlerinden mezun, ,• En az 3 yılı Proje Yönetimi olmak üzere, yazılım sektöründe en az 10 yıl iş deneyimine sahip ,• Analiz, geliştirme, test ve ux bilgi alanlarına hakim,, •Agile metodoloji ve Agile süreçler ile yönetilmiş bir projede en az 2 yıl yer almış, ,• Kanban, Scrum, Design Thinking vb konulara hakim, ,• CI/CD süreçleri kullanan ürün geliştirme ortamlarında tecrübe sahibi ,• İyi derecede İngilizce bilen, ,• Askerliğini yapmış , • Proje Yönetim Sertifikası sahibi olmak tercih sebebidir. ,İŞ TANIMI,• Proje ekibinin tutarlı ve sürekli gelişen bir verimlilikte iş üretmesini sağlamak, •Ürün geliştirmede yüksek kalite standartları belirlemek ve bu standartları destekleyen araçları etkin bir biçimde kullanabilmek,• Proje başlatma toplantılarını düzenlemek ve yönetmek, ,• Projelerin yapılan zaman planına uygun yürütülmesini sağlamak, ,• Gerek şirket gerekse müşterideki proje kaynaklarının sürekli kontrolünü sağlamak, eksiklikleri rapor etmek, tamamlamak / tamamlatmak, ,• Oluşabilecek riskleri tespit etmek, ortadan kaldırılması için gerekli aksiyonları almak,,• Proje boyunca müşteri memnuniyetini sürekli ölçümlemek, olası sorunları çözecek önlemleri almak,, •Müşteri tarafından kesin kabulünün yapılmasını sağlayarak projeyi teslim etmek ",Proje Yöneticisi / Yönetmeni,proje_yonetimi,,,TİGA BİLGİ TEKNOLOJİLERİ A.Ş.,
,,,"“Ulusal ve Uluslararası Kongre Organizasyonu” alanında faaliyette olan Şirketimizin Genel Müdürlük Ofisi Kongre Departmanına  “Proje Asistanı” alımı yapılacaktır., ,·,         ,Üniversitelerin 4 yıllık eğitim veren bölümlerinden mezun,,·,         ,İleri düzeyde İngilizce bilen,,·,         ,Kongre, toplantı, seminer konularında ve buna benzer geniş katılımlı organizasyonlar konusunda en az 2 yıl deneyimli,,·,         ,İnsan ilişkilerinde başarılı, takım çalışmasına yatkın, özmotivasyonu yüksek, hedef odaklı çalışan,,·,         ,Planlama, organizasyon becerisine sahip ve ilişkilerde çözüm odaklı,,·,         ,Esnek çalışma saatlerine ve hareketli iş ortamına uyum gösterebilecek,,·,         ,Ms Office programlarını etkin biçimde kullanabilen,,·,         ,Seyahat engeli olmayan,,·,         ,Ankara’da ikamat eden,,·,         ,Askerlik hizmetini tamamlamış,(Bay adaylar için),·,         ,Bay/Bayan adaylar,,Not: Başvuruların resimli özgeçmiş ile yapılması rica olunur.",Proje Asistanı,proje_yonetimi,,,FLAP KONGRE TOPLANTIHİZM.OTOM.VE TURİZM A.Ş.,
,,,"Üniversitelerin tercihen İç Mimarlık, Mimarlık, Restorasyon, Şehir Planlama, Endüstri Ürünleri Tasarımı Bölümlerinden mezun,,Autocad, 3D Max, Photoshop ve grafik tasarım programları ile MS Power Point programlarını çok iyi derecede kullanabilen,,İyi derecede İngilizce bilgisine sahip ,Takım çalışmasına yatkın, iletişim becerisi yüksek, takip ve koordinasyon yeteneğine sahip,,Erkek adaylarda askerlik hizmetini tamamlamış ,Ankara'da ikamet eden ,İŞ TANIMI,Uygun ürün tercihleri ile autocad kullanarak proje yerleşimlerini hazırlamak.,Basılı olarak ya da sanal ortamda çeşitli teknikler kullanarak müşteriye ürünü en doğru şekilde anlatacak sunum hazırlamak.,Kendisine aktarılan çizim ve sunum taleplerinin eksiksiz ve zamanında teslim edilebilmesi için gerekli plan ve programı yapmak.,Sunum tekniklerini konusunda kendisini geliştirmek için çalışmalar yapmak. ",PROJE UZMANI,proje_yonetimi,,,Nurus A.Ş.,
,,,"GENEL NİTELİKLER VE İŞ TANIMI ,Üniversitelerin tercihen mühendislik fakültelerinden mezun,,Proje Yönetimi alanında 4 yıl ve üzeri deneyimli,,Program ve portföy yönetimi konularında tecrübeli,,Problem çözme, analiz, planlama, takip, organizasyon ve yönlendirme becerileri gelişmiş,,Sözlü ve yazılı iletişim becerisi yüksek,,Sonuç odaklı çalışan ve analitik düşünme yeteneğine sahip,,Düzenli raporlama alışkanlığı olan, dokümantasyon becerisi yüksek,,Ms Office, Ms Project, PPM ürünleri vb. proje ve doküman yönetimi yazılımlarını etkin kullanabilen,,Proje yönetimi standartlarına ve metodolojilerine hakim (Tercihen PMP sertifikası sahibi),,Organizasyondaki çevik dönüşüme liderlik yapabilecek,,SCRUM hakkında bilgi sahibi,,IT projelerinde tedarikçi, iletişim, paydaş, risk vb. yönetim süreçlerinde deneyimli,,İyi derecede İngilizce bilen.,İŞ TANIMI,Sorumluluğuna verilmiş projelerin kurumun Proje Yönetim standartlarına göre, projede kapsam, maliyet, zaman,kalite, değişiklik ve tedarik yönetiminin sağlanması,,Sorumlu olduğu projelerde kaynakların kurum hedeflerine en iyi şekilde hizmet edecek verimlilikte kullanımının sağlanması için gerekli yönetimsel çalışmaların ve raporlamaların yapılması,,Sorumlu olduğu projelerle ilgili ,risk değerlendirmelerinin, mümkün olduğu yerlerde Katma Değer analizlerinin ve ROI hesaplamalarının yapılması,,İç ve dış paydaşlarla iletişimin planlanması ve ilişkilerinin yönetilmesi,,Sorumlu olduğu projelerle ilgili proje dokümanlarının (Proje Yönetim Planları, Proje Planı, Sunum, Proje Başlangıç Duyurusu vb..) hazırlanması, güncellenmesi, sunulması, doküman yönetim sisteminde arşivlenmesi,,Gerekli durumlarda, haftalık ve/veya aylık PMO’nun kurum bazlı proje raporlarına destek verilmesi,,Proje başarı analizlerinin yapılması ve daha etkin / verimli projeler için çalışmalar ve araştırmalarda görev alınması,,Kurumun Proje Yönetim ,Metodolojisine göre ,yönetildiğinin düzenli takibi ve gerekli durumlarda iyileştirme önerilerinin sunulması,,Kurumun çevik dönüşümünde agile coach olarak deneyimlerini takımlara aktarmak, gerektiğinde Scrum Master olarak görev almak.",Proje Yöneticisi ,proje_yonetimi,,,Sektörün Öncü Kuruluşu,
,,,"Üniversitelerin tercihen mühendislik fakültelerinden mezun,,Proje Yönetimi alanında 4+ deneyimli,, ,Program ve portföy yönetimi konularında tecrübeli,, ,Problem çözme, analiz, planlama, takip, organizasyon ve yönlendirme becerileri gelişmiş,,Sözlü ve yazılı iletişim becerisi yüksek,, ,Sonuç odaklı çalışan ve analitik düşünme yeteneğine sahip,,Düzenli raporlama alışkanlığı olan, dokümantasyon becerisi yüksek,,Ms Office, Ms Project, HP PPM vb. proje ve doküman yönetimi yazılımlarını etkin kullanabilen,,Proje yönetimi standartlarına ve metodolojilerine hakim (Tercihen PMP sertifikası sahibi),,Tercihen agile metodolojiler hakkında bilgi sahibi,,ITIL, COBIT vb. kalite süreçleri hakkında bilgi sahibi,,IT projelerinde tedarikçi, iletişim, paydaş, risk vb. yönetim süreçlerinde deneyimli,,Erkek adaylar için askerlik hizmetini tamamlamış,, ,İyi derecede İngilizce bilen,, ,İŞ TANIMI,Sorumluluğuna verilmiş projelerin kurumun Proje Yönetim standartlarına göre, projede kapsam, maliyet, zaman,,,kalite, değişiklik ve tedarik yönetiminin sağlanması,, ,Sorumlu olduğu projelerde kaynakların kurum hedeflerine en iyi şekilde hizmet edecek verimlilikte kullanımının sağlanması için gerekli yönetimsel çalışmaların ve raporlamaların yapılması,,Sorumlu olduğu projelerle ilgili risk değerlendirmelerinin, mümkün olduğu yerlerde Katma Değer analizlerinin ve ROI hesaplamalarının yapılması,,İç ve dış paydaşlarla iletişimin planlanması ve ilişkilerinin yönetilmesi,,Sorumlu olduğu projelerle ilgili proje dokümanlarının (Proje Yönetim Planları, Proje Planı, Sunum, Proje Başlangıç Duyurusu vb..) hazırlanması, güncellenmesi, sunulması, doküman yönetim sisteminde arşivlenmesi,,Gerekli durumlarda, haftalık ve/veya aylık PMO’nun kurum bazlı proje raporlarına destek verilmesi,,Proje başarı analizlerinin yapılması ve daha etkin / verimli projeler için çalışmalar ve araştırmalarda görev alınması,,Kurumun Proje Yönetim Metodolojisine göre yönetildiğinin düzenli takibi ve gerekli durumlarda iyileştirme önerilerinin sunulması,,Çevik metodoloji ile yürütülen projelerin proje yönetim metodolojisine uygun şekilde yönetilmesi için iyileştirme çalışmalarında bulunulması.",Proje Yöneticisi,proje_yonetimi,,,Sektörün Öncü Kuruluşu,
Uzman,Sürekli / Tam zamanlı,,"Genel Nitelikler:,•Minimum Üniversitelerin (2 yıllık) ilgili bölümlerinden mezun,,• Tercihen askerliğini yapmış,,• İstanbul Anadolu yakasında ikamet eden veya edebilecek,,• MS Office programlarını kullanabilen,,• Tercihen Autocad ile çizim yapabilen,,• Tercihen Solidworks kullanabilen,,• Yoğun çalışma temposuna ve esnek çalışma saatlerine uyum gösterebilecek,• Makina ve makine yedek parçalarının proje takibi ve imalatı konusunda kendisini yetiştirmek isteyen,,• Analitik düşünebilen,,• Araştırmayı ve öğrenmeyi seven, ,İşin Tanımı:,• Proje yöneticisine bağlı olarak imalat ön hazırlığının yapılması, ,•Proje iş hazırlamasının yapılması,,• Üretimde kullanılacak malzeme kontrollerinin ve zamanında teslim edilmelerinin takibi,,• Alt yükleniciler tarafından yapılan işlerin teknik takibi, kontrolü ve koordinasyonun yapılması,,• İmalat süreçlerinin proje planlarında planlandığı şekilde ilerlemesinin sağlanması, ,• Gerekli teknik resimlerin çizilmesi ve siparişlerin hazırlanması,• Montaj aşamasındaki imalatların takibi ve kalite kontrolünün yapılması,,• İmalatı tamamlanan Projenin sevke hazır hale getirilmesi.",Proje Takip Sorumlusu,proje_yonetimi,,Üretim / İmalat,Erha Mühendislik ,
,,,"PROJE SORUMLUSU,En az lise, tercihen üniversite mezunu, ,Gıda sektöründe, tercihen proje/restoran sorumlusu olarak 3 yıl deneyimli, ,Firma standart ve hedeflerine bağlı hareket edebilen, ,Ekibine, şirket prosedür ve beklentilerinin aktarılması konusunda takipçi ve örnek olabilen,,Ekibinin gelişimine önem ve destek veren, ,İnsan ilişkileri, iletişim ve liderlik becerileri kuvvetli, kişisel motivasyonu yüksek,,Müşteri odaklı, ,Yemek üretimi, satışı, maliyetleri ve stok yönetimi konusunda bilgi sahibi, ,Kalite, gıda güvenliği, temizlik ve servis standardizasyonu sağlayabilecek, ,MS Office Programlarına hakim, ,Takip ve raporlama becerisi gelişmiş, ,Detaylara önem veren, disiplinli ve sorumluluk sahibi, ,Planlama ve organizasyon becerilerine sahip, ,Çözüm ve sonuç odaklı inisiyatif alabilen ,Yoğun iş temposu ve esnek çalışma saatlerine uyum gösterebilecek, ,Aktif araç kullanabilen, ,30 yaş üzeri bay/bayan, ",Proje Sorumlusu,proje_yonetimi,,,24 Yemek Yönetimi Tic.Ltd.Şti.,
Dönemsel / Proje bazlı,Eğitim,,"Üniversitemiz bünyesinde yürütülen projelerde, proje süreci boyunca belirli süreli sözleşme ile çalışacak bir ,""Proje Asistanı"", arıyoruz.  ,Görev Tanımı: ,Projelerin açılışından kapanışına kadar tüm aşamalardaki idari süreçlerin operasyonel işlerinden sorumlu olmak.,Proje bütçesini finansör kurum ve üniversitenin ilgili birimleriyle koordineli olarak takip etmek.,Proje kapsamında yapılmış harcamaları belgelendirerek kayıt altına almak.,Teşviği veren kurum ve üniversitenin mevzuatına uygun olarak satın alma ve mali işlere  yönelik  kayıtları elektronik ortamda oluşturmak ve raporlamak.,Gerekli Nitelikler: ,Üniversitelerin ilgili lisans bölümlerinden mezun,,Yazılı iletişimi sağlayabilecek düzeyde ingilizce bilgisi olan, ,Muhasebe alanında en az 2 yıl iş tecrübesi olan,,MS Office programlarını çok iyi seviyede kullanabilen,,ERP ve eşdeğer kurum içi programları kullanabilen.",Proje Asistanı,proje_yonetimi,,Eğitim,Gizli Firma,
,,,"JOB DESCRIPTION,Identifying and developing project management methodology, best practices, and standards;,Monitoring compliance with project management standards, policies, procedures, and templates via project audits;,Coordinating communication across projects,Progress of key milestones is reported monthly via the Common Project Status Report,Managing projects in accordance with Project Management Methodologies,,Planning communication plans with project members and carrying out client management process,,Planning budget, time and workforce in assigned projects,,Responsible for determining risks and problems; taking actions to solve them,,Monitoring performance of the assigned projects, controlling and reporting to the projects members regularly,,Managing the contract and the third party processes,,Managing the quality assurance and the quality control processes.,Managing demand management process,QUALIFICATIONS,Bachelor’s and/or Master’s degree in Industrial Engineering, Computer Engineering, Mathematic Engineering or related fields,Minimum 3 years experience with Project Management of mid or large scaled projects (preferably in Insurance or Finance sectors),,Experience in Project management methodologies and standards (preferably Project Management certificate would be an asset),,Willing to work with methodology and documentation,,Familiarity with project management tools such as MS Project, Visio, JIRA, etc.,Strong planning ,organizing and problem solving skills,,Good communication skills,,Strong client management experience,,Successful in stress management,,Result and solution oriented,,Good command of English.",Project Management Officer (PMO),proje_yonetimi,,,Aksigorta,
,,,"QUALIFICATIONS ,Bachelor’s Degree in ,Industrial Engineering, Economics, Business or related field,,,Studying Master Degree at an education related program,,Knowledge in Illustrator and Photoshop is a plus,,Desire in learning user experience design is a plus,,Entrepreneurial trait ,preferably, interest in computer science, data science or MIS,,Excellent verbal and written skills in English,,Strong knowledge in MS Office Applications,,Understanding needs of the market & customer, ,Having desire to do outstanding jobs, ,Listening different perspectives and showing flexibility, ,Building collaboration, ,Clear in communicating thoughts and ideas. ,The  position is located in İTÜ/Maslak., ,JOB DESCRIPTION , Arçelik is looking for a Project Assistant who will work for Innovation Directorate. ,Design a new business model that enhances and extends consumer experience while creating new income opportunities,,Develop strategies, timelines, project plans and financial models while balancing the needs of the end-user with concrete plans for scale,,Proactively building a steady and growing revenue stream within a creative environment,,Interact closely with other disciplines, such as potential customers, business partners, marketing, purchasing, finance, engineering teams, etc. and will solve arising issues with a team work,,Developing new products and services from start to finish.",Project Assistant - Business Design,proje_yonetimi,,,Arçelik,
Sürekli / Tam zamanlı,Hizmet,,"En az iki yıllık Meslek Yüksek Okulu (Gıda Teknikerliği), Gıda Mühendisliği ve/veya üniversitelerin İşletme, İletişim, İktisat vb. alanlarından mezun,,Gıda Güvenliği ve Yönetim Sistemleri hakkında bilgi ve deneyim sahibi, ,Yemek sektöründeki çalışma koşullarına uyum sağlayabilen, 2-3 yıl deneyimli,,Müşteri ilişkilerinde başarılı,, ,Temsil ve ikna yeteneği kuvvetli,, ,Dinamik ve çözüm üretebilen,, ,Yönetim becerisi olan,, ,Ofis programlarını (Word, Excel vb.) kullanabilen, , Erkek ve askerliğini yapmış adaylar tercih edilecektir.,İŞ TANIMI,Yönetiminde bulunan projelerdeki tüm faaliyetlerin Gıda Güvenliği, İşçi Sağlığı ve Güvenliği, Çevre Yönetim Sistemi, Müşteri Memnuniyeti gibi kalite –yönetim sitem kuralları içinde yürütülmesini sağlamak,,Müşteri / tüketicilerin istek ve ihtiyaçlarını tespit ederek, karşılanmasını sağlamak,,Kendisine bağlı ekipleri ve personeli şirketin genel amaçları doğrultusunda organize etmek, yönlendirmek, motive etmek ve ihtiyaç duyulan konularda eğitimlerini sağlamak,,Yönetimindeki projelerin bütçe / maliyetlerini takip, kontrol etmek; olumsuz gelişmeleri iyileştirici önlemler almak ve gelişmeleri Üst Yöneticilere raporlamak,,Şirkete kazanç sağlayacak önerilerde bulunmak, potansiyel müşterileri belirlemek ve yapılacak ortaklaşa çalışmalara katılmak.",PROJE YÖNETİCİSİ,proje_yonetimi,"İstanbul(Avr.), İstanbul(Asya)",Catering,SARDUNYA GIDA MUTFAK İŞLETMELERİ TİC. A.Ş.,
,,,"Üniversitelerin mühendislik bölümlerinden mezun ,5+ yıl proje yönetim süreçlerinde görev almış ,Agile proje yönetimi yapmış, Scrum Master ve Product Owner rollerini üstlenmiş,Tercihen global ölçekte proje yönetimi yapmış ,Tercihen E-Ticaret süreçlerine ve kavramlarına hakim ,Tercihen PMP sertifikası sahibi ,İletişimi kuvvetli ,Detaylara önem veren, sonuç odaklı, aynı anda birden fazla iş ilerletebilme ,Yurtdışı seyahat engeli olmayan ,Erkek adaylar için askerlik görevini tamamlamış ya da en az 2 yıl tecilli ,İŞ TANIMI,E-Ticaret projelerinin diğer ekip üyeleri, departmanlarla ve dış kaynak firmalarla etkin bir işbirliği yaparak başarılı bir koordinasyon ile uçtan uca yönetimini sağlamak.,Kaynaklar ve bütçe de dahil olmak üzere projelerin gereksinimlerini tanımlamak, kapsamlarını ve hedeflerini belirlemek, proje hedeflerine ulaşabilmek için proje planını hazırlamak ve proje paydaşları ile paylaşmak.,Yönetmekten sorumlu olduğu projeleri zamanında ve kaliteli tamamlamak için proje izleme ve kontrol etme faaliyetlerini gerçekleştirmek, bunları raporlamak.,Devreye alınan projeler için gelen yeni geliştirmeler ve değişiklik taleplerinin proje yönetimi prensipleri doğrultusunda yönetmek.",E-Ticaret Proje Yöneticisi,proje_yonetimi,,,LCWaikiki,
,,Üniversite(Mezun),"Üniversitelerin tercihen Elektrik- Elektronik veya Haberleşme Mühendisliği bölümlerinden mezun,,Kritik Tesis Güvenliği, Şehir Güvenliği, Risk Analizi, Entegre Güvenlik Sistemlerinde,Kamu / Büyük Ölçekli Proje Yönetimi konusunda min.5 yıl deneyimli, ,Sahada teknik uygulama süreçlerine hâkim, ,Proje tecrübesine sahip olan ,Tercihen iyi düzeyde İngilizce bilen ,Askerlik görevini tamamlamış (Erkek adaylar için), ,Seyahat engeli bulunmayan, ,B sınıfı Ehliyeti olan ve aktif araç kullanan. ,İŞ TANIMI,İhale sonrası proje süreçlerinin, ihale teknik şartnamesine uygun standartlarda ilerlemesini yönetmek,Proje içinde, proje sahibi taleplerine ve şirket faydasına yönelik optimum çözümler üretmek,Firma çıkarlarını en üst seviyede gözeterek gerek proje sahibi gerekse tedarikçi, alt yüklenici ile doğru ve sağlıklı iletişim çerçevesinde çalışmak,Projeleri bütçesi ve iş planı içinde yürütmek. ,Yönetim için düzenli analiz ve raporlar hazırlamak ,Şirket değerleri ve hedefleri doğrultusunda potansiyel ve mevcut proje sahipleri ve proje uygulama paydaşları ile doğru ve sağlıklı iletişim içinde olmak,,Teklif süreçlerinde satış ekibine teknik destek vermek ",Proje Yöneticisi/Yönetmeni,proje_yonetimi,,,Firma Bilgisi Gizli,5 - 10 yıl tecrübeli adaylar
,,,"Aranan nitelikler:,Üniversitelerin 4 yıllık eğitim veren bölümlerinden mezun,Etkili iletişim becerilerine sahip, esnek ve uyumlu,Analitik düşünme ve problem çözme becerisine sahip,Proaktif ve motivasyonu yüksek,İletişimi kuvvetli,,İyi derecede İngilizce bilen,,Takım çalışmasına uygun,,İş Tanımı:,Bankanın stratejik hedefleri ile örtüşecek şekilde ve iş birimi öncelikleri dikkate alınarak, Yıllık Master Planın hazırlanması, yıl içinde gelen taleplerin önceliklendirilmesi ve üst seviye planlama aktivitelerinin yürütülmesi,,Program /Proje planının hazırlanması kapsamında; kritik başarı faktörlerinin belirlenmesi, kapsamın netleştirilmesi, buna uygun aktivitelerin belirlenmesi, aktivitelerin önceliklerine göre takvimlendirilmesi ve uygun kaynak mobilizasyonun sağlanması,,Program / Projelerde kapsam, bütçe, insan kaynağı ve takvim yönetiminin yapılması,,Program / Proje yaşam döngüsünde ortaya çıkabilecek kapsam, bütçe, takvim değişikliklerinde değişiklik yönetimi yapılması,,Program / Projelerde risk yönetiminin yapılması; ilgili aksiyonların zamanında alınması, paydaşların zamanında bilgilendirilmesi ve sonuçların raporlanması,,Projelerin içerisindeki yazılım geliştirme aktiviteleri için tedarikçi firmalarla iletişim ve koordinasyonun sağlanması,,Proje açılış ve kapanış süreçlerinin yönetimi (kick off toplantıları, üst yönetim bilgilendirmeleri, öğrenilen dersler, kritik başarı faktörü uyum değerlendirmeleri),,Program / Proje yaşam döngüsünde SDLC standartlarına uyumun sağlanması",Proje Yöneticisi,proje_yonetimi,,,YAPI KREDİ,
,,,"Doğuş Holding ve Bilgili Holding ortaklığındaki Galataport Projesi Şantiyesinde değerlendirilmek üzere Proje Direktörü pozisyonunun gerektirdiği genel nitelikler ve iş tanımı aşağıdaki gibidir.,Genel Nitelikler,İnşaat/Yapı Mühendisliği/Mimarlık lisans ve/veya yüksek lisans derecesine sahip,,Alanında en az 10-15  yıllık deneyimli,,5 yıldızlı otel, restorasyon binaları, AVM, tarihi binalarda deneyime sahip,,Disiplinler arası koordinasyon becerisine sahip (Proje, planlama, Elektrik, Mekanik, İnşaat, Uygulama çizimi  vb.),,Uluslararası proje yönetim tecrübesine sahip,,İş sağlığı ve güvenliği uygulamalarında deneyimli,,Proje yönetim ve kalite kontrol sistemleri(MOS, MS), saha teslimleri konusunda deneyimli,,İyi derecede risk değerlendirme ve analiz becerilerine sahip,,İyi derecede yazılı ve sözlü İngilizceye hakim,,Etkili iletişim becerisine sahip,,Güçlü planlama ve organizasyon becerisine sahip olunması. ,İş Tanımı,İşveren ile ilişkilerin yönetilmesi, yazışmaların takibinin yapılması,,Saha uygulamalarının planlanan hız ve kalitede ilerlemesinin sağlanması,,Organizasyonun sağlıklı işlemesinin sağlanması,,Ekipler arasındaki iletişimin ve koordinasyonun sağlanması,,İş programının ve bütçe planlarının izlenmesi,,Günlük, haftalık ve aylık yüklenici raporlarının kontrol edilmesi ve değerlendirilmesi,,Tüm günlük saha etkinliklerinin düzgün çalışmasının sağlanması.",Proje Direktörü,proje_yonetimi,,,Galataport İstanbul Liman İşl. ve Yatırımları A.Ş.,
,,,"Vakıf Katılım Bankası A.Ş. ,Genel Müdürlük bünyesinde, BT Strateji ve Yönetişim Müdürlüğü’nde görevlendirilmek üzere;,Üniversitelerin Bilgisayar, Elektrik-Elektronik, Endüstri, Matematik Mühendisliği veya ilgili bölümlerinden mezun,,Bilgi Teknolojileri’ nde Proje Yönetimi konusunda ,en az 6yıl, deneyimli,,Yazılım Geliştirme projelerinde görev almış,,Proje Yönetimi metodolojilerine hakim (PMI, Prince2 vb.),,Yazılım Geliştirme Hayat Döngüsü (SDLC) süreçlerine hakim,,Proje Yönetimi eğitimi almış, PMP sertifikasına sahip,,MS Project, PPM, Jira vb. Proje Yönetim araçlarını etkin kullanabilen,,MS Office (Excel, PowerPoint, Word, Visio vb.) programlarını etkin kullanabilen,,Yönetim ve iletişim becerileri yüksek,,Ekip çalışmasına yatkın ve sonuç odaklı çalışabilen,Erkek adaylar için askerlik görevini tamamlamış,,""Kıdemli Proje Yöneticisi"", aranmaktadır.,İş Tanımı,Atandığı projelerin Vakıf Katılım Proje Yönetim Metodolojisi’ ne uygun şekilde yönetilmesi,,Proje takibi ve koordinasyonun sağlanması, ilgili raporlamaların yapılması,,Proje yaşam döngüsü içerisindeki tüm aşamaların takip edilmesi, tespit edilen sorunların giderilmesine yönelik aksiyonların alınması ve raporlanması,,Proje Yönetim Prosedürü’ ne uygun dokümantasyonun yapılması,,Projelerde kapsam, takvim, insan kaynağı ve bütçe yönetiminin yapılması,,Yazılım Geliştirme Hayat Döngüsü (SDLC) standartlarına uyumun sağlanması., ",Kıdemli Proje Yöneticisi,proje_yonetimi,,,VAKIF KATILIM BANKASI A.Ş.,
,,,"Vakıf Katılım Bankası A.Ş. ,Genel Müdürlük bünyesinde, BT Strateji ve Yönetişim Müdürlüğü’nde görevlendirilmek üzere;,Üniversitelerin Bilgisayar, Elektrik-Elektronik, Endüstri,Matematik Mühendisliği veya ilgili bölümlerinden mezun,,Bilgi Teknolojileri’ nde Proje Yönetimi konusunda  ,en az 3 yıl, deneyimli,,Yazılım Geliştirme projelerinde görev almış,,Proje Yönetimi metodolojilerine hakim (PMI, Prince2 vb.),,Yazılım Geliştirme Hayat Döngüsü (SDLC) süreçlerine hakim,,Proje Yönetimi eğitimi almış, PMP sertifikasına sahip,,MS Project, PPM, Jira vb. Proje Yönetim araçlarını etkinkullanabilen,,MS Office (Excel, PowerPoint, Word, Visio vb.) programlarını etkin kullanabilen,,Yönetim ve iletişim becerileri yüksek,,Ekip çalışmasına yatkın ve sonuç odaklı çalışabilen,Erkek adaylar için askerlik görevini tamamlamış,, ,""Proje Yöneticisi"",aranmaktadır.,İş Tanımı,Atandığı projelerin Vakıf Katılım Proje Yönetim Metodolojisi’ neuygun şekilde yönetilmesi,,Proje takibi ve koordinasyonun sağlanması, ilgili raporlamaların yapılması,,Proje yaşam döngüsü içerisindeki tüm aşamaların takip edilmesi,tespit edilen sorunların giderilmesine yönelik aksiyonların alınması ve raporlanması,,Proje Yönetim Prosedürü’ ne uygun dokümantasyonun yapılması,,Projelerde kapsam, takvim, insan kaynağı ve bütçe yönetiminin yapılması,,Yazılım Geliştirme Hayat Döngüsü (SDLC) standartlarına uyumun sağlanması., ",Proje Yöneticisi,proje_yonetimi,,,VAKIF KATILIM BANKASI A.Ş.,
