calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"Lise veya önlisans mezunu, ,Tercihen hasta bakımı konusunda tecrübeli, ,Hasta ve hasta yakınlarının memnuniyetini işinin her aşamasında ön planda tutabilecek,,Ekip çalışmasına yatkın, ,Vardiyalı çalışabilecek. ,İŞ TANIMI",Hasta Bakıcı-Avrupa Yakası,hasta_hizmetleri,,,Acıbadem Sağlık Grubu,En çok 10 yıl tecrübeli adaylar
,,," Hastaları ziyaret ederek iletişim kurmak, , Hasta sorunlarına çözüm bularak, hasta memnuniyetini arttırmaya yönelik çalışmalarda yer almak,, Hastalar ile tüm yazılı ve sözlü iletişimi sağlamak, , Hasta akışı sağlanması için saha çalışmalarına destek vermek, , Üniversitelerin ilgili lisans programlarından mezun, , Tercihen sağlık sektöründe pazarlam alanında deneyimli, ,  İngilizce,Kürtçe,Farsça Arapça dillerinden ikisini ana dili gibi konuşabilen,, Yazılı ve görsel medya ilişkileri güçlü, , Sözlü ve yazılı ifade yeteneği gelişmiş, , Sorumluluk sahibi ve temsil yeteneği gelişmiş, , MC Office Programlarını iyi derecede kullanabilen, ,İŞ TANIMI,Uluslararası Hasta Hizmetleri Uzmanı,"" ",ULUSLARARASI HASTA HİZMETLERİ UZMANI,hasta_hizmetleri,,,Medipol Mega Hastaneler Kompleksi,
,,,"En az lise mezunu, ,Minimum 2 yıl göz branşı deneyimi olan, ,İletişim ve ikna becerisi yüksek, ,Güleryüzlü, pozitif, çözüm odaklı, ,Dış görünüşüne ve kişisel bakımına önem veren, ,Ekip çalışmasına uygun, ,Hasta memnuniyeti odaklı, ,Hasta İletişim Sorumlusu, arıyoruz.",Hasta İletişim Sorumlusu,hasta_hizmetleri,,,Veni Vidi Göz Grup,
,,,"İŞ TANIMI, Hastaları ziyaret ederek iletişim kurmak, , Hasta sorunlarına çözüm bularak, hasta memnuniyetini arttırmaya yönelik çalışmalarda yer almak,, Hastalar ile tüm yazılı ve sözlü iletişimi sağlamak, , Hasta akışı sağlanması için saha çalışmalarına destek vermek, , Üniversitelerin ilgili lisans programlarından mezun, , Arapça dilini ana dili gibi konuşabilen, , Yazılı ve görsel medya ilişkileri güçlü, , Sözlü ve yazılı ifade yeteneği gelişmiş, , Sorumluluk sahibi ve temsil yeteneği gelişmiş, , MC Office Programlarını iyi derecede kullanabilen, ,""Ortadoğu ve Kuzey Afrika Bölgesi Uzman / Uzman Yardımcısı""",ORTADOĞU VE KUZEY AFRİKA UZMAN / UZMAN YARDIMCISI,hasta_hizmetleri,,,Medipol Mega Hastaneler Kompleksi,
,,,"Yüksek düzeyde hasta memnuniyeti odaklı kliniğimizde, başarılı estetik sonuçlarımız ve memnun hastalarımızdan aldığımız güçle daha fazla büyümeyi amaçlamaktayız. Bu hedefimizle Privacy Estetik Kliniğinde buluşmak üzere;,-İleri düzeyde Ingilizce ve/veya Almanca bilen,-Daha önce sağlık turizmi gerçekleştiren kurumlarda veya kliniklerde en az 2 yıl deneyim sahibi,-Pazarlama, satış, müşteri ilişkileri ve yönetim konularında bilgi sahibi,-Güler yüzlü ve kişisel bakıma önem veren,-İkna yeteneği güçlü,-Çözüm odaklı,-Tam zamanlı çalışabilecek ve esnek çalışma saatlerine uyum gösterebilecek çalışma arkadaşlarımızı bekleriz.,İŞ TANIMI:,-Yurtdışı hastalara ulaşarak tanıtım ve bilgilendirme yapılması,-Hastaların yapılacak işlem ile ilgili tüm konularda aydınlatılması, gerekli güvenin sağlanarak satışın gerçekleştirilmesi,-Transfer, konaklama ve ameliyat randevularının düzenlenmesi,-Tedavi sonrası takiplerinin sağlanması, hastalar ile iletişimin devam ettirilmesi, gerektiğinde hasta ve doktor arası iletişimin sağlanması,-Kliniğin tanıtım ve bilgilendirme konularında aktif görev alınması",Uluslararası Hasta İlişkileri Sorumlusu,hasta_hizmetleri,,,Privacy Estetik,
,,,"As Dr.Cinik Hair Hospital we are specialized in arranging hair transplant, cosmetic surgery. Our clinic doctor have treated many patients from various countries such as United Kingdom, Ireland, Australia, Canada, United States of America and Middle East. Spain, İtaly etc.  ,Qualifications,We are looking for young and dynamic team members who will be managing our relations with international patients in our hospital by welcoming them and showing great care in every step of their stay. You will be also responsible to collect visuals (photos & videos) from international patients. ,Requirements,• University graduate ,• ,Advanced level of Italian and English is mandatory,, any other languages are welcomed,•, Availability for changeable working shifts ,• Great communication skills ,• Having a great passion for creating and collecting creative visuals,• Prioritization and time management skills ,• Have great attention to detail,Job Description  ,• Assisting patients and translating necessary information to patients and doctors if required,• Guiding patients from hotel to hospital,• Assisting international patients during their appointments with doctor ,• Passing the required information clearly to the patients about their treatment, city and hotel ,• Partnering with Marketing, Sales and Retention teams to find creative solutions for creating new visuals,• Providing non-stop ideas and expertise for future content initiatives and potential collaborations ,Dr.Cinik Hair Hospital offers: ,• Satisfactory salary plus ,huge, ,bonus,!,• Great career opportunity in international environment in both medical and tourism industry,• Opportunity to attend corporate and private trainings and seminars,• Participation to fairs and congress abroad,• Discount on treatments,• Company smart phone with local sim card ",Italian Translator - Patient Relations Specialist,hasta_hizmetleri,,,erc estetik sağlık turizm ltd şti,
,,,"LÖSANTE Çocuk ve Yetişkin Hastanemizde İşletme - Finans - Medikal Direktörlükler için;,Üniversitelerin İşletme, İktisat, Endüstri Mühendisliği, Eczacılık veya Tıp Fakültelerinden mezun, ,Tercihen yurt dışında MBA yapmış,,En az 5 yıl Hastanelerde veya 10 yıl benzer kuruluşlarda yöneticilik yapmış,,Tercihen iyi derecede yabancı dil bilen,,İlgili mevzuatlara hakim,,Yoğun çalışma koşullarına uyum sağlayabilen,,Güçlü iletişim, yönetim, organizasyon becerilerine sahip, analitik düşünebilen ve sonuç odaklı çalışabilen,,Takım çalışmasına yatkın, yoğun kadroları yönetebilecek ve yetiştirebilecek,,LÖSEV'in vizyon, misyon, ilke ve ideallerine sahip,,HASTANE YÖNETİCİLERİ ARIYORUZ.,ÖNEMLİ NOT: ,Bu koşullara uygun olmayan adayların LÖSEV internet sitesinden başvuruda bulunmalarını rica ederiz.,(Yurt dışı talepler için lojman imkanımız vardır.)",HASTANE YÖNETİCİLERİ,hasta_hizmetleri,,,LÖSANTE ÇOCUK VE YETİŞKİN HASTANESİ,
,,,"Sağlıkta profesyonel yaklaşımı ve ileri teknolojisiyle sektörün çıtasını sürekli yükselten Medistate Kavacık Hastanesi 'Hasta Hizmetleri Bölümü""nde' görevlendirilmek üzere;, ,En az Önlisans tercihen Sağlık Kurumları İşletmeciliği/Sağlık Yönetimi bölümlerinden mezun,,Özel hastanelerde benzer bir pozisyonda en az 1 yıl görev almış,,BİLMED uygulamasına hakim,,Özel Sağlık Sigortası ve SGK süreçlerini bilen,,MS Office programlarını kullanabilen,,Takım çalışmasına yatkın,,Güler yüzlü, insan ilişkilerinde başarılı, iletişim yeteneği güçlü,,Tempolu ve yoğun çalışma ortamına, esnek çalışma saatlerine uyum sağlayabilen,,Dış görünüşüne ve kişisel bakımına özen gösteren,,Tercihen Anadolu Yakası’nda ikamet eden,,''Hasta Kabul Vezne Personeli'', aranmaktadır.",Hasta Kabul Vezne Personeli,hasta_hizmetleri,,,Medistate Kavacık Hastanesi,
Sürekli / Tam zamanlı,Satış,,"Uluslararasi Hasta Satis Departmaninda calismak uzere;, ,Ana dil seviyesinde ,(konuşma-yazma) yabancı dillerden en az birini bilen ,(Almanca, Fransızca, Arapça), ,Tercihen 2. dil olarak İngilizce bilen, ,Tercihen Sağlık Turizmi / Ağız ve Diş sağlığı alanında benzer pozisyonda,En ,az 6 ay 2 yıl arası deneyim sahibi, ,Etkin iletişim, problem çözme, ikna ve analiz etme yetkinliklerine sahip, ,MS Office programlarına hakim, ,Müşteri ve hedef odaklı, ,Takim çalışmasına yatkın,, , İstanbul / Anadolu yakasında ikamet eden Takım arkadaşı aramaktayız.",Uluslararası Hasta İlişkileri Uzmanı,hasta_hizmetleri,,Sağlık,SWİSSMED SAĞLIK HİZMETLERİ LİMİTED ŞİRKETİ,
,,,"Sanita Sağlık Grubu Uluslararası Hasta Hizmetleri Depatmanın'da  değerlendirilmek üzere;,Üniversitelerin ilgili bölümlerinden,minimum lisans düzeyinde mezun, ,İleri derecede İngilizce dil bilgisine sahip (2. dil tercih nedenidir),Tercihen yurtdışında yaşamış, bağlantıları devam eden,,Tercihen Sağlık Kuruluşlarında ,Pazarlama,Satış,Müşteri ilişkileri yönetimi konularında deneyim sahibi,,Performansa dayalı yüksek kazanç isteyen, ,Temsil ve iletişim yeteneği güçlü olan,Organizasyon becerileri gelişmiş,,Ekip çalışmasına yatkın ,ikna kabiliyeti yüksek, ,Aktif olarak araç kullanabilen,,Yurtiçi ,Yurtdışı seyahat engeli bulunmayan,,'Uluslararası Hasta İlişkileri Sorumlusu  ,arayışımız bulunmaktadır.,İŞ TANIMI,Yurtdışı Pazarına yönelik tüm Pazarlama,İş geliştirme,Satış faaliyetlerini uygulayıp takip edebilecek,,Kuruma yabancı hasta akışını sağlayabilecek,,Gelen tedavi taleplerine dönüş sağlayacak,hastaları ikna etme sürecini yönetebilecek,,Gelen hastasının tüm takip ,organizasyon,tedavi süreçlerini baştan sona yönetebilecek,,Yurtdışı tüm fuar, toplantı,organizasyon çalışmalarına katılıp,,Pazar trendlerinin de takibini yapmaktan sorumlu olunacaktır.",Uluslararası Hasta İlişkileri Sorumlusu,hasta_hizmetleri,,,AYDİLEK AĞIZ ve DİŞ SAĞLIĞI HİZMETLERİ LTD. ŞTİ. ,
,,,"Üniversitelerin ilgili bölümlerinden mezun, ,Daha önce sağlık sektöründe benzer görevde (kayıt, vezne, özel sağlık sigortası, anlaşmalı kurumlar, yatış, taburcu ) en az 1 yıl deneyimli,,Yoğun iş temposuna ayak uydurabilecek, ,İnsan ilişkileri kuvvetli, ,Esnek çalışma saatlerine uyum sağlayabilecek, ,Güler yüzlü, pozitif, ,Takım çalışmasına önem veren, ",GECE HASTA KAYIT YETKİLİSİ,hasta_hizmetleri,,,Central Hospital,
,,,"Büyüme hedefleri çerçevesinde modern yapısıyla yeni projelere imza atmakta  olan ,İstanbul Cerrahi Hastanesi'nde, görevlendirilmek üzere;,En az ön lisans mezunu,,Alanında en az 1 yıllık deneyime sahip,,Diksiyonu düzgün,,İletişim yeteneği güçlü,,Özel sağlık sigortası ve anlaşmalı kurumlar süreçlerine hakim,,Çalışma arkadaşlarıyla uyumlu, takım çalışmasına artı değer katabilecek,,MS Office programlarını etkin olarak kullanabilen,,Hasta ve hasta yakınlarının memnuniyeti perspektifinde empati kurabilecek,,Askerlik ile ilişiği olmayan (Erkek adaylar için),,""Misafir Hizmetleri Yetkilisi"", arayışımız bulunmaktadır.",Misafir Hizmetleri Yetkilisi,hasta_hizmetleri,,,İstanbul Cerrahi Hastanesi,
,,,"Hospitadent Dental Group bünyesinde görevlendirilmek üzere; Yurt dışından gelen hastaları organize edecek ve tedavi sürecini takip edecek,,En az lise mezunu,,Takım çalışmasına yatkın,,Hasta ve hasta yakınlarıyla etkili iletişim kurabilen,,Hasta memnuniyetine önem veren,,Sabırlı, güler yüzlü ve dinamik,,Tercihen Avrupa yakasında ikamet eden veya Mecidiyeköy şubemize ulaşımda güçlük çekmeyen,,Flemenkçe, bilen,,Tercihen ikinci dil bilen, (Almanca, Fransızca, Arapça, Rusça vb.),Tercihen Yabancı dil eğitimini yurtdışında tamamlamış,,""Yurtdışı Hasta Görevlisi,"" aranmaktadır.,İŞ TANIMI,Ağız ve Diş Sağlığının öncü ve lider kuruluşu olan grubumuz, yurtiçinde ,8, yurtdışında ,2, şubesiyle hastalarını gülümsetmeye; ,“Bütün İşimiz Diş”, çalışma anlayışı, ,“Biz Gülümsetmeyi Seviyoruz”, felsefesiyle ve alanında uzman çalışanlarıyla hizmet vermeye devam etmektedir. Ağız ve Diş Sağlığı alanında tecrübe edinmiş hekimler tarafından 2004 yılında kurulan Bağcılar şubemiz, gördüğü yoğun ilgi üzerine, ,Dental Sağlık Turizmi, ile de büyüme ivmesini arttırarak, Hospitadent Dental Group çatısı altında, Bağcılar, Fatih, Bakırköy, Mecidiyeköy, Çamlıca, Pendik, Frankfurt, Kayseri, Den Haag, Ürdün ve Şerifali ,olmak üzere toplamda ,11, şubeye ulaşmıştır., ,Hasta karşılama, bilgilendirme, randevu verme, yönlendirme gibi tedavi süreçlerinde aktif rol almak, , Kurumun yurt dışı süreçlerini yürütmek ve kuruma yeni müşteriler kazandırmak,",Uluslararası Hasta Görevlisi,hasta_hizmetleri,,,HOSPİTADENT ÖZEL SAĞLIK HİZMETLERİ SAN. VE TİC. A.Ş. ,
,,,"Kolan Hospital Grup Bünyesinde bulunan ,Beylikdüzü Kolan Hastanemiz'de ,istihdam edilmek üzere; ,""Gece Hasta Danışmanı"" ,arayışımız bulunmaktadır.,İŞ TANIMI,En az Lise ya da Önlisans mezunu, ,Tercihen sağlık sektöründe tecrübesi bulunan, ,Güleryüzlü, kişisel bakımına özen gösteren, ,Hasta ve hasta yakınlarının memnuniyeti odaklı çalışmayı ilke edinebilecek, ,Öğrenmeye açık,ekip çalışmasına yatkın, sorumluluk sahibi, ,Beylikdüzü ve civarında ikamet eden, ,MC Office programlarına hakim. ",Hasta Danışmanı(Beylikdüzü),hasta_hizmetleri,,,Kolan Hastanesi-PINAR MEDİKAL SAĞLIK VE EĞİTİM HİZMETLERİ İNŞAAT A.Ş. Büyükçekmece Sağlık ve Eğitim Hizm. İnş. A.Ş.,
,,,"~~Medicalpark İzmir Hastanesi'nde görevlendirilmek üzere;,Üniversitelerin lisans derecesinde mezuniyetine sahip,,İleri düzeyde Fransızca ve İngilizce bilgisine sahip, ,Sağlık Turizmi çerçevesinde transferi gerçekleşen misafirlerimizin  karşılamasını , ağırlamasını ve memnun şekilde uğurlanmasına destek olabilecek,,Yazılı ve sözlü tercümanlık, konaklama ve ulaşım hizmetlerini planlanan şekilde gerçekleşmesini sağlayacak,,Yabancı sigorta süreçlerinde acentelerle koordine çalışacak,,İletişim ve ilişki yönetimi yönü kuvvetli, , Araştırmacı ve ekip çalışmasına yatkın,,Tercihen yabancı uyruklu olan,,Sağlıkta dünyaca tanınan ABD menşeilli JCI (Joint Commission International) akreditasyon belgesine sahip olan Medicalpark İzmir Hastanesi, yukarıda belirtilen özelliklere sahip,“ULUSLARARASI HASTA HİZMETLERİ YETKİLİSİ”, aramaktadır.",Uluslararası Hasta Hizmetleri Yetkilisi,hasta_hizmetleri,,,Sentez Sağlık Hizmetleri A.Ş.,
,,,"Beylikdüzü Hastanemizde,Hasta Kayıt Yetkilisi,"",İŞ TANIMI,En az lise mezunu, ,Üniversitelerin Tıbbi Dökümantasyon ve Sekreterlik bölümünden mezun, ,Özel hastane bünyesinde, Hasta Kayıt Yetkilisi ,pozisyonunda en az 1 yıl deneyim sahibi,,ÖSS ve AK süreçlerine hakim, ,MS Office programlarını aktif kullanabilen, ,Ekip çalışmasını önemseyen ve Hasta Memnuniyeti odaklı, ,Beylikdüzü ve çevresinde ikamet eden. ",Hasta Kayıt Yetkilisi(Beylikdüzü),hasta_hizmetleri,,,Kolan Hastanesi,
,,,"0-35 yaşları arası Bayan ,,En az lise tercihen ön lisans mezunu,,Tercihen Sağlık Yönetimi, Halkla İlişkiler, Turizm Otelcilik, Muhasebe, mezunu,,Faturalandırma / Müşteri İlişkileri / Turizm alanlarında en az 2 yıl deneyimli,,Tercihen Hastane Kayıt Programı Kullanabilen,Hasta ve hasta yakınlarıyla etkili iletişim kurabilme becerisine sahip ,,,Ekip çalışmasına yatkın ,takipçi, problem çözebilme kabiliyetli ,,Dış görünüşüne özen gösteren prezantabl adaylar ",Hasta Kabul Görevlisi,hasta_hizmetleri,,,LADONNA ESTETİK,
