,genel_nit_is_tanimi,ilan_baslik,label
10,medikal ortak saglik guvenlik birimi olarak sirketlerin ozel saglik guvenlik plani ihtiyaclarina uygun ilerici kalici cozumler uretmek konusunda onemli deneyim bilgi birikimini barindiran insan hayatinin dunyadaki tartismasiz degerli unsuru olmasi ilkesine bagli turkiye lider osgb sidir genel mudurluk ekibi toplam sayisi gunden gune artmakta olan uzerinde deneyimli nitelikli kadrosu sagligi guvenligi ekibi turkiye ilinde zamanli koordineli sistem icerisinde sagligi guvenligi hizmetlerini sunmaktadir tehlike siniflarina uygun hizmet verebilme kapasitesinde olan turkiye onde gelen holding buyuk olcekli firmalarinin cozum ortagi olma basarisina sahip osgb sirketidir sirketlerin faaliyet alanlarina yonelik hava deniz limani tershane kampus sanayi kompleksi banka alisveris merkezleri yogun yasam alanlarinda sagligi guvenligi hizmetlerinde kapasitelerine uygun sundugu hizmet cesitlilikleri yerinde etkin kalici cozumler sunan surdurulebilir hizmet anlayisina sahip lider markalarin tercih ettigi osgb sirketidir genel nitelikler universitelerin muhendislik bolumlerinden mezun sinifi guvenligi uzmanlik sertifikasina sahip rafineri petrokimya kimya sleyen fabrika tecrubesi bulunan tercihen nebosh iosh sertifikasi bulunan tercihen ngilizce bilen erkek adaylar icin askerligini tamamlamis izni kapali alan yuksekte calisma skele tecrubeli sertifikali endustriyel montaj bakim tecrubeli tercihen patlamadan korunma dokumani sertifikasi bilgisi olan cozum odakli analitik dusunebilen planlama organizasyon problem cozme konularinda etkin takim calismasina yatkin gorev tanimi sagligi guvenligi ilgili ulusal uluslararasi mevzuat standartlar sirket standartlar dogrultusunda gerekliliklerin gerceklestirilmesi mevcut sistem uygulamalarinin gelistirilmesi sayili sagligi guvenligi kanunu guvenligi uzmanlarinin gorev yetki sorumluluklari hakkinda yonetmelik ilgili diger mevzuatlar kapsamindaki gorevlerin gerceklestirilmesi rehberlik risk degerlendirme calisma ortami gozetimi egitim bilgilendirme kayit lgili birimlerle sbirligi calismalarin takip edilmesi raporlanmasi kulturunu arttirici faaliyetlerin gerceklestirilmesi syeri hekimi diger saglik personelleri koordineli calisilmasi sagligi guvenligi ilgili yapilan calismalarin datalarinin yazilimina kaydinin yapilmasi genel niteliklerde bulunan kriterlere sahip adaylarin basvurularini bekliyoruz,guvenligi uzmani,is_guvenlik_ve_saglik
11,stanbul basaksehir sehir hastanesi projesinde gorevlendirilmek uzere universitelerin ilgili bolumlerinden mezun office uygulamalarina hakim stanbul basaksehir ikamet eden edebilecek basaksehir ulasim problemi olmayan yenibosna metro fatih ozel halkali kent hastanesi konut birlik sitesi tema park guzergâhinda servisimiz vardir yogun temposuna uyum saglayabilecek letisim becerileri guclu ekip calismasina yatkin teknikeri sinifi guvenligi uzmani alinacaktir tanimi birim sefi koordinator koordineli calisarak alinacak tedbirler ilgili onerilerde bulunmak uygulamanin takibini yapmak boyunca sahada kalarak saha denetimlerini yapmak eksiklikleri ilgili birimlere bildirmek takibini saglamak gunluk toolbox konusmalarini saha anlik egitimleri organize etmek gerceklestirmek kayit altina almak uygunsuzlugu tespit edilen calisanlarin uygunsuzluk tutanaklarini tutmak egitimlerini vermek makine ekipman kontrollerini yapmak periyodik kontrol surelerini takip etmek elektrikli ekipman kontrollerini yaparak eksik olanlarin aylik renk kodlamalarini yaptirmak arizali olanlarin kullanimini engellemek skele merdivenlerin kontrollerinin yetkili kisilerce yapilmasini saglamak eksiklerinin giderilmesi konusunda takipci olmak yasam hatlarinin emniyet kemerlerinin kontrollerini yapmak saft calismalari kritik calismalari yerinde takip etmek firma tarafindan acilan uygunsuzluklarin giderilmesini saglamak tekrarlanmamasi konusunda takipci olmak,guvenligi uzmani teknikeri,is_guvenlik_ve_saglik
12,tekirdag muratli daki prefabrik uretim tesisimizde calistirilmak uzere sinifi guvenligi uzman sertifikasina sahip takim arkadaslari aramaktayiz guvenligi alaninda deneyimli tekirdag ikamet eden sagligi guvenligi mevzuatina hakim ofis programlarini temel seviyede kullanabilen letisim becerileri yuksek ekip calismasina yatkin askerligini tamamlamis,guvenli uzmani,is_guvenlik_ve_saglik
13,stanbul anadolu avrupa yakasinda bulunan cesitli projelerde gorevlendirilmek uzere sagligi guvenligi sektorunden tecrubesi bulunan saha dokumantasyon konusuna hakim letisim becerileri yuksek takim calismasina yatkin arastirma gelistirme becerileri yuksek kendini gelistirmeye acik erkek adaylar icin askerlik engeli bulunmayan calistigi firmada devamli calisma arzusu olan guvenligi uzmani calisma arkadaslari aramaktayiz,guvenligi uzmani,is_guvenlik_ve_saglik
14,veya sinifi guvenligi uzmani sertifikasina sahip tercihen universitelerin muhendislik fakultelerinden mezun sagligi guvenligi kapsaminda guncel kanun yonetmeliklere hakim raporlama takip disiplinine sahip nsan iliskilerinde basarili diksiyonu duzgun kendisini ifade edebilen tercihen osgb tecrubesine sahip olan erkek adaylar icin askerlikle iliskisi olmayan surucu ehliyetine sahip aktif arac kullanabilen stanbul ilinde calisabilecek adaylarin basvurmalari rica olunur tanimi grup sirketlerimizden biri olan ortak saglik guvenlik birimi bunyesinde zamanli olarak sagligi guvenligi mevzuat takibini yapmak kurum icerisinde uygulamak denetlemek faaliyetlerini raporlamak syerindeki tehlikeleri saptamak risk degerlendirmesini yapmak riskleri ortadan kaldirici onlemler almak uygulamak periyodik kontrol bakim olcumleri planlamak egitimlerini belirlemek uygulamak,guvenligi uzmani,is_guvenlik_ve_saglik
15,ekip calismasina uygun seyehat engeli olmayan guvenligi sagligi mevzuatina hakim sinifi sagligi guvenligi sertifikasina sahip aktif arac kullanabilen nsan iliskilerinde basarili guleryuzlu hizli dogru karar verebilme yetisine sahip ngilizce bilen erkek adaylar icin askerlik hizmetini tamamlamis tanimi sayili sagligi guvenligi kanunu yonetmelikleri kapsaminda calismalarin yapilmasi yapilan calismalarin takibi devamliliginin saglanmasi sirkulasyondan dolayi olusan eksik egitim periyodik muayenelerin takibi eksiklerin tamamlanmasi icin ilgili kisilerle beraber planlamalarin yapilmasi sirketin evrak dokumantasyon sistemine prosedurlerine uygun calisilmasi,sinifi guvenligi uzmani,is_guvenlik_ve_saglik
16,turkiye ozel hastaneciligin onculerinden medicana saglik grubu yili asan saglik deneyimi yatirimlarini gelecegin saglik hizmeti standartlarini belirleme yolunda ilerleyisini surduruyor medicana saglik grubu basarisini turkiye deki yeni yatirimlari kadikoy bursa zincirlikuyu atasehir zmir hastaneleri guclendirirken yakin cografyadaki diger ulkelere tasima vizyonuyla hareket ediyor dunyanin sayili ozel saglik yatirimlari arasinda gosterilen hastaneden genel amacli hastaneleri asan profesyonel calisandan olusan medicana saglik grubu turkiye basta stanbul ankara olmak uzere ilinde bransta saat hasta guvenligi hasta bakimi kalite standartlarinda hizmet veriyor alanda gelecegin saglik hizmet standardini belirleyen medicana saglik grubu hastanelerimizde calismak uzere ilkogretim mezunu tercihen kapali acik alanda hasta bakim deneyimi olan hasta guvenligi memnuniyeti odakli calisabilen kisisel mesleki gelisimine onem veren letisimi kuvvetli vardiyali calisabilecek tani tedavi yaklasimlar konusunda bilgi deneyim sahibi yardimci saglik personeli ariyoruz tanimi hasta transferlerinde hastalarin tasinmasina yardimci olmak hasta bakimi pozisyon degisimi sirasinda hemsirelere destek vermek,yardimci saglik personeli,is_guvenlik_ve_saglik
17,genel teli kler tanimi ankara inde hizmet veren ortak saglik guvenlik birimimizde calisacak sureli sinifi guvenligi uzmani ariyoruz nitelikler sinifi guvenligi uzmanligi sertifikasina sahip mevzuatina hakim sinifi surucu belgesine sahip office uygulamalarina hakim erkek adaylar icin askerlikle ilisigi bulunmayan tanimi guvenligi ilgili mevzuatlara uygun olarak sorumlusu bulundugu projelerde gerekli calismalarin yapilmasinin saglanmasi risk analizleri yapilmasi gerekli tedbirlerin alinmasinin saglanmasi calisanlara mevzuata uygun sagligi guvenligi egitimlerinin planlanmasi egitimlerin verilmesi acil durum planlarinin hazirlanmasi acil durum ekiplerinin olusturulmasi acil durum tatbikatlarini yapilmasi syerinde sagligi guvenligi yonunden yapilmasi gereken periyodik bakimlarin plânlanmasi uygulamada gerekli kontrollerin yapilmasi syerinde kaza yangin veya patlamalarin onlenmesi icin mevzuata uygun calismalar yapilmasi gerekli kontrollerin gerceklestirilmesi calisma ortami gozetiminin saglanmasi,guvenligi uzmani,is_guvenlik_ve_saglik
18,ankara saraykoy deki fabrikamizda faaliyet gosteren guvenligi departmanimizda gorevlendirilmek uzere asagidaki niteliklere uygun sagligi guvenli yetki alinacaktir universitelerin ilgili bolumlerinden mezun leri duzeyde ngilizce bilgisi olan sletmelerde cevre sagligi guvenligi yonetimi uygulamalari ilgili minimum guvenligi tecrubesi bulunan esnek calisma saatlerine uyum saglayabilen gerektiginde yurtdisi projelerinde gorev alabilecek ohsas dokuman yonetim sistemini bilen office programlarina hakim olmak bakanlik onayli sinifi guvenligi sertifikasina sahip olmak ohsas standartlarina hakim olmak pratik cozum uretebilen analitik dusunce yapisina sahip etkin iletisim becerisine sahip nsan iliskileri kuvvetli ekip calismasina yatkin,guvenligi muhendisi,is_guvenlik_ve_saglik
19,sagligi guvenligi konularinda faaliyet gosteren sirketimizin ortak saglik guvenlik birimlerinin cozum ortakligi sundugu firmalarda gorevlendirilmek icin universitelerin ilgili fakultelerinden mezun veya sinifi guvenligi uzmani sertifikasina sahip sagligi guvenligi ilgili yasal mevzuatlara hakim sagligi guvenligi yonetim sistemleri teknik emniyet yangin guvenlik egitim saglik guvenlik plani risk analizi gibi konularda mevzuat saha uygulamasi teknik egitim tecrubesine sahip acil durum plani hazirlanmasi kaza istatistiklerinin olusturulmasi konularinda bilgi tecrube sahibi sagligi guvenligi kurul toplantilarina katilmis raportor olarak gorev almis sagligi guvenligi kapsaminda egitim ihtiyac analizini yapip gerekli egitimleri verebilecek duzenli risk degerlendirmesini yaparak alinacak tedbirler konusunda onerilerde bulunacak sagligi guvenligi faaliyetlerini takip edecek denetimlerle gerekli mudahaleleri yapacak letisimi sunum yetenegi kuvvetli planlama organizasyon analitik dusunme yetenegi gelismis seyahat engeli olmayan aktif arac kullanabilen erkek adaylar icin askerlik hizmetini tamamlamis guvenli uzmanlari aramaktayiz,guvenligi uzmani,is_guvenlik_ve_saglik
20,universitelerin maden muhendisligi makine muhendisligi elektrik muhendisligi metalurji muhendisligi bolumlerinden mezun calisma bakanligi onayli sinifi veya sinifi guvenligi uzmani sertifikasina sahip olmak tercihen sinifi tehlikeli sinifta alan endustri tecrubesine sahip tercihen yeralti mekanize veya yeralti madeni ilgili mevzuatlara hakim sagligi guvenligi yonetim sistemleri yangin guvenlik egitim saglik guvenlik plani risk analizi konularda saha uygulamasi teknik egitim tecrubesine sahip kaza olay arastirma raporlamasi yapabilmek askerlik gorevini tamamlamis office programlarini derecede kullanabilen tercihen duzeyde ngilizce bilgisi olan sinifi surucu belgesi olan aktif arac kullanabilen seyahat engeli bulunmayan elazig veya tercihan etikrom lojmanlari bolgesinde ikamet edebilecek takim arkadasi aramaktayiz tanimi krom tesisleri calisanlari yukleniciler maden sahasi fabrika alani dahil olmak uzere calisanlarin sagligi guvenligi mevzuatina uygun calismasini saglamak bunun icin gerekli calismalari izlemek yurutmek kontrol etmek saha denetimleri yapmak tehlikelerin tanimlanmasi risk degerlendirmesi yapmak mevzuatin gerektirdigi belge dokumanlarin zamaninda eksiksiz hazirlanmasi oryantasyon egitimleri genel egitimlerinin verilmesi saha denetimlerinin gunluk olarak raporlanmasi konusundaki gerekli cozumleri ilgili departmanlarla gelistirmek uyarlamak,guvenligi muhendisi,is_guvenlik_ve_saglik
21,tercihen universitelerin muhendislik bolumlerinden mezun sinifi guvenligi uzmanligi sertifikasina sahip sagligi guvenligi ilgili mevzuatlara hakim saha uygulamalari konusunda deneyimli tercihen derecede ngilizce bilen office programlarini etkin duzeyde kullanabilen analitik dusunme problem cozme neden arastirma etkin aksiyon takipleri konusunda istekli yetkin takim calismasina yatkin iletisim becerileri guclu planlama raporlama becerileri gelismis proje bazli calismalar konusunda tecrubeli seyahat engeli olmayan sinifi ehliyeti olan aktif arac kullanabilen erkek adaylar icin askerlik hizmetini tamamlamis stanbul avrupa yakasinda ikamet eden arnavutkoy avcilar esenyurt buyukcekmece beylikduzu tanimi konteyner tasimaciligi yaptigimiz depo garajlarimizdan sorumlu olacaktir sagligi guvenligi ilgili yasal yukumluluklerin yerine getirilmesi uygulamalarin surekliliginin saglanmasi faaliyetlerin sagligi guvenligi mevzuatina genel guvenligi kurallarina uygun olarak surdurulmesi risk analizi gerekli onlemlerin zamaninda alinmasi ilgili raporlamalarin yapilmasi sagligi guvenligi konusunda egitimlerin verilmesi faaliyetlerinin takip edilmesi denetimlerle gerekli mudahalelerin yapilmasi sagligi guvenligi uygulamalarinin standardinin artirilmasina katkida bulunulmasi,guvenligi uzmani,is_guvenlik_ve_saglik
22,adecco grup merkezi svicre fazla ulke bolgede yaklasik calisani subesiyle uzerinde kisiye imkani saglayarak uzerinde firma bulusturan adecco nsan kaynaklari istihdam cozumleri konusunda dunya lideri olan adecco global bakis acisi lokal ihtiyaclarin cozumlenmesinde genis bilgi birikimini musterileriyle paylasmaktadir adecco group fortune firmasi olup swiss exchange borsanina kotedir danismanligini yapmakta oldugumuz uluslararasi sivil toplum kurulusu icin saglik aracisi aramaktayiz saglik aracisi tanimi mobil hizmet biriminin nakil aracinin hizmet sundugu toplum icerisinde yasayan ihtiyaci olan kisileri saptar koruyucu saglik hizmetlerine erisimi saglar saglik aracisi hizmetlerini aktivitelerini hemsi sosyal hizmet uzmaninin supervizyonu altinda surdurur cevresine hastaliklari erken olumleri onleme konusunda bilgi kaynagi kisi model olur hastalik erken olumleri onleme sagligi gelistirme bilgisinin hedef nufus icerisinde yayilmasini saglar toplum icerisindeki acil vakalar kanamali atesli ishal kusma gibi acil durum ifade eden durumlari saptar saglik kuruluslarina yonlendirilmesinde destek saglar ozellikle dogum oncesi sonrasi bakim almamis gebe bebek grubu kadinlari saptayarak hizmetlere erisimlerinde aracilik yapar mevsimlik tarim iscisi olarak calisan ailelere tarlada saglikli yasam calisma alanlari olusturma konusunda bilgi verir hekim hemsire tarafindan muayenesi yapilan kisilerin sunulan onerileri anlamasinda yardimci olur mesajlarin dogru aktarildigindan emin olur yapilan onerilerin davranisa donusmesi icin kisileri ziyaret destekleyici calismalari yapar mobil hizmet birimlerinin organize edecegi farkindalik toplantilarina katilim saglanmasi konusunda caba harcar hastaliklari erken olumleri onleme konusunda verilen temel mesajlarin egitimin kulture uygun duzenlenmesine katki verir erken evliliginin onlenmesi yildan kisa gebelik araliginin onlenmesi gibi davranislarin kulturun parcasi haline gelmesi icin uygun mekanizmalarin olusturulmasina rehberlik eder psiko sosyal sorunu olan siddete ugrayan kisilerin sosyal hizmet uzmani gorusmesini saglar toplumda sosyal destek mekanizmalarinin kurulmasina yardimci olur hekim sosyal hizmet uzmani tarafindan yapilan onerilerin davranisa donusmesi icin kisileri ziyaret destekleyici calismalari yapar sahada duyum aldigi saglik koruma riski bulunan konulara madde kullanimi cocuk yasta evlilik girisimi bulasici hastalik iliskin ekibi bilgilendirir onlem alinmasina destek olur turkiye deki kayit sureci sosyal uyum yardimi gibi turkiye yasayan yabancilarin haklari konularinda temel bilgileri yayginlastirir ihtiyac sahibi nufusu tespit ederek sosyal hizmet uzmani gorusmelerini saglar htiyac sahibi kisilerin saglik koruma alanlarinda ihtiyac duyduklari hizmetlere nakil araci erisimlerini kolaylastirmak uzere kisilere eslik eder asgari yeterlilik deneyim ilkogretim mezunu olmak hedef grubun mensup oldugu topluluk icinden gelismis liderlik becerilerine sahip olmak arapca kurtce ngilizce biliyor olmak tercih sebebidir microsoft office windows tabanli uygulamalari kullanabilmek calismaya engel herhangi saglik sorunu olmamak etkin iletisim becerisine gelismis sosyal sozel beceriye sahip olmak hassas gruplarla gocmen kadin erkek cocuk engelli yasli calisma alaninda deneyim sahibi olmak tercih sebebidir saha deneyimine sahip gonullu olmak tercih sebebidir adana bursa zmir mersin sanliurfa illerinde ikamet eden veya ikamet edebilecek olmak sahada kirsal alanlarda calismaya uygun olmak turlu fiziki iklim kosullarinda calisma seyahat engeli olmamak calismaya engel herhangi saglik sorunu olmamak esnek calisma saatlerinde calismaya uygun olmak erkek adaylar icin askerlikle iliskisi bulunmamak veya muvazzaflik hizmetini yapmis yahut sonuna kadar tecilli olmak adecco skur denetiminde tarihli lisans sahibi ozel istihdam burosudur,saglik aracisi,is_guvenlik_ve_saglik
23,sinifi guvenligi uzmani belgesi sahibi sagligi guvenligi mevzuat yonetmeliklerine hakim office programlarina bilgisayar kullanimina derecede hâkim gerekli raporlamalari bilgisayar ortaminda yapabilen takim calismasina yatkin analitik dusunme yetisine sahip sorumluluk sahibi disiplinli nsan iliskileri iletisimi kuvvetli organize olabilen sonuc odakli calisabilen sahada uygulamada tecrubeli erkekler adaylar icin askerlik hizmetini tamamlamis,guvenligi uzmani,is_guvenlik_ve_saglik
