,genel_nit_is_tanimi,ilan_baslik,label
10,acibadem markasi dunyanin buyuk ikinci entegre saglik hizmetleri zincirinin fark yaratan deger katmakta sigorta satis uzmani analitik yaklasim problem cozme ogrenmeyi ogretmeyi seven yaptigi sonuna kadar takip ederek yapis seklinde mukemmellige asagidaki ozelliklere sahipseniz mutlu calisanlarin mutlu sirketleri mutlu sirketlerin basariyi getirdigine inanan tanimi acibadem sigorta markasinin gucu portfoy olusturabilecegine inanan veya portfoyu olup calismalarini acibadem sigorta markasi altinda devam ettirmek isteyen saglik hayat ferdi kaza elementer sigorta urunlerinin satisinin yapilmasi htiyac analizi yaparak musteri istek beklentilerinin karsilanmasi satis sonrasi musteri memnuniyetinin saglanmasi,sigorta satis uzmani stanbul,sigorta_acente_danisman
11,universitelerin yillik egitim veren muhendislik statistik ekonomi aktuerya sletme veya ktisat bolumlerinden mezun veya finans alaninda yuksek lisans yapmis sigorta veya finans sektorunde deneyimi bulunan tercihen underwriting yatirim aktuerya denetim hisse senedi brokerligi alanlarinda tecrubeli leri duzeyde sozlu yazili ngilizce bilgisine sahip office programlarini ileri seviyede kullanabilen mali tablo okuyup yorumlayabilen mali rapor analizi yapabilen kanun mevzuatlari birimi cercevesinde arastirip yorum yapabilecek analitik yonu guclu proaktif cozum odakli yaklasim sergileyen etkin yazili sozlu iletisim becerisine sahip arastirmaci yani guclu gelistirme konularinda merak sahibi sayida farkli sureci ayni anda yurutebilen odakli calisabilen yurtici yurtdisi seyahat engeli bulunmayan erkek adaylar icin askerlik durumu tamamlanmis olan tanimi basta siber sorumluluk yonetici mesleki sorumluluk sigortalari olmak uzere finansal sigortalar urunlerinde teklif taleplerinin verilen takvim tarihleri cercevesinde degerlendirilmesi risk analizi degerlendirme faaliyetlerinin sirket kural hedef oncelikleri paralelinde yurutulmesi yurtici yurtdisi satis kanallariyla ortaklarimizla portfoy gelistirilmesi urun reasurans calismalarinin yapilmasi yeni urun gelistirme konusunda calismalarin yapilmasi sureclerin takibi satis kanallarinin gelistirilmesi satis destek faaliyetlerinin yurutulmesi gerekli periyodik departman raporlarinin yapilmasi urun marketing faaliyetlerinin yurutulmesi urun hukuki altyapi arastirma degerlendirmelerinin yapilmasi gelecege tutkuyla yuruyenlerin tercihi olan allianz yerini almak ister misin yukaridaki maddeler seni anlatiyor sana gore olan tanimini tutkuyla basariyla yerine getirebilecegine inaniyorsun yeni arkadasimiz olmak icin bekliyorsun seni finansal sigortalar uzmani pozisyonumuza basvurmaya bekliyoruz,finansal sigortalar uzmani,sigorta_acente_danisman
12,lise tercihen universite mezunu ofis icerisinde calisacak sigorta sektorunde teknik personel satis pozisyonlarinda tecrubeli tercihen elementer saglik bransinda alli sompo ethi sigorta urun ekran bilgisine sahip segem belgesi olan letisim ikna becerileri gelismis diksiyonu duzgun guleryuzlu musteri odakli motivasyonu yuksek hedefler dogrultusunda calisabilecek sigorta sektorunde kariyer hedefleyen erkek adaylar icin askerligini tamamlamis satis temsilcisi alinacaktir gorev yeri ofis cepa yaninda bulunan kent merkezi tanimi ofis ortaminda musterilerle agirlikli olarak telefonla gerektiginde yuzyuze iletisim kurarak musteri portfoyumuzdeki mevcut musterilerimizin sigorta yenilemelerini gerceklestirecek potansiyel musterilere sigorta urunlerinin satisini yapacak takim arkadaslari aramaktayiz kurumsal profesyonel ortamda calismak isteyen sabit maasla yetinmeyip daha ureterek daha fazla kazanmayi hedefleyen uzun yillar bizimle calisacak adaylarimizin basvurularini bekliyoruz sirketimiz ilgili detay bilgilere adresimizden ulasabilirsiniz,gorta satis uzmani,sigorta_acente_danisman
13,genel teli kler saglik sigortasi satisinda deneyimli tercihen yuksek okul mezunu anadolu yakasinda ikamet eden sigorta mevzuatina hakim sozlu ifade temsil yetenegi gelismis nsan iliskileri guclu ikna kabiliyeti yuksek kendine ozen gosteren planli calisma disiplinine sorumluluk duygusuna sahip office programlarina hakim ekip calismasina uyumlu hedef cozum odakli erkek adaylar icin askerligini tamamlamis acenteligimizin gucune katacak bayan takim arkadaslari ariyoruz tanimi mevcut saglik portfoyumuzun takibi yenileme gorusme operasyonunu yurutmek elementer brans musterilerimize saglik sigortasi satisi gerceklestirmek,sigorta danismani,sigorta_acente_danisman
14,danismanligini yaptigimiz global musterimiz icin musteri hizmetleri satis sureclerinde almak uzere satis danismanlari ariyoruz tanimi kredi karti koruma kimlik koruma telefonu sigortalari seyahat hukuksal koruma sigortalari gibi sigorta asistans hizmetlerini hedef musterilerle bulusturmak aranilan teli kler tercihen cagri merkezinde olmak uzere satis deneyimi olan sozel ifade becerisi ikna yetenegine sahip letisim yetenegi guclu diksiyonu duzgun satisa yatkin telefonla satis yapabilecek sosyal yonu kuvvetli takim calismasina uyumlu office genel bilgisayar kullanimina hakim lise mezunu happy nsan kaynaklari turkiye kurumu numarali izin belgesi faaliyetlerini surdurmektedir,sigorta satis danismani,sigorta_acente_danisman
15,acibadem sigorta saglik sigortalarinda uzmanlasmis alana yogunlasmis kurum olmanin gucuyle sektorunde hizli buyuyen sirkettir guclu hissedar yapimiz sektore veren oncu uygulamalarimizla acibadem markasi altinda dunyanin buyuk ikinci entegre saglik hizmetleri zincirinin parcasiyiz sirketimiz etkin mali yonetim politikalari gucune katarak yandan calismalarinda paydaslarina fark yaratan deneyimler sunmakta diger yandan hizmet verdigi sektorleri gelistirmekte deger katmakta saglik sigortalari alaninda stratejik yaklasimlara liderlik etmektedir buyuyen organizasyonumuzda iliski yonetimi kuvvetli isinin siki takipcisi verimlilik odakli birliktelikleri yaratarak katacak sigorta ekip yoneticisi adaylari ariyoruz acibadem sigorta guney anadolu bolge mudurlugu gorevlendirilecek olan basarili adaydan bulundugu gorevde analitik yaklasim problem cozme yeteneklerini kullanmasi ogrenmeyi ogretmeyi seven organizasyon kulturu icerisinde yaptigi sonuna kadar takip ederek degisim yonetimine yapis seklinde mukemmellige katkida bulunmasi beklenmektedir eger asagidaki ozelliklere sahipseniz mutlu calisanlarin mutlu sirketleri mutlu sirketlerin basariyi getirdigine inanan tanimi calistigi ofisin sorumlulugunu ustlenmek ekibinin proaktif bakis acisi etkin ihtiyac analizi yaparak musteri beklentilerini karsilayacak sekilde calismasini saglamak kendine bagli ekibin hedef faaliyetlerini takip ederek satis hedeflerinin gerceklestirilmesini saglamak ekibinin performansini takip ederek geri bildirimlerde bulunarak bolge mudurune raporlamak performans verimlilik gibi kriterleri onunde bulundurarak kendisine bagli ekibin egitim ihtiyaclarini belirleyerek ilgili egitimlerin verilmesini saglamak goreve yeni baslayan satis ekibinin adaptasyonu ilgili olarak kocluk yaparak basinda egitim vermek yurutulen faaliyetlerin ilgili yonetmelik kurallarina uygun olarak gerceklestirilmesini saglamak,sigorta ekip yoneticisi,sigorta_acente_danisman
16,acibadem sigorta saglik sigortalarinda uzmanlasmis alana yogunlasmis kurum olmanin gucuyle sektorunde hizli buyuyen sirkettir guclu hissedar yapimiz sektore veren oncu uygulamalarimizla acibadem markasi altinda dunyanin buyuk ikinci entegre saglik hizmetleri zincirinin parcasiyiz sirketimiz etkin mali yonetim politikalari gucune katarak yandan calismalarinda paydaslarina fark yaratan deneyimler sunmakta diger yandan hizmet verdigi sektorleri gelistirmekte deger katmakta saglik sigortalari alaninda stratejik yaklasimlara liderlik etmektedir buyuyen organizasyonumuzda iliski yonetimi kuvvetli isinin siki takipcisi verimlilik odakli birliktelikleri yaratarak katacak sigorta ekip yoneticisi adaylari ariyoruz acibadem sigorta orta anadolu bolge mudurlugu gorevlendirilecek olan basarili adaydan bulundugu gorevde analitik yaklasim problem cozme yeteneklerini kullanmasi ogrenmeyi ogretmeyi seven organizasyon kulturu icerisinde yaptigi sonuna kadar takip ederek degisim yonetimine yapis seklinde mukemmellige katkida bulunmasi beklenmektedir eger asagidaki ozelliklere sahipseniz mutlu calisanlarin mutlu sirketleri mutlu sirketlerin basariyi getirdigine inanan tanimi calistigi ofisin sorumlulugunu ustlenmek ekibinin proaktif bakis acisi etkin ihtiyac analizi yaparak musteri beklentilerini karsilayacak sekilde calismasini saglamak kendine bagli ekibin hedef faaliyetlerini takip ederek satis hedeflerinin gerceklestirilmesini saglamak ekibinin performansini takip ederek geri bildirimlerde bulunarak bolge mudurune raporlamak performans verimlilik gibi kriterleri onunde bulundurarak kendisine bagli ekibin egitim ihtiyaclarini belirleyerek ilgili egitimlerin verilmesini saglamak goreve yeni baslayan satis ekibinin adaptasyonu ilgili olarak kocluk yaparak basinda egitim vermek yurutulen faaliyetlerin ilgili yonetmelik kurallarina uygun olarak gerceklestirilmesini saglamak,sigorta ekip yoneticisi,sigorta_acente_danisman
17,acibadem markasi dunyanin buyuk ikinci entegre saglik hizmetleri zincirinin fark yaratan deger katmakta sigorta satis uzmani analitik yaklasim problem cozme ogrenmeyi ogretmeyi seven yaptigi sonuna kadar takip ederek yapis seklinde mukemmellige asagidaki ozelliklere sahipseniz mutlu calisanlarin mutlu sirketleri mutlu sirketlerin basariyi getirdigine inanan tanimi acibadem sigorta markasinin gucu portfoy olusturabilecegine inanan veya portfoyu olup calismalarini acibadem sigorta markasi altinda devam ettirmek isteyen saglik hayat ferdi kaza elementer sigorta urunlerinin satisinin yapilmasi htiyac analizi yaparak musteri istek beklentilerinin karsilanmasi satis sonrasi musteri memnuniyetinin saglanmasi,sigorta satis uzmani bolgeler,sigorta_acente_danisman
18,holdingimiz bunyesinde degerlendirmek uzere sigortacilik mevzuatina hakim operasyonel sureci yonetebilecek sonuc odakli calisacak sigorta teknik personeli aramaktayiz universitelerin ilgili bolumlerinden mezun elementer saglik sigorta branslarindan sektor deneyimine sahip sigorta sirketlerinin ekranlarini kullanarak saglik kasko trafik konut yangin branslarinda teklif calisabilen sigorta sirketlerinin urun uygulamalarini derecede bilen hasar police uretim tahsilat sureclerini bilen birlikte calistigi ekibe sirkete deger katabilen pratik sorun cozme organize becerisine sahip olan sigorta teknik tercihen yazilim programina hakim segem sertifikasina sahip letisim sunum raporlama becerisi gelismis aktif arac kullanabilen,sigorta teknik personeli,sigorta_acente_danisman
19,stanbul beylikduzun sigorta portfoy yonetmeni teknik personel beylikduzu bolgesine yakin ikamet eden adaylar oncelikli degerlendirmeye alinacaktir tanimi,sigorta portfoy yonetmeni,sigorta_acente_danisman
20,dort yillik universite veya yillik bankacilik borsa finans finans isletme maliye menkul kiymetler sermaye piyasasi muhasebe para sermaye yonetimi pazarlama sigortacilik meslek yuksek okullarindan mezun sigorta satis veya teknik operasyonda yillik deneyim sahibi tercihen sigorta sirketi ekranlarini kullanabilen segem sertifikasi olan temsil becerisi yuksek letisim yetenegi kuvvetli takim calismasina yatkin musteri odakli erkek adaylar icin askerlik hizmetini tamamlamis tanimi bagli bulundugu sigortacini magazasinda sirket hedefleri dogrultusunda mevcut musteri portfoyune yeni musterilere hayat saglik elementer sigorta urunleri sunmak urunlerin aktif olarak satisini yapmak magazanin teknik operasyon islerinin magaza mudurunun koordinasyonu yurutmek,sigorta danismani goztepe subesi,sigorta_acente_danisman
21,sigorta acenteligimize buro islemlerini yurutecek bilgisayar kullanmasini bilen diksiyonu guzel sigortacilik sektorunde yetistirilmek uzere yardimci eleman aranmaktadir,yetistirilmek uzere sigorta elemani,sigorta_acente_danisman
22,radisson istanbul ottomare otelimizin satis pazarlama departmaninda gorevlendirilmek uzere asagidaki niteliklere sahip acente satis muduru pozisyonunda adaylar aranmaktadir universite yuksek okullarin ilgili bolumlerinden mezun derecede ngilizce bilen sirket portfoyu olan tercihen havaalani bolgesi tecrubesi olan benzer pozisyonda deneyimli hizmet sektorunde kariyer hedefi olan butce raporlama yapabilecek organizasyon takip yetenegi guclu misafir memnuniyeti odakli calismayi ilke edinmis temsil kabiliyeti iletisim becerileri gelismis dinamik analitik dusunebilen problem cozme muzakere becerilerine sahip takim calismasina yatkin liderlik yetkinliklerine sahip proaktif ikna kabiliyeti yuksek kisisel sunum yetenegine sahip gorunumu kisisel bakimina ozen gosteren sinifi ehliyet sahibi aktif arac kullanabilen erkek adaylar icin askerlikle ilisigi olmayan esnek yogun calisma saatlerine uyumlu seyahat engeli olmayan,acente satis muduru,sigorta_acente_danisman
23,genel teli kler tercihen segem tarafindan verilen teknik personel yetki belgesine sahip allianz sigorta saglik ekranina urunlerine hakim kabiliyeti iletisim becerileri guclu profesyonel gorunumune onem veren office uygulamalarini etkin kullanabilen tercihen saglik sigortalari alaninda tecrubesi olan tercihen ngilizce bilen erkek adaylar icin askerlik hizmetini tamamlamis tercihen sigara kullanmayan stanbul anadolu yakasi ikamet eden yasini asmamis bayan tanimi sigortacilik sektorunde turkiye onde gelen firmalarindan olan sirketimizin saglik bransinda calisacak sigorta policelerinin hazirlanmasi yenileme takibi,saglik sigortasi uzmani,sigorta_acente_danisman
24,genel teli kler tanimi universite lisans mezunu veya universitelerin yillik sigortacilik bolumu mezunu isletme iktisat okullar mezunu olmak sigorta telefonda satis pazarlamada dalinda calismis olmak segem belgesine olmak sahip olmak sigorta urunlerine hakim tercihen saglik yangin elementer brans urunlerini derecede bilen polisoft sigorta programini derece kullanabilen bilgisayari kullanabilen ekip calismasina uygun diksiyonu duzgun bakimli duzenli prezantabl olan kariyer yuksek hedefi olan degisime gelisime acik maas yemek sosyal haklar dahilinde sigorta teknik personeli aramaktayiz fotografsiz dikkate alinmayacaktir,elementer gorta elemani,sigorta_acente_danisman
25,yillik bankacilik sigortacilik tercihen yillik universite mezunu yillik sigortacilik deneyimi olan sigorta acenteleri teknik personel egitimlerini tamamlamis sertifikasini almis segem office sigorta sirketi programlarina hakim analitik dusunce yapisina sahip problem cozme iliski yonetimi yetkinliklerin guclu ekip calismasini ekip basarisini onemseyen diksiyonu duzgun gorunusune onem veren prezantabl musteri memnuniyeti odakli calisan sinifi ehliyeti olan aktif arac kullanabilen askerlik hizmetini tamamlamis erkek adaylar icin tanimi yukaridaki niteliklere sahip tecrubeli sigorta danismani ariyoruz,sigorta danismani,sigorta_acente_danisman
