calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"Üniversitelerin lisans bölümlerinden mezun,Bilgi Teknolojileri alanında en az 3-5 yıl deneyimli, Teknolojiyi takip edecek derecede İngilizce bilgisine sahip, Sistem, Network ve son kullanıcı desteği verebilecek, Microsoft Server DNS, AD, GPO, Vmware ve Netapp gibi hizmetler konusunda bilgi sahibi, MS Office programlarına hakim, İnsan ilişkileri güçlü, ekip çalışması ve iş birliğine yatkın, Problem çözme, analitik düşünme yetkinliğine sahip, çözüm odaklı, İstanbul Anadolu yakasında veya Kocaeli bölgesinde ikamet eden/edebilecek olan., İŞ TANIMI, Farplas; yurt içinde ve yurt dışında üretim yapan, başta Toyota, Renault, Hyundai, Ford, Tofaş-Fiat olmak üzere otomotiv ana sanayi firmalarına, 4 üretim tesisinde, 1800 kişilik çalışanıyla araç içi-dışı trim plastik parçaların ürün gerçekleştirme sürecinin (tasarım-geliştirme, kalıp, proje yönetimi, seri üretim, satış sonrası destek) tamamında çözüm ortağı olarak hizmet etmektedir. Farplas, Bilgi Teknolojileri departmanında Sistem Destek Uzmanı olarak çalışacak takım arkadaşı arıyor., Sunucular üzerinde çalışan yazılımların ve sistemlerin yedeklerin alınması ve bakımlarının yapılması, Sanal sunucu ve sanal depolama sistemlerine destek verilmesi, Çalışan sistemler üzerinde kullanıcı açılması ve yetkilerin verilmesi, sistem kayıtlarının takip edilmesi,Bilgi sistemleri güvenlik politikaları, standartları ve uygulamaları konusunda araştırmalar yapılması ve uygulamaya alınması,Son kullanıcıya PC, server, yazılım, network altyapıları ve telefon sistemleri konusunda destek verilmesi, Üretim tesislerinde keşif, analiz, bakım ve kurulum gibi çalışmaların yapılması,Yedekleme yazılımı ve sistemleri ile arşivleme sistemlerinin takibinin yapılması.",Sistem Destek Uzmanı,sistem_yonetimi,,,FARPLAS OTOMOTİV A.Ş.,
,,,"Kale Grubu, 2010 yılında dünya havacılık sektörünün önde gelen kuruluşlarından United Technologies Corporation (UTC) bünyesinde bulunan Pratt & Whitney ile ortaklık yaparak, Kale Pratt & Whitney Uçak Motor San. A.Ş’yi kurmuştur. Kale Pratt & Whitney’in, Ege Serbest Bölgesi’nde toplam 16.250 m2’lik kapalı alanı olup, içerisinde çok özel prosesleri barındıran Türkiye’nin önde gelen havacılık firmalarındandır. %51 Kale Grubu, %49 Pratt & Whitney ortaklığı ile kurulmuş olan şirketin , esas faaliyet sahası uçak motor parçaları ve alt montaj grupları üretimidir. Şirket mevcut fabrikasında 2014 yılında üretim faaliyetlerine başlamıştır. ,Üretim teknolojisi olarak pek çok motor parçasını yaklaşık 500 civarında nitelikli çalışanı ile, yeni nesil çok eksenli takım tezgahı, 5X Lazer, Su jeti ve Tel Erezyon ile kesim, Hydroform, Sıcak ve Soğuk Şekillendirme, Mekanik Pres, Otomatik Tig ve Elektron Işın Kaynağı, Plazma (HVOF) Kaplama, her türlü Tahribatlı ve Tahribatsız Muayene Yöntemleri, Vakum Isıl İşlem fırını ve Super Clean proseslerini aynı çatı altında birleştirmiş olup; titanyum, alüminyum, çelik, paslanmaz çelik ve süper alaşımların işlenmesinde önemli bir deneyime sahiptir. ,GENEL NİTELİKLER,Üniversitelerin Bilgisayar Mühendisliği ve ilgili lisans bölümlerinden mezun, ,Bilgi Teknolojileri Sistem Yönetimi alanında en az 3 yıl tecrübeli, ,Sanallaştırma teknolojileri (VMware) kurulum ve yönetim deneyimi olan, ,Microsoft Teknolojileri konusunda (Sunucu Sistemleri, Server&Client Mimarisi, Exchange 2010/2013, Power Shell, IIS vb.) uzman seviyede bilgi ve tecrübe sahibi, ,Active Directory; DNS, DHCP, File Server, Certification Authority konularında kurulum, konfigürasyon ve çözümlemelerde tecrübeli, ,Veeam Yedekleme konusunda bilgi ve tecrübe sahibi, ,Manage Engine ürünlerine hakim, ,Linux sistemleri kurulumu ve yönetimi hakkında bilgi sahibi, ,SIEM, DLP, Mail Gateway, Antivirus, Mail ve Dosya Arşivleme çözümleri konusunda bilgili ve tecrübeli, ,SQL Server Veritabanı Yönetim Sisteminde Yedekleme ve Yetkilendirme gibi konularda bilgi ve tecrübe sahibi,,MDM sistemleri konusunda bilgi ve tecrübe sahibi, ,High Availabilty ve Disaster Recovery çözümlerini yönetebilen, ,Storage, SAN vb. veri merkezi donanım kurulumları yapabilen, ,Tercihen ITIL, Vmware, Microsoft eğitimlerine sahip, ,ISO 27001 BGYS standardı bilgisi olan, ,Temel seviyede Network ve güvenlik altyapıları konusunda bilgi sahibi, ,İletişim becerileri gelişmiş, ekip çalışmasına yatkın, organizasyon becerisi ve iş takibi kuvvetli, ,İyi derecede İngilizce bilgisi olan, ,Erkek adaylar için askerlik görevini tamamlamış. ,İŞ TANIMI,Bilgi sistemleri alt yapısında bulunan, Microsoft Windows ürün ailesine ait tüm sistem ve uygulamalara ait (Windows Server 2012/2016, Windows 8/10, MS Office) platformda bulunan sistemlerin takibini ve yönetimini yapmak, ,Yedekleme yazılımı ve sistemleri ile arşivleme sistemlerinin takip ve yönetimini yapmak, ,Manage Engine ürünlerinin sistemlerinin takibini ve yönetimini yapmak, ,SQL Server Veritabanı; İzleme, Yedekleme ve Yetkilendirme işlemlerini yönetmek, ,Bilgi Sistemlerine entegre edilecek yeni sistemlerin kurulumunda ve projelerin yürütülmesinde görev almak, • Sunucuların ve clientların yama yönetimini yapmak, bilgisayar donanım ve yazılımlarında oluşabilecek problemleri çözmek, ,Son kullanıcı ve üst yönetime BT konusunda destek verebilmek, ,Kurulan veya iyileştirilmesi gerçekleştirilen sistemler ile ilgili teknik destek ekibini ve kullanıcıları eğitmek, dokümantasyonu hazırlamak, ,Gelişen iş ihtiyaçları doğrultusunda, gereken altyapı desteğini sağlayabilmek için yeni teknolojileri takip etmek, sunumunu yapmak, ,ISO 27001 Bilgi Güvenliği Yönetim Sistemi gereklerine uygun şekilde çalışmak. ",BT Sistem Mühendisi,sistem_yonetimi,,,KALE PRATT&WHITNEY UÇAK MOTOR SAN.A.Ş.,
,,,"Mühendislik Fakültelerin veya MYO ilgili bölümlerinden mezun, ,Sistem Destek Uzmanı olarak bu pozisyonda en az 7 yıl tecrübeye sahip,, Microsoft Windows Sunucu işletim sistemleri ve uygulamaları konularında tecrübeli ve tercihen sertifika sahibi (MCITP, MCSE/MCSA) ,Gerekli hallerde son kullanıcı desteği verebilecek,,Problem çözümü ve destek konularında tecrübeli,, Firewall, Storage ve Veeam ürünleri yapısında ileri düzey bilgi sahibi,, VMware ve MS Hyper-V sanallaştırma altyapılarını yönetebilecek,, Cluster sistemlerin kurulumunu ve yönetimini yapabilecek,, Kritik sistemleri analiz edebilecek ve sistemin iyileştirilmesinde önerilerde bulunabilecek, ,İnsan ilişkileri kuvvetli, takım çalışmasına yatkın, yazılı ve sözlü iletişim becerileri yüksek,, Yoğun iş temposuna ayak uydurabilecek,, Öğrenmeye açık, araştırmayı seven ve hızlı çözüm üretebilen,, Raporlama ve dokümantasyona önem veren, ,Yazışma ve konuşma olarak iyi derecede İngilizce bilen , Seyahat engeli olmayan,,Adaylar için askerlik görevini tamamlamış, İŞ TANIMI,Sistem entegratör firmamızda veya Dış Kaynak Hizmetlerimizde görevlendirilmek üzere; Sistem Destek Uzmanı aramaktayız. İşin tanımı pozisyona bağlı olup genel tanımlar aşağıda belirtilmiştir. (Lokasyon Gebze), Sunucu ve Sanal Sistemler Yönetimi ekibimizde Sistem Uzmanı olarak çalışmak üzere, Microsoft ve Linux tabanlı işletim sistemleri ve sanallaştırma altyapılarının yönetiminde görev almak, ,Sunucu sistemleri ile ilgili konularda gerektiğinde 7x24 destek vermek, ,Kurulum, izleme ve bakım ve güncelleme operasyonlarını yürütmek,,Müşterilerde ve Şirket içerisindeki sistemlerin kurulumunu projelendirmek, gerçekleştirmek, ,Sistem donanım ve yazılımlarının proje kapsamı içerisinde satış sonrası teknik desteğini sağlamak, ,Gerekli hallerde müşteri bünyesinde kısmi ya da tam zamanlı mesai yapmak,,Müşteri memnuniyetini, hizmet sunum süreçlerine uyumu ve tutarlı hizmet kalitesini sağlamak,, Mevcut ve yeni iş olanakları için teknolojiyi takip etmek, diğer bölümlere bilgi aktarımında bulunmak,, İhtiyaç duyulan sertifika programlarına katılmak. ",Sistem Destek Uzmanı,sistem_yonetimi,,,Ced Teknoloji Dan. Bilişim ve Destek Hiz. Tic.A.Ş.,
,,,"Üniversitelerin Bilgisayar Mühendisliği veya ilgili bölümlerinden mezun, ,4 yıl benzer pozisyonda çalışmış, ,Microsoft Server yönetimine yüksek seviyede hakim, ,Microsoft ürünleri (Active Directory, Exchange, SQL Server, Sharepoint Portal, Lync, Office 365) konusunda yetkin,,Aktif ağ cihazlarının kurulum, bakım ve yönetimi konularında deneyimli, network topolojilerine hakim,,IT sistem altyapı, mimari, tasarım, kurulum, yönetim, bakım, geliştirme konularında bilgi ve tecrübeli,IP Kamera, kartlı geçiş, müzik yayın vb. zayıf akım sistemleri konularında tecrübe sahibi,,Vmware ESX 5.x Sanallaştırma yönetimi konusunda uzman, ,Tercihen Firewall, SAN ve backup otomasyonu yönetim tecrubesine sahip, ,Problem çözme yeteneği gelişmiş, detaylara önem veren, iyi iletişim kurulabilen,Tercihen BT sistem yönetimi, risk yönetimi, problem/değişim/olay ve alarm yönetimi gibi ITIL temelinde konularda bilgi ve deneyim sahibi,,Dokümantasyon alışkanlığına sahip, ,İyi derecede İngilizce bilgisine sahip, ,Erkek adaylar için askerliğini tamamlamış,,Nişantaşı, lokasyonuna ulaşım sorunu olmayan,,İŞ TANIMI ,Bilgisayar sistemini yönetecek, sistem mühendisliği ve bilgi işlem ihtiyaçlarını karşılayacak, teknolojik gelişmeleri takip ederek verimliliği ve kaliteyi arttırıcı çalışmalar yapacak, analitik düşünce yeteneği gelişmiş, iletişim yönü güçlü, öğrenmeye açık ve sürekli kendini yenileyen, takım çalışmasına önem veren ,""Sistem Uzmanı"", aramaktayız.",Sistem Uzmanı - City's Nişantaşı AVM ,sistem_yonetimi,,,CİTY'S NİŞANTAŞI AVM,
,,,"GENEL NİTELİKLER,Üniversitelerin Bilgisayar, Elektrik/Elektronik veya ilgili mühendislik bölümlerinden mezun,,Benzer pozisyonlarda en az 3 yıl tecrübesi bulunan,,Microsoft ve Linux işletim sistemlerinin yönetiminde deneyimli,,VMWare sanallaştırma platformu konusunda uzman,,DLP, Antivirüs, Antispam çözümleri hakkında deneyimli,,Kurumsal yedekleme yazılım ve donanım (Backup Exec, Veeam) konularında tecrübeli,,IBM/HP/EMC/Netapp storage vb. ürün ailelerinden en az birinin yönetimi konusunda deneyimli,,HP/Cisco SAN Switch ürünleri hakkında bilgi sahibi,,Kurumsal mail sunucusu yönetiminde deneyimli,,Yüksek erişilebilirlik,  İş Sürekliliği, Felaket Kurtarma konularında bilgi ve tecrübe sahibi,,Active Directory, DNS, DHCP, WSUS, File Server, Certification Autorithy konularına hakim, kurulum, konfigürasyon ve sorun çözümleme tecrübelerine sahip olan,,ISO 27001 Bilgi Güvenliği Yönetim Sistemi konusunda bilgili ve deneyimli,,Sistemlerin 7 gün 24 saat kesintisiz çalışmasını sağlayacak tüm planlama, izleme, yönetim, problem çözme ve koordinasyon aktivitelerinin gerçekleştirilmesini sağlayabilecek,,ITIL süreçleri konusunda bilgi sahibi, dokümantasyon becerisine sahip,,Risk ve Uyumluluk Denetimleri vb. alanlarda tecrübe sahibi,,Teknik ihtiyacını karşılayabilecek düzeyde İngilizce bilgisi olan,,Erzurum'da ikamet eden veya edebilecek olan,,Sürücü ehliyeti olan,,Yoğun ve esnek çalışma saatlerinde çalışabilecek,,Erkek adaylar için askerlik hizmetini tamamlamış,İŞ TANIMI,Fiziksel sunucuların sanallaştırılması için lisansları temin edilmiş sanallaştırma yazılımının kurulması, uygulama sunucularının sanallaştırma sistemi üzerinde oluşturulması, sanallaştırma sistemlerinin izlenmesi ve bir sorun esnasında bu sistemlere müdahale edilmesi, ,Sanal sunucuların izlenmesi, üzerinde çalışan tüm uygulama servislerinin tek tek monitor edilerek sistem kesintilerinin en aza indirilmesi,,Depolama sistemlerinin sanallaştırma sunucularının kullanabileceği şekilde ayarlanması, depolama / yedekleme işlemlerinin düzenli yapılması ve bir sorun durumunda elde bulunan güncel yedekten sistemlerin tekrar ayağa kaldırılması,,Yedekleme stratejileri oluşturarak veri kaybını önleyecek tedbirlerin alınması,,Veri tabanı yedekleme politikalarının belirlenmesi,,Kaynakların verimliliğinin ve güvenli kullanımının sağlanması,,Veri Depolama, Yedekleme ve Arşiv altyapılarıyla ilgili iyileştirme ve yenileme faaliyetlerinin gerçekleştirilmesi,,Veri Depolama, Yedekleme ve Arşiv altyapı donanım ve lisans ihtiyaçlarını tedarik edilmesi,,Veri Depolama, Yedekleme ve Arşiv altyapılarının kapasite yönetiminin yapılması,,İş sürekliliği ve replikasyon teknolojileri yönetiminin gerçekleştirilmesi",Sistem Uzmanı,sistem_yonetimi,,,ARAS ELEKTRİK DAĞITIM A.Ş.,
,,,"GENEL NİTELİKLER,Üniversitelerin Bilgisayar Mühendisliği, Bilgi Sistemleri veya ilgili bölümlerinden lisans mezunu,,Yazılım ve Altyapı tarafında proje yönetimi yapabilecek,,Sistem, Güvenlik, ve Yazılım altyapısını yönetebilecek, yönetimini sağlayabilecek,,Network sistemleri konusunda bilgi sahibi,,Microsoft Server yönetiminde, Active Directory hakkında bilgi sahibi,,Tercihen ISO27001/KVKK çalışmalarında aktif rol almış,,Merkez ve mağazalar arasında network ağının sorunsuz işleyişini sağlamak,,Yeni açılacak mağazalar için gerekli bilgi işlem alt yapısını kurmak ve sisteme dahil etmek,,Seyahat engeli olmayan,,B sınıfı sürücü ehliyetine sahip ve aktif araç kullanabilen,,Diksiyonu düzgün, iletişim ve ilişki yönetimi becerisi gelişmiş, güler yüzlü, temsil yeteneğine sahip,,Nebim V3 ve tedarik yönetimine hakim,,Daha önce üretim ve perakende sektöründe görev almış,,İŞ TANIMI,Şirket bünyesinde fiziksel, sanal sunucuların yönetimini yapmak,,Temel IT Sistemleri altyapısında ölçekleme, yüksek erişebilirlik ve performansa yönelik modellerin tasarlanması ve hayata geçirilmesini sağlamak,,Sorumluluğunda bulunan tüm sistemlerin, sistem kontrol ve güvenliğini ( sistem yedekleme, güvenlik sistemlerinin oluşturulması vb.) sağlamak, bununla ilgili yöntemler geliştirmek,,Çıkan sorunlara zamanında ve etkin müdahale ederek sorunlara kalıcı çözümler üretmek,,Yeni sistem kurulumları, yazılım yüklemeleri, yazılım yapılandırmaları, ağ tanımlamaları, yetkilendirmeler ve genel kontrol işlemlerini sağlamak,,Sorumluluk alanındaki tüm sistemlerin lisans envanterinin yönetilmesi ve konsolidasyon çalışmalarının gerçekleştirilmesi,,Nebim programının departmanlar tarafında verimli olarak kullanılması için çalışmalar gerçekleştirmek,,Raporlama sisteminin etkin kullanılmasını sağlamak,,Nebim programı ile ilgili sürekli geliştirmeler geliştirmek,,Bilgi Teknolojilerini stratejik planları doğrultusunda oluşturulan proje portföyünün yönetilmesi, BT projelerinin maliyet ve bütçe çalışmasının yapılması, BT harcamalarının bütçe çerçevesinde takip edilmesi, ",Bilgi İşlem Sistem Sorumlusu,sistem_yonetimi,,,Gizli Firma,
,,,"BİTES HAKKINDA, ,2001 yılında kurulan ve 2019 yılından itibaren ASELSAN iştiraki olan BİTES Savunma ve Havacılık, 125 kişilik uzman kadrosu ile milli ve yüksek teknoloji odaklı bir savunma sanayi şirketi olarak ülkemize hizmet etmektedir. ,BİTES, artırılmış gerçeklik, yapay zekâ, derin öğrenme, görüntü ve sinyal işleme gibi teknoloji alanlarında yurtiçi ve yurtdışı ar-ge çalışmaları yürütmektedir. ,BİTES, çalışmalarını Ankara Eskişehir Yolu üzerindeki ODTÜ Bilişim ve İnovasyon Merkezi’nde sürdürmektedir. Ayrıca eğitim ve simülasyon teknolojileri, komuta kontrol ve bilgi sistemleri faaliyet alanında askeri sistemler için çözümler sağlamaktadır. ,İnovatif fikirlere değer verilen ve sürekli gelişime açık yapıya sahip olan şirketimizde;,Büyük Veri ve Yapay Zekâ konulu proje kapsamında görevlendirmek üzere ,‘Kıdemli Sistem Mühendisi’, çalışma arkadaşları aramaktayız. , ,NİTELİKLER,Üniversitelerin Bilgisayar Mühendisliği veya Elektrik/Elektronik Mühendisliği bölümlerinden mezun,,Sistem Mühendisliği Standartları (INCOSE, MIL-STD-499, IEEE-1220 veya EIA-632) hakim ve tercihen Askeri Geliştirme Standartları (MIL-STD-1316, MIL-STD-331, MIL-STD-810, MIL-STD-461, MIL-STD-464) standartlarının bir veya bir kaçında tecrübeli,,Sistem Mühendisliği süreçlerine hakim, sistem gereksinim tanımlama ve analiz, tasarım, geliştirme ve entegrasyon deneyimine sahip, Kullanım Durum Analizi (Use Case Analysis) ve Fonksiyonel /Mantıksal Analiz yapabilen,,Büyük Veri (Big Data), Yapay Zekâ (Artificial Intelligence) ve Veri Analizi (Data Analysis) konularında deneyim veya bilgi sahibi,,En az 3 yıl Sistem Mühendisliği tecrübesine sahip (Tercihen donanım veya Yazılım geliştirme tecrübesi ile başlamış),,Tercihen bir projenin başından teslimatına kadar sistem mühendisliğinde çalışmış,,Tercihen SysML model tabanlı sistem mühendisliği yazılımlarını kullanmış,,Gereksinim Yönetim aracı kullanabilen,,JIRA / ClearCase / ClearQuest gibi yazılım araçlarına hakim, ,Ekip çalışmasına yatkın, ,İletişim yönü kuvvetli, m,otive, azimli, ,Kişisel Güvenlik Belgesi almaya engel bir durumu olmayan,,İyi düzeyde İngilizce bilen,,Erkek adaylar için askerlik görevini ertelemiş (2 yıl tecil) veya tamamlamış,,Seyahat engeli bulunmayan (Görevlere katılım sağlaması gerekecektir) , ,İŞ TANIMI,Projenin tüm aşamaları boyunca Sistem Mühendisliği, Yazılım geliştirme ve Test faaliyetlerinin koordinasyonu ve proje takvimine uygun bir biçimde yürütülmesi,,Projenin tüm aşamaları boyunca ilgili standartlara ve yönergelere uygun olarak sistem mühendisliği faaliyetlerinin gerçekleştirilmesi,,Gereksinimlerin yönetilmesi,,Gereksinim geçerleme (validation) ve doğrulama (verification) faaliyetlerinin gerçekleştirmesine destek verilmesi,,Sistem/alt sistem/parça gereksinimlerin belirlenmesi,,Test ve değerlendirme faaliyetleri kapsamında ilgili test içeriklerinin belirlenmesi ve testlerin kalifikasyon/sertifikasyon gereksinimleri ile ilişkilendirilmesi konusunda diğer ekiplere destek olunması.",SİSTEM MÜHENDİSİ (BÜYÜK VERİ VE YAPAY ZEKA),sistem_yonetimi,,,BİTES Savunma Havacılık ve Uzay Teknolojileri A.Ş.,
,,,İŞ TANIMI,Sistem Destek Uzmanı,sistem_yonetimi,,,Asyaport Liman A.Ş.,
,,,"Firmamızın Yenibosna'da bulunan Genel Müdürlük binasında değerlendirilmek üzere , Sistem Destek Uzmanı , alımı yapılacaktır.,GENEL NİTELİKLER, , ,Windows Server Active Directory bilgisine sahip,,Teknik Lise, Meslek Yüksek Okulu veya Üniversitelerin ilgili bölümlerinden mezun,,Problem çözümü ve destek konularında tecrübeli,, Firewall, Storage ve Veeam ürünleri yapısında ileri düzey bilgi sahibi,, VMware sanallaştırma altyapılarını yönetebilecek,,Sistem, Network ve son kullanıcı desteği verebilecek,Microsoft Server IIS,Active Directory, DNS, DHCP, Terminal Server, File Server mimarilerine hakim,,VPN konularında bilgi sahibi, , ,Sanallaştırma, Yedekleme Teknolojileri ve Network altyapısı konusunda bilgi sahibi, ,Yönetilebilir Switch ve Wireless LAN Controller hakkında bilgi sahibi,İŞ TANIMI,Donanım, ağ ve işletim sistemleri ile ilgili son kullanıcı desteği sağlamak,Sunucuların sanallaştırılması yedeğinin alınması, bakımı,Yeni donanımların network konfigürasyonlarını ve sisteme entegre edilebilmesi için tüm bağlantılarını yapmak (data kablosu, switch bağlantıları vb.),Periyodik olarak sunucuları ve verilen servisleri kontrol etmek, sorun halinde en kısa sürede müdahale etmek,,Network yönetimi yapacak,,Veeam ile yedekleme prosedürlerini uygulayacak,,Antivirüs yönetimi yapacak,,Firewall yönetimi yapacak,",Sistem Destek Uzmanı,sistem_yonetimi,,,Efa Turizm ve Seyahat Acentesi Ltd. Şti.,
,,,İŞ TANIMI,JR & MD & SR SİSTEM UZMANI/ ANKARA,sistem_yonetimi,,,ETIYA,
,,,"Üniversitelerin Bilgisayar Mühendisliği, Elektrik Mühendisliği, Elektronik Mühendisliği, Matematik Mühendisliği vb. bölümlerinden mezun,,Bilgisayar sistemlerinin analiz ederek kurulum ve yapılandırma desteği sağlayabilecek,,İleri seviyede İngilizce bilgisine sahip,,Gerekli bakım ve yedekleme işlemlerini uygulayabilecek,,Microsoft Exchange Server platformunu yönetebilecek,,Acitve Directory konusunda bilgi sahibi,,Powershell’e öğrenmeye açık,,SAN altyapısı, (Netapp, 3PAR Storage, SAN switch vb), kurulumu, işletim ve destekleri konusunda tecrübeli,,Microsoft Hyper-V ve Vmware sanallaştırma altyapılarını yönetebilecek,,Yedekleme çözümleri konusunda bilgi ve tecrübeye sahip (NetBackup,Veeam),,Yönetilen yapılarda tekrarlayan problemlerle ilgili kök neden analizleri yapabilecek ve çözüm oluşturabilecek,,Sistem yama ve performans yönetimi, hata tespit etme ve sorun giderme konularında deneyimli,,Tercihen MCSE sertifikası sahibi, ITIL hakkında bilgili,,Bilgi Teknolojileri operasyonlarının ve altyapısının kesintisiz çalışırlığını sağlayabilecek,,Kurumsal firmalarda çalışmış, öğrenmeye açık, analitik düşünme becerisine sahip ve çözüm odaklı,,Sistemlerin 7 gün 24 saat kesintisiz çalışmasını sağlayacak tüm planlama, izleme, yönetim, problem çözme ve koordinasyon aktivitelerinin gerçekleştirilmesini sağlayabilecek,,Erkek adaylar için askerlik hizmetini tamamlamış adaylar aramaktayız.,İŞ TANIMI,Sistem Yönetim ekibimizde görevlendirilmek üzere Blok Storage, sanallaştırma ve yedekleme ortamlarında tecrübe sahibi Sistem Mühendisi arıyoruz.",Sistem Mühendisi,sistem_yonetimi,,,Turkuvaz  Haberleşme ve Yayıncılık A.Ş,
,,,"Çekino Savunma Elektronik ve Bilişim A.Ş olarak, savunma sanayi için mühendislik hizmeti veren şirketimiz bünyesinde görev almak üzere, aşağıda belirtilen kriterlere uygun ,Bilgisayar Programcılığı veya Bilgisayar, Elektrik/Elektronik veya ilgili mühendislik, pozisyonu için takım arkadaşları arıyoruz:,İŞ TANIMI:,Benzer pozisyonlarda en az 1 yıl tecrübesi bulunan,,Microsoft ve Linux işletim sistemlerinin yönetiminde deneyimli,,VMWare sanallaştırma platformu konusunda deneyimli, Openstack konusunda bilgili,,DLP, Antivirüs, Antispam çözümleri hakkında deneyimli,,Kurumsal yedekleme yazılım ve donanım (Backup Exec, Veeam) konularında tecrübeli,,IBM/HP/EMC/Netapp storage vb. ürün ailelerinden en az birinin yönetimi konusunda deneyimli,,Brocade/Cisco Switch ürünleri hakkında yapılandırma konusunda bilgi sahibi,,Kurumsal mail sunucusu yönetiminde deneyimli, (Zimbra, Exchange),Yüksek erişilebilirlik, İş Sürekliliği, Felaket Kurtarma konularında bilgi ve tecrübe sahibi,,Active Directory, DNS, DHCP, WSUS, File Server, Certification Autorithy konularına hakim, kurulum, yapılandırma ve sorun çözümleme tecrübelerine sahip olan,,Sistemlerin 7 gün 24 saat kesintisiz çalışmasını sağlayacak tüm planlama, izleme, yönetim, problem çözme ve koordinasyon aktivitelerinin gerçekleştirilmesini sağlayabilecek planlamalar yapabilecek,TERCİHEN, Linux İşletim Sistemleri (Pardus, Ubuntu, Debian) konusunda deneyimli,PfSense ve Untangle kurulum ve yapılandırma hakkında bilgisi olan,,LAN, WAN, VPN, Switching, Routing, Network Monitoring konularında deneyimli,Teknik ihtiyacını karşılayabilecek düzeyde İngilizce bilgisi olan,,Ankara'da ikamet eden veya edebilecek olan,,Yoğun ve esnek çalışma saatlerinde çalışabilecek,,Erkek adaylar için askerlik hizmetini tamamlamış, Samba ve Linux AD entegrasyonu konusunda bilgili Dhcp, Dns, Radius, Ldap, Apache, Tomcat kurulum ve konfigürasyonları konusunda bilgi sahibi",Sistem Uzmanı,sistem_yonetimi,,,Çekino Savunma Elektronik ve Bilişim A.Ş.,
,,,"FİRMA BİLGİLERİ,2013 yılında faaliyete geçen Andar Elektromekanik Sistemler bugün ODTÜ ,Teknokent İkizler Binasındaki tasarım ofisi ve Teknopark Ankara’da yer alan üretim merkezi ile savunma ve havacılık sektörüne yönelik özgün ürünler geliştirmekte ve ,üretmektedir. Savunma sanayimizin yerlileştirilmesi kapsamında görevlendirildiğimiz heyecan verici yeni projelerimizde gelin birlikte çalışalım. Eğer aşağıdaki kriterlere ,uyuyorsanız, yaptığınız işle fark yaratabileceğinize inanıyorsanız; gelin tanışalım ve birlikte yapabileceklerimizi tartışalım. ,ANDAR ,Uluslararası geçerli eğitimlerle ilgili alanlarda uzmanlaşma imkânı , Kendinizi ifade edebileceğiniz çağdaş bir çalışma ortamı,Potansiyelinizi kinetiğe dönüştürebileceğiniz meydan okuyucu projeler ,           sunmaktadır.,BAŞVURULARDA ARANAN GENEL NİTELİKLER, Sürece ve sonuca es odaklanan , , Çözüm üreten, ,Takım çalışması kültürünü benimsemiş, İngilizce bilen, ,İŞ TANIMI ,Üniversitelerin Makine, Mekatronik veya Elektronik bölümlerinden mezun,,Tercihen Aviyonik bir birim olmak üzere bir ürünün (LRU) konseptten ,            doğrulamasına kadar tüm süreçlerini tecrübe etmiş,,Takip eden listedeki belge gereklerine uygun bir süreçte aktif rol almış: ARP4754, ANSI/EIA 632, ISO/IEC 15288, IEEE1220, STD-499, CMMI ,Gereksinim tanımlama, doğrulama metodları ve uygulamaları tecrübe etmiş adayların başvurularını bekliyoruz.",Sistem Mühendisi,sistem_yonetimi,,,ANDAR ELEKTROMEKANİKSİSTEMLER SANAYİ VETİCARET LT,
