,genel_nit_is_tanimi,ilan_baslik,label
10,sirketimizin gereksinim yonetimi departmani analisti olarak gorev alacak universitelerin endustri muhendisligi matematik muhendisligi bilgisayar muhendisligi sletme muhendisligi statistik veya esdeger bolumlerinden mezun tercihen sigorta sektorunde surec analizi veya analizi konularinda yillik mesleki deneyime sahip leri duzeyde office word excel visio powerpoint uygulamalarini kullanabilen tercihen akisi analiz araclari hakkinda bilgi sahibi analitik dusunme problem cozme yetkinligine sahip arastirmaci yenilikci yazilimin surec analizi yazilim gereksinimi belirleme dokumantasyon test senaryolari gelistirme test kabul faaliyetlerini gerceklestirme koordine etme konularinda deneyim sahibi duzenli raporlama aliskanligi olan dokumantasyona onem veren takim calismalarinda etkin iletisim gucu yuksek sorumluluk sahibi askerlik yukumlulugunu tamamlamis veya tecil ettirmis erkek adaylar icin calisma arkadaslari ariyoruz tanimi aramiza katilacak olan arkadaslarimiz sigortacilik uygulama yazilimi gelistirme projelerinde gorev alacak proje kapsaminin belirlenmesi ihtiyaclarinin toplanmasi analiz dokumante edilmesi testlerin gerceklestirilmesi projelerin uygulamaya alinmasi gibi sureclerden sorumlu olacaktir aramiza katilacak olan arkadaslarimiz sigortacilik uygulama yazilimi gelistirme projelerinde gorev alacak proje kapsaminin belirlenmesi ihtiyaclarinin toplanmasi analiz dokumante edilmesi testlerin gerceklestirilmesi projelerin uygulamaya alinmasi gibi sureclerden sorumlu olacaktir,analisti,is_analizi_raporlama
11,genel teli kler universitelerin ilgili bolumlerinden mezun tercihen lojistik tedarik zinciri perakende sektorlerinde minimum benzer pozisyonlarda deneyimli data veri yorumlama analiz yetenegine sahip surec akislarini hizli kavrayabilen alternatif akis diyagramlari gelistirebilen analizi modelleme safhalarini ustlenebilecek tercihen kullanici deneyimi konusunda deneyimli tanimi yazilim gelistirme projeleri icin birimleri yakin temas halinde bulunarak yazilim iyilestirme ihtiyaclarini analiz etmek analiz dokumanlarini hazirlamak gereksinimlere gore sistem tasarimlarini ekran tasarimi veri tabani tasarimi yapmak yazilim ekibi birimi arasindaki bilgi akisinin dogru eksiksiz sekilde gerceklesmesini saglamak gelistirilen uygulamalarin sistem testlerini yurutmek koordine etmek sletimde cikabilecek yazilim veya kullanim sorunlarinin cozumlemek,yazilim analisti,is_analizi_raporlama
12,universitelerin ilgili lisans bolumlerinden mezun yazilim projelerinde analisti olarak deneyim sahibi liskisel veri yapilari server konularinda bilgi deneyim sahibi tercihen tasarimi kullanilabilirlik kavramlari hakkinda bilgi sahibi takibi surec yonetimi konusunda tecrubeli dokumantasyona onem veren arastirma analitik dusunme problem cozme yetenegine sahip ekip calismasina yatkin planli organize belgeleyerek calisabilen isini sahiplenen sorumluluk almaya istekli derecede ngilizce bilen office visio project programlarini ileri duzeyde kullanabilen tercihen redmine jira proje yonetim araclarinda deneyim sahibi erkek adaylar icin askerligini tamamlamis veya tecilli tanimi yazilim projelerinde analisti olarak gorev yaparak proje paydaslarinin musteri kullanici dahil gercek ihtiyaclarini ortaya cikarmak analiz etmek dogrulamak tanimlamak test etmek projede musteri tarafi yazilim gelistiren taraf proje yonetim ekibi arasindaki ihtiyaclarin akisini saglayan kanal rolunu ustlenmek proje ihtiyaclarinin dokumante edilmesinden sorumlu olmak gerekli yazilim urunlerini yuzler bilesenler tasarlamak gelistirme ekibine aktarmak mock cizimleri yapmak akis aktivite diyagramlari kullanici senaryolari olusturmak gelistirilen urunleri test etmek hata bulgulari takip ederek duzelttirmek tamamlanan urunlerin devreye alinmasini planlamak gerektiginde veri aktarimini tasarlamak planlamak gerektiginde bilgilendirme egitim belgeleri kilavuz dokumanlari hazirlamak sureclerde proje yonetimi sorumlulugunu ustlenerek gerektiginde kararlar alabilmek proje sureclerinin raporlamalarini yapmak sureclere dair belgeler uretmek,analisti,is_analizi_raporlama
13,artilar dunyasi defacto yilinda calisan sayisina ulasacak defacto mutlulugunu onemseyen sadece mutlulugun icin calisan ekip mutluluk muduru mutluluk kadrolu spor egitmeni spor salonu kaliteli yasam danismani saglikli yasam saglik aradigimiz ozellikler temel fonksiyonlar sana uyuyorsa aramiza hayatina hayatimiza deger birlikte gelecege depar atalim aradigimiz ozellikler universitelerin endustri muhendisligi sletme muhendisligi matematik sistem muhendisligi statistik ekonometri bolumlerinden mezun gelistirme analitigi konularinda tercihen perakende sektorunde deneyimli seviyede bilgisi olan derecede ngilizce bilen office programlarini ileri duzeyde kullanabilen erkek adaylar icin askerlik hizmetini tamamlamis takibi surec yonetimi dokumantasyon konusunda tecrubeli planli disiplinli calisma aliskanligi olan tercihen talep yonetimi uygulamasi kullanmis talep yonetimi uygulama gelistirme sureclerine hakim temel fonksiyonlar musterilerden gelen talepleri inceleyerek detayli analizler icin gerekli gorusmelerin yapilmasi taleplere istinaden gereksinim dokumanlarinin hazirlanmasi talep sahibinden onay alinmasi belirlenen gereksinimlere uygun olarak teknik analiz dokumanlarinin hazirlanmasi takibindeki taleplerin olusmasindan canli ortama tasinmasina kadar analiz gelistirme test sureclerinin sureclerinin uctan takip edilmesi kendisine atanmis gorevlerle ilgili geri bildirimlerin duzenli olarak yapilmasi periyodik planlarinin hazirlanmasi takibi,anali,is_analizi_raporlama
14,turkiye dort yanina dunyanin ulkesine onem tasiyan aras kargo yildir musterilerine paydaslarina ulke ekonomisine katma deger saglamak icin calisiyor mutluluga adanmis gucuyle hizmetleriyle fark yaratan aras kargo teknoloji guclu insan kaynagini birlestiren yenilikci modeliyle sektorunde tercih edilen marka olmak icin calismalarini surduruyor kargo sektorunun lideri aras kargo bugun musteri memnuniyeti odakli bolge mudurlugu transfer merkezi sube fazla arac filosu kisilik uzman kadrosuyla milyon kisi kurum kurulusa hizmet veriyor genis aileye katilmak istiyorsan genel mudurluk lokasyonumuzda analizi entegrasyon uzmani pozisyonuna basvurunu bekliyoruz universitelerin muhendislik bolumlerinden mezun benzer pozisyonlarda tecrubesi bulunan leri derecede yazili sozlu ngilizce bilgisi olan analiz yetenegi olan cozum odakli surec yonetebilen yenilikci gelisim odakli olup test senaryolari hazirlayabilecek raporlama yorumlama becerisi yuksek erkek adaylar icin askerlik hizmetini tamamlamis seyahat engeli bulunmayan tanimi musteri entegrasyonlarinda aktif almak entegrasyon sureclerini netlestirmek icin musteri ziyaretlerine gitme entegrasyonlarimizi entegrasyon modellerimizi anlatmak entegrasyonlar ilgili detay analiz calismasi yapmak kurulan entegrasyonlarin uctan testini yapmak entegrasyon sonrasi ilgili kurulumlarin dogru isledigini takip etme olasi problemler rapor edecek cozum icin destek olmak test senaryolarini hazirlamak testleri yurutmek sonuclarini raporlamak sistemlerdeki iyilestirilebilir noktalarin tespitleri analiz surecinde birimlere gostermek,analisti entegrasyon uzmani,is_analizi_raporlama
15,cronom nsan kaynaklari olarak danismanligini yapmakta oldugumuz turkiye onde gelen bankasinin istiraki olan ortagimiz icin surec analisti rolunde ihtiyacimiz bulunmaktadir universitelerin endustri muhendisligi sletme muhendisligi yonetim bilisim sistemleri matematik bolumlerinden mezun bankacilik veya finans sureclerinde deneyim sahibi analizi sureclerinde deneyimli usability standartlari dikkate alinarak ekran tasarimlari tecrubesi olan surec akisi modelleme araclarinda tecrubeli,analisti,is_analizi_raporlama
16,universitelerin matematik endustri muhendisligi bilgisayar muhendisligi veya deger bolumlerden mezun deneyimli sigortacilik urun sureclerine hakim yazilim surecleri analiz test metodolojileri konusunda bilgi sahibi bilgisi office programlarini seviyede kullanabilen analitik sonuc kalite odakli iletisim becerisi yuksek arastirmaci yaratici yeni fikir uretebilen tercihen iiba international institute business analysis cbap veya ccba sertifikalarina sahip tercihen erkek adaylar icin askerlik gorevini tamamlamis sigorta cini yazilim entegrasyon ekibi adina kidemli analisti olarak gorev yapacak sigortacilik sektorunde hizla buyumekte olan sirketimizde hedeflerimize bagli olarak gelistirdigimiz projelerimizde aktif alabilecek sigortacilik konusunda tecrubeli takim arkadaslari ariyoruz,kidemli analisti,is_analizi_raporlama
17,yilinda sedes holding bunyesinde kurulan gratis turkiye capinda uzerindeki magazasi kisisel bakim sektorunde lider konumundadir guzel kendine mottosu yildir kisisel bakim sektorunde hizmet veren gratis dunyanin onde gelen markalari basta olmak uzere makyaj urunlerinden cilt bakimina bebek bakimindan temizlik urunlerine hijyen urunlerinden atistirmaliklara kadar farkli kategoride binden fazla urun sunmaktadir turkiye buyuk sirketi icinden yuksek kadin calisan sayisi giren sirketler arasinda kadin calisan kadin yonetici orani inci konumda olan gratis magaza kadrolarinin tumu kadin calisanlardan olusmaktadir tuketiciler tarafindan asik olunan marka kisisel bakim sektorunun numarali markasi secilerek bircok odul alan gratis yenilikci dinamik durusu ileri teknolojik yapisi uzmanlasmis magazacilik anlayisi bircok ilke imza atarak sektordeki hizmet citasini seviyelere tasimaktadir musteriler calisanlar tedarikciler nezdinde cazip satis kanali olan gratis amaci musterilerine kolay ulasilabilir hizli rahat alisveris imkâni sunarken temel kisisel bakim ihtiyaclarinin yani sira heyecan veren yeni markalar urunler musterilerine kisiye ozel keyifli alisveris deneyimi sunmaktir universitelerin yillik bolumlerinden mezun matematik bilgisayar elektronik endustri sletme muhendislikleri yonetim bilisim sistemleri veya statistik sistem analizi konusunda tecrubeli yazilim projelerinde analist olarak gorev almis teknolojileri alaninda analizi modelleme usability calismalarinda deneyim sahibi analizi sureclerinde kullanilan metodolojiler yontemler konusunda bilgili tercihen alanda egitim almis iiba sureclerini bilen aldigi projelerde aktif olarak akis diyagramlari cross functional diagram storyboard sequence diagram gorsellestirme soyutlama indirgeme araclarini kullanmis liskisel veritabanlari konusunda bilgili temel http bilgisine sahip tercihen restful konusunda bilgili tercihen tarayicilarin gelistirici araclarina asina console network okuyup yorumlayabilen letisim yetenegi hevesi yuksek arastirmayi gelistirmeyi problem cozmeyi seven yazilim test surecleri metodlari konusunda bilgi sahibi tercihen istqb sureclerini bilen ekip calismasina yatkin sonuc odakli takip yonu kuvvetli erkek adaylar icin askerligini tamamlamis tanimi birimlerinden birimine gelen yazilim gelistirme entegrasyon modeleme simulasyon taleplerinde birimi calisilarak analiz calismalarinin yapilmasi gelistirici ekiplerin gelistirmeye baslayabilmesi icin taleplerin netlestirilmesi gelistirme icin gerekli modellemelerin yapilmasi gereksinim dokumanlarinin kullanici senaryolarinin sureclere kapsamlara uygun olarak hazirlanmasi surec analizi fonksiyonel analiz kavramsal tasarim detay tasarim calismalarinin yurutulerek dokumante edilmesi uygulama ekran tasarimlarinin ihtiyaclari karsilayacak sekilde yapilmasi icin gereken yonlendirmelerin yapilmasi uygulama gelistirme ekibi koordine calisilarak projenin asamalarinda bilgi aktarimi destegin saglanmasi gelistirilen yazilimlarin biriminden onceki testlerinin gerceklestirilmesi birimi kullanici testlerinin takibinin yapilmasi test sonuclarinin yazilim ekipleri paylasilarak gelistirmelerin tamamlanmasinin saglanmasi sistem surec degisiklik taleplerinin alinmasi sistem surec sahiplerinin bilgilendirilmesi ihtiyac duyuldugunda kullanim kilavuzu egitim dokumanlarinin hazirlanmasi kalite risk degisim yonetimi faaliyetlerinin yurutulmesi proje statu raporlarinin hazirlanmasinda proje yoneticisinin desteklenmesi raporlama ihtiyaclarina destek verilmesi,gratis ticaret analisti,is_analizi_raporlama
18,tanimi yazilim gelistirme projelerinde analisti veya product owner olarak calismis entegrasyon paydasli projelerde deneyimli soap rest servisler hakkinda bilgi sahibi soapui araclar calismis mobil uygulama projelerinde calismis olmak tercih sebebidir sorumlu oldugu projelerin proje yonetimini test gerekliliklerini yapmaya istekli tercihen balsamiq mockups muadili araclar kullanarak mockup cizimi yapmis onyuz tasarimi kullanilabilirlik kavramlari hakkinda bilgi sahibi agile teknikleri hayatinda bizzat deneyimlemis jira confluence araclarini kullanmis olan yurt sehahat engeli olmayan erkek adaylar icin askerlik gorevini tamamlamis tecilli adaylarin basvurulari dikkate alinmayacaktir genel nitelikler tercihen universitelerin muhendislik fakultelerinden mezun tercihen entegrasyon iceren yazilim gelistirme projelerinde analisti test uzmani olarak calismis veya muhendislik bakis acisi analitik dusunme hizli ogrenme ozelliklerine guvenip bilgi teknolojileri sektorunde kendisini ispatlamak isteyen muhendislik disi lisans mezunlari veya yeni mezun adaylar sorumluluk almaya istekli aldigi sorumlulugun gerekliliklerini yerine getirecek azim kararlilikta olan yurt seyahat engeli olmayan erkek adaylar icin askerlik gorevini tamamlamis tecilli adaylarin basvurulari dikkate alinmayacaktir,analisti analisti,is_analizi_raporlama
19,barikat bilisim guvenligi arge departmaninda gorevlendirilmek uzere siber guvenlik analisti takim arkadaslari ariyoruz universitelerin yillik bolumlerinden mezun tercihen bilimleri bilgisayar muhendisligi veya ilgili muhendislik bolumleri siber guvenlik alaninda arastirma gecmisi olan sletim sistemleri sanallastirma bulut teknolojileri hakkinda bilgi sahibi bilgisayar aglari hakkinda bilgi sahibi duzeyde ngilizce bilgisine sahip arastirma calismalarini uygun bicimde raporlayabilecek daha onceki calismalari ilgili referans gosterebilecek erkek adaylar icin askerlik hizmetini tamamlamis ankara ikamet eden edebilecek olan tanimi siber guvenlik ilgili yeni guncel guvenlik olaylarinin takip etmek arastirmak raporlamak sosyal medya bloglar uretici sayfalari kamuya acik servisler osint siber guvenlik ilgili yeni guncel urun teknoloji analiz regulasyon standart metodolojileri takip etmek tarafindan gelistirilen urun hizmet analiz metodolojiler ilgili arastirma calismalarini yapmak raporlamak guvenlik raporlarini takip etmek ilgili yoneticiye sunmak,siber guvenlik analisti,is_analizi_raporlama
20,genel teli kler validasyon ambalaj sterilizasyon validasyon ilac ureticilerine tibbi cihaz ureticilerine hastanelere validasyon kalifikasyon laboratuvar analizleri steril paketleme sterilizasyon alanlarinda hizmet veren ankara merkezli kurulustur belgesi akreditasyonuna sahip tipi muayene kurulusudur uzman ekip teknoloji cihazlari yurt yurt disi hizmet vermektedir ankara saray mahallesinde bulunan ofisimiz icin servis imkanimiz bulunmaktadir laboratuvarimizda biyomekanik analisti gorevinde calisacak takim arkadasi aramaktayiz genel nitelikler universitelerin tercihen makine muhendisligi fizik muhendisligi biyomedikal muhendisligi veya iliskili diger bolumlerinden mezun olmus tercihen kalite yonetim sistemi konusunda tecrubeli yillik deneyim sahibi tercihen tibbi cihazlarin statik veya dinamik biyomekanik testleri konusunda deneyim sahibi ngilizce standartlari okuyup anlayarak talimat prosedur olusturabilecek turkce ngilizce rapor hazirlayabilecek derecede bilen ogrenmeye kendisini gelistirmeye bilgi paylasimina acik yapiya sahip analitik dusunebilen cozum ureten sonuc odakli yogun temposuna ayak uydurabilecek detaylara onem veren dikkatli sistemli prensip sahibi office programlarina hakim takim calismasina yatkin tercihen olcum belirsizligi metot validasyonu konusunda bilgi sahibi zaman yonetimi etkin raporlama konusunda kendisine guvenen mesleki etik disipline sahip erkek adaylar icin askerlik gorevini tamamlamis arkadaslari ariyoruz tanimi sirketin hizmet kapsaminda olan biyomekanik testlerin gerceklestirilmesi raporlandirilmasi yeni metotlarin test cihazinda uygulamaya alinmasi metot validasyonlarinin gerceklestirilmesi testlerin gerceklestirilmesi icin zaman zaman gerekli olabilecek fiksturlerin tasarimi cizimi imalati konularinda calismalarin yurutulmesi akreditasyon denetimine analist olarak istirak edilmesi detayli performans raporlari hazirlamak,biyomekanik analisti,is_analizi_raporlama
